Orthogroup	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Scyphozoa_Aurelia_aurita
OG0000112	Exaiptasia_diaphana_XP_020913908.2 XP_020913908.2 heparanase_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908291.2 XP_020908291.2 heparanase [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899290.2 XP_020899290.2 uncharacterized protein LOC110238002 [Exaiptasia diaphana]	Aurelia_aurita_Seg2117.5 Seg2117.5 transcript_id=Seg2117.5_GoldUCD_mRNA.D3Y31 product=Heparanase protein_id=Seg2117.5_GoldUCD_D3Y31, Aurelia_aurita_Seg8226.2 Seg8226.2 transcript_id=Seg8226.2_GoldUCD_mRNA.D3Y31 product=Heparanase protein_id=Seg8226.2_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg190.4 Seg190.4 transcript_id=Seg190.4_GoldUCD_mRNA.D3Y31 product=Heparanase protein_id=Seg190.4_GoldUCD_D3Y31, Aurelia_aurita_Seg416.5 Seg416.5 transcript_id=Seg416.5_GoldUCD_mRNA.D3Y31 product=Heparanase protein_id=Seg416.5_GoldUCD_D3Y31, Aurelia_aurita_Seg9350.1 Seg9350.1 transcript_id=Seg9350.1_GoldUCD_mRNA.D3Y31 product=Heparanase protein_id=Seg9350.1_GoldUCD_D3Y31, Aurelia_aurita_Seg1225.9 Seg1225.9 transcript_id=Seg1225.9_GoldUCD_mRNA.D3Y31 product=Heparanase protein_id=Seg1225.9_GoldUCD_D3Y31
OG0000116	Exaiptasia_diaphana_XP_020911328.1 XP_020911328.1 neural cell adhesion molecule 1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913503.1 XP_020913503.1 neural cell adhesion molecule 2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913502.1 XP_020913502.1 neural cell adhesion molecule 2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913479.1 XP_020913479.1 peroxidasin homolog [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913478.1 XP_020913478.1 peroxidasin homolog [Exaiptasia diaphana]	Aurelia_aurita_Seg2630.2 Seg2630.2 transcript_id=Seg2630.2_GoldUCD_mRNA.D3Y31 product="Tyrosine-protein phosphatase Lar" protein_id=Seg2630.2_GoldUCD_D3Y31, Aurelia_aurita_Seg15.5 Seg15.5 transcript_id=Seg15.5_GoldUCD_mRNA.D3Y31 product="Neural cell adhesion molecule 2" protein_id=Seg15.5_GoldUCD_D3Y31, Aurelia_aurita_Seg8185.1 Seg8185.1 transcript_id=Seg8185.1_GoldUCD_mRNA.D3Y31 product="Protein sax-3" protein_id=Seg8185.1_GoldUCD_D3Y31
OG0000119	Exaiptasia_diaphana_XP_020903052.1 XP_020903052.1 leucine-rich repeat-containing protein 40 [Exaiptasia diaphana]	Aurelia_aurita_Seg1452.3 Seg1452.3 transcript_id=Seg1452.3_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 40" protein_id=Seg1452.3_GoldUCD_D3Y31
OG0000120	Exaiptasia_diaphana_XP_020893567.1 XP_020893567.1 syndecan-2 [Exaiptasia diaphana]	Aurelia_aurita_Seg1734.12 Seg1734.12 transcript_id=Seg1734.12_GoldUCD_mRNA.D3Y31 product=Syndecan protein_id=Seg1734.12_GoldUCD_D3Y31
OG0000121	Exaiptasia_diaphana_XP_020911667.1 XP_020911667.1 uncharacterized protein LOC110249437 [Exaiptasia diaphana]	Aurelia_aurita_Seg3635.4 Seg3635.4 transcript_id=Seg3635.4_GoldUCD_mRNA.D3Y31 product="Signal peptide CUB and EGF-like domain-containing protein 1" protein_id=Seg3635.4_GoldUCD_D3Y31
OG0000121	Exaiptasia_diaphana_XP_020907978.1 XP_020907978.1 uncharacterized protein LOC110246029 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907979.1 XP_020907979.1 uncharacterized protein LOC110246029 isoform X2 [Exaiptasia diaphana]	Aurelia_aurita_Seg2074.1 Seg2074.1 transcript_id=Seg2074.1_GoldUCD_mRNA.D3Y31 product="Coagulation factor VIII" protein_id=Seg2074.1_GoldUCD_D3Y31 partial=true
OG0000122	Exaiptasia_diaphana_XP_028512752.1 XP_028512752.1 uncharacterized protein LOC114574425 [Exaiptasia diaphana]	Aurelia_aurita_Seg4060.1 Seg4060.1 transcript_id=Seg4060.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg4060.1_GoldUCD_D3Y31 partial=true
OG0000124	Exaiptasia_diaphana_XP_020892058.2 XP_020892058.2 CUB and sushi domain-containing protein 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518807.1 XP_028518807.1 uncharacterized protein LOC110251682 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518323.1 XP_028518323.1 hemicentin-2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512557.1 XP_028512557.1 CUB and sushi domain-containing protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020892016.2 XP_020892016.2 CUB and sushi domain-containing protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916515.2 XP_020916515.2 uncharacterized protein LOC110253903 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020892017.2 XP_020892017.2 uncharacterized protein LOC110231342 [Exaiptasia diaphana]	Aurelia_aurita_Seg444.3 Seg444.3 transcript_id=Seg444.3_GoldUCD_mRNA.D3Y31 product="Protein kinase C-binding protein NELL2" protein_id=Seg444.3_GoldUCD_D3Y31
OG0000126	Exaiptasia_diaphana_XP_028518372.1 XP_028518372.1 uncharacterized protein LOC114576268_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514775.1 XP_028514775.1 uncharacterized protein LOC110238759 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514435.1 XP_028514435.1 uncharacterized protein LOC110237419 [Exaiptasia diaphana]	Aurelia_aurita_Seg1695.2 Seg1695.2 transcript_id=Seg1695.2_GoldUCD_mRNA.D3Y31 product=Vitellogenin protein_id=Seg1695.2_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg4031.1 Seg4031.1 transcript_id=Seg4031.1_GoldUCD_mRNA.D3Y31 product="Ceramide glucosyltransferase" protein_id=Seg4031.1_GoldUCD_D3Y31
OG0000128	Exaiptasia_diaphana_XP_020908181.1 XP_020908181.1 uncharacterized protein LOC110246203_ partial [Exaiptasia diaphana]	Aurelia_aurita_Seg17828.1 Seg17828.1 transcript_id=Seg17828.1_GoldUCD_mRNA.D3Y31 product="putative protein YfbK" protein_id=Seg17828.1_GoldUCD_D3Y31 partial=true
OG0000133	Exaiptasia_diaphana_XP_020911647.1 XP_020911647.1 leucine-rich repeat-containing protein 9 [Exaiptasia diaphana]	Aurelia_aurita_Seg1842.5 Seg1842.5 transcript_id=Seg1842.5_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 9" protein_id=Seg1842.5_GoldUCD_D3Y31
OG0000134	Exaiptasia_diaphana_XP_028519000.1 XP_028519000.1 uncharacterized protein LOC110252463 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020914922.1 XP_020914922.1 uncharacterized protein LOC110252439 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518255.1 XP_028518255.1 midasin [Exaiptasia diaphana]	Aurelia_aurita_Seg453.13 Seg453.13 transcript_id=Seg453.13_GoldUCD_mRNA.D3Y31 product=Midasin protein_id=Seg453.13_GoldUCD_D3Y31
OG0000137	Exaiptasia_diaphana_XP_020906821.1 XP_020906821.1 C-reactive protein 1.4-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898626.1 XP_020898626.1 uncharacterized protein LOC110237383 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513053.1 XP_028513053.1 uncharacterized protein LOC110232878 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519102.1 XP_028519102.1 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912586.2 XP_020912586.2 uncharacterized protein LOC110250326_ partial [Exaiptasia diaphana]	Aurelia_aurita_Seg3581.1 Seg3581.1 transcript_id=Seg3581.1_GoldUCD_mRNA.D3Y31 product="Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1" protein_id=Seg3581.1_GoldUCD_D3Y31
OG0000138	Exaiptasia_diaphana_XP_020901311.1 XP_020901311.1 phosphatidylinositol phosphatase PTPRQ_ partial [Exaiptasia diaphana]	Aurelia_aurita_Seg378.26 Seg378.26 transcript_id=Seg378.26_GoldUCD_mRNA.D3Y31 product=Usherin protein_id=Seg378.26_GoldUCD_D3Y31
OG0000142	Exaiptasia_diaphana_XP_028517226.1 XP_028517226.1 putative leucine-rich repeat-containing protein DDB_G0281931 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908850.2 XP_020908850.2 putative leucine-rich repeat-containing protein DDB_G0281931 isoform X2 [Exaiptasia diaphana]	Aurelia_aurita_Seg1087.5 Seg1087.5 transcript_id=Seg1087.5_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 15" protein_id=Seg1087.5_GoldUCD_D3Y31
OG0000146	Exaiptasia_diaphana_XP_028514033.1 XP_028514033.1 leucine-rich repeat-containing protein 27-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512736.1 XP_028512736.1 uncharacterized protein LOC110231904 [Exaiptasia diaphana]	Aurelia_aurita_Seg2266.3 Seg2266.3 transcript_id=Seg2266.3_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat protein SHOC-2" protein_id=Seg2266.3_GoldUCD_D3Y31
OG0000155	Exaiptasia_diaphana_XP_020902143.1 XP_020902143.1 uncharacterized protein LOC110240675 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902145.1 XP_020902145.1 uncharacterized protein LOC110240675 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899896.1 XP_020899896.1 uncharacterized protein LOC110238559 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899894.1 XP_020899894.1 uncharacterized protein LOC110238559 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899893.1 XP_020899893.1 uncharacterized protein LOC110238559 isoform X1 [Exaiptasia diaphana]	Aurelia_aurita_Seg3419.1 Seg3419.1 transcript_id=Seg3419.1_GoldUCD_mRNA.D3Y31 product=Ectin protein_id=Seg3419.1_GoldUCD_D3Y31, Aurelia_aurita_Seg1728.8 Seg1728.8 transcript_id=Seg1728.8_GoldUCD_mRNA.D3Y31 product=Ectin protein_id=Seg1728.8_GoldUCD_D3Y31
OG0000159	Exaiptasia_diaphana_XP_020913849.1 XP_020913849.1 fibronectin type 3 and ankyrin repeat domains protein 1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020893289.1 XP_020893289.1 fibronectin type 3 and ankyrin repeat domains protein 1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903022.1 XP_020903022.1 fibronectin type 3 and ankyrin repeat domains protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903026.1 XP_020903026.1 fibronectin type 3 and ankyrin repeat domains protein 1_ partial [Exaiptasia diaphana]	Aurelia_aurita_Seg1354.12 Seg1354.12 transcript_id=Seg1354.12_GoldUCD_mRNA.D3Y31 product="Fibronectin type 3 and ankyrin repeat domains protein 1" protein_id=Seg1354.12_GoldUCD_D3Y31
OG0000161	Exaiptasia_diaphana_XP_028514430.1 XP_028514430.1 collagen alpha-1_XXII_ chain-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908951.2 XP_020908951.2 contactin-1_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517403.1 XP_028517403.1 immunoglobulin superfamily member 10-like_ partial [Exaiptasia diaphana]	Aurelia_aurita_Seg3915.1 Seg3915.1 transcript_id=Seg3915.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg3915.1_GoldUCD_D3Y31
OG0000165	Exaiptasia_diaphana_XP_020906110.1 XP_020906110.1 leucine-rich repeat-containing protein 58 [Exaiptasia diaphana]	Aurelia_aurita_Seg1081.15 Seg1081.15 transcript_id=Seg1081.15_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 58" protein_id=Seg1081.15_GoldUCD_D3Y31
OG0000166	Exaiptasia_diaphana_XP_020908802.1 XP_020908802.1 mucin-5AC [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519294.1 XP_028519294.1 uncharacterized protein LOC110253486 [Exaiptasia diaphana]	Aurelia_aurita_Seg1841.2 Seg1841.2 transcript_id=Seg1841.2_GoldUCD_mRNA.D3Y31 product=Frizzled-1 protein_id=Seg1841.2_GoldUCD_D3Y31, Aurelia_aurita_Seg4426.2 Seg4426.2 transcript_id=Seg4426.2_GoldUCD_mRNA.D3Y31 product=Frizzled-1 protein_id=Seg4426.2_GoldUCD_D3Y31
OG0000171	Exaiptasia_diaphana_XP_020911895.1 XP_020911895.1 peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase [Exaiptasia diaphana]	Aurelia_aurita_Seg1937.6 Seg1937.6 transcript_id=Seg1937.6_GoldUCD_mRNA.D3Y31 product=Peptide-N protein_id=Seg1937.6_GoldUCD_D3Y31, Aurelia_aurita_Seg5238.1 Seg5238.1 transcript_id=Seg5238.1_GoldUCD_mRNA.D3Y31 product=Peptide-N protein_id=Seg5238.1_GoldUCD_D3Y31 partial=true
OG0000176	Exaiptasia_diaphana_XP_020901377.1 XP_020901377.1 ankyrin repeat and fibronectin type-III domain-containing protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020901378.1 XP_020901378.1 ankyrin repeat and fibronectin type-III domain-containing protein 1 isoform X2 [Exaiptasia diaphana]	Aurelia_aurita_Seg1613.8 Seg1613.8 transcript_id=Seg1613.8_GoldUCD_mRNA.D3Y31 product="Ankyrin repeat and fibronectin type-III domain-containing protein 1" protein_id=Seg1613.8_GoldUCD_D3Y31 partial=true
OG0000177	Exaiptasia_diaphana_XP_020898461.1 XP_020898461.1 protein phosphatase 1 regulatory subunit 7 [Exaiptasia diaphana]	Aurelia_aurita_Seg2025.6 Seg2025.6 transcript_id=Seg2025.6_GoldUCD_mRNA.D3Y31 product="Acidic mammalian chitinase" protein_id=Seg2025.6_GoldUCD_D3Y31
OG0000178	Exaiptasia_diaphana_XP_020912299.1 XP_020912299.1 uncharacterized protein LOC110250046 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911124.1 XP_020911124.1 uncharacterized protein LOC110248903 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020904969.1 XP_020904969.1 uncharacterized protein LOC110243231 [Exaiptasia diaphana]	Aurelia_aurita_Seg5686.2 Seg5686.2 transcript_id=Seg5686.2_GoldUCD_mRNA.D3Y31 product="Kyphoscoliosis peptidase" protein_id=Seg5686.2_GoldUCD_D3Y31
OG0000182	Exaiptasia_diaphana_XP_020900370.1 XP_020900370.1 von Willebrand factor A domain-containing protein 3A [Exaiptasia diaphana]	Aurelia_aurita_Seg3076.2 Seg3076.2 transcript_id=Seg3076.2_GoldUCD_mRNA.D3Y31 product="von Willebrand factor A domain-containing protein 3A" protein_id=Seg3076.2_GoldUCD_D3Y31
OG0000187	Exaiptasia_diaphana_XP_020906478.1 XP_020906478.1 leucine-rich repeat-containing protein 69 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020894430.1 XP_020894430.1 leucine-rich repeat-containing protein 69 [Exaiptasia diaphana]	Aurelia_aurita_Seg3528.1 Seg3528.1 transcript_id=Seg3528.1_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 69" protein_id=Seg3528.1_GoldUCD_D3Y31
OG0000188	Exaiptasia_diaphana_XP_020903357.2 XP_020903357.2 uncharacterized protein LOC110241796_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517561.1 XP_028517561.1 uncharacterized protein LOC110247801 [Exaiptasia diaphana]	Aurelia_aurita_Seg2869.1 Seg2869.1 transcript_id=Seg2869.1_GoldUCD_mRNA.D3Y31 product="Collagen alpha-6 chain" protein_id=Seg2869.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg6483.1 Seg6483.1 transcript_id=Seg6483.1_GoldUCD_mRNA.D3Y31 product="Collagen alpha-4 chain" protein_id=Seg6483.1_GoldUCD_D3Y31 partial=true
OG0000192	Exaiptasia_diaphana_XP_020895920.1 XP_020895920.1 protein flightless-1 homolog [Exaiptasia diaphana]	Aurelia_aurita_Seg1524.6 Seg1524.6 transcript_id=Seg1524.6_GoldUCD_mRNA.D3Y31 product="Protein flightless-1-like" protein_id=Seg1524.6_GoldUCD_D3Y31 partial=true
OG0000194	Exaiptasia_diaphana_XP_020902507.1 XP_020902507.1 leucine-rich repeat-containing protein 40 [Exaiptasia diaphana]	Aurelia_aurita_Seg152.4 Seg152.4 transcript_id=Seg152.4_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 57" protein_id=Seg152.4_GoldUCD_D3Y31
OG0000197	Exaiptasia_diaphana_XP_020898892.1 XP_020898892.1 uncharacterized protein LOC110237629 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898891.1 XP_020898891.1 uncharacterized protein LOC110237629 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898894.1 XP_020898894.1 uncharacterized protein LOC110237629 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898893.1 XP_020898893.1 uncharacterized protein LOC110237629 isoform X3 [Exaiptasia diaphana]	Aurelia_aurita_Seg768.11 Seg768.11 transcript_id=Seg768.11_GoldUCD_mRNA.D3Y31 product="Kremen protein 1" protein_id=Seg768.11_GoldUCD_D3Y31
OG0000199	Exaiptasia_diaphana_XP_020899985.1 XP_020899985.1 26S proteasome non-ATPase regulatory subunit 4 [Exaiptasia diaphana]	Aurelia_aurita_Seg1662.4 Seg1662.4 transcript_id=Seg1662.4_GoldUCD_mRNA.D3Y31 product="26S proteasome non-ATPase regulatory subunit 4" protein_id=Seg1662.4_GoldUCD_D3Y31
OG0000201	Exaiptasia_diaphana_XP_020912264.1 XP_020912264.1 leucine-rich repeats and immunoglobulin-like domains protein 3 [Exaiptasia diaphana]	Aurelia_aurita_Seg1701.4 Seg1701.4 transcript_id=Seg1701.4_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeats and immunoglobulin-like domains protein 3" protein_id=Seg1701.4_GoldUCD_D3Y31
OG0000203	Exaiptasia_diaphana_XP_020908819.1 XP_020908819.1 fibropellin-1 [Exaiptasia diaphana]	Aurelia_aurita_Seg6049.1 Seg6049.1 transcript_id=Seg6049.1_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 pseudo=true protein_id=Seg6049.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg3014.4 Seg3014.4 transcript_id=Seg3014.4_GoldUCD_mRNA.D3Y31 product="Delta and Notch-like epidermal growth factor-related receptor" protein_id=Seg3014.4_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg2049.5 Seg2049.5 transcript_id=Seg2049.5_GoldUCD_mRNA.D3Y31 product="Delta and Notch-like epidermal growth factor-related receptor" protein_id=Seg2049.5_GoldUCD_D3Y31
OG0000210	Exaiptasia_diaphana_XP_020908043.1 XP_020908043.1 X-ray radiation resistance-associated protein 1 [Exaiptasia diaphana]	Aurelia_aurita_Seg1703.3 Seg1703.3 transcript_id=Seg1703.3_GoldUCD_mRNA.D3Y31 product="X-ray radiation resistance-associated protein 1" protein_id=Seg1703.3_GoldUCD_D3Y31
OG0000211	Exaiptasia_diaphana_XP_028519363.1 XP_028519363.1 protein MLP1 [Exaiptasia diaphana]	Aurelia_aurita_Seg2763.1 Seg2763.1 transcript_id=Seg2763.1_GoldUCD_mRNA.D3Y31 product=Centriolin protein_id=Seg2763.1_GoldUCD_D3Y31 partial=true
OG0000213	Exaiptasia_diaphana_XP_020899052.1 XP_020899052.1 neurogenic locus notch homolog protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899053.1 XP_020899053.1 neurogenic locus notch homolog protein 1 isoform X2 [Exaiptasia diaphana]	Aurelia_aurita_Seg819.1_Seg819.2 Seg819.1_Seg819.2 transcript_id=Seg819.1_Seg819.2_GoldUCD_mRNA.D3Y31 product="Neurogenic locus Notch protein" protein_id=Seg819.1_Seg819.2_GoldUCD_D3Y31
OG0000214	Exaiptasia_diaphana_XP_020904790.1 XP_020904790.1 LOW QUALITY PROTEIN_ integrator complex subunit 14-like [Exaiptasia diaphana]	Aurelia_aurita_Seg298.30 Seg298.30 transcript_id=Seg298.30_GoldUCD_mRNA.D3Y31 product="Integrator complex subunit 14" protein_id=Seg298.30_GoldUCD_D3Y31
OG0000226	Exaiptasia_diaphana_XP_028515696.1 XP_028515696.1 coadhesin-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903356.1 XP_020903356.1 collagen alpha-6_VI_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515693.1 XP_028515693.1 coadhesin [Exaiptasia diaphana]	Aurelia_aurita_Seg11118.1 Seg11118.1 transcript_id=Seg11118.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg11118.1_GoldUCD_D3Y31 partial=true
OG0000229	Exaiptasia_diaphana_XP_020912652.1 XP_020912652.1 leucine-rich repeat protein 1 [Exaiptasia diaphana]	Aurelia_aurita_Seg1551.1 Seg1551.1 transcript_id=Seg1551.1_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat protein 1" protein_id=Seg1551.1_GoldUCD_D3Y31, Aurelia_aurita_Seg1436.5 Seg1436.5 transcript_id=Seg1436.5_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat protein 1" protein_id=Seg1436.5_GoldUCD_D3Y31 partial=true
OG0000230	Exaiptasia_diaphana_XP_020913258.1 XP_020913258.1 E3 ubiquitin-protein ligase RGLG5 [Exaiptasia diaphana]	Aurelia_aurita_Seg6222.2 Seg6222.2 transcript_id=Seg6222.2_GoldUCD_mRNA.D3Y31 product="E3 ubiquitin-protein ligase RGLG5" protein_id=Seg6222.2_GoldUCD_D3Y31, Aurelia_aurita_Seg1817.14 Seg1817.14 transcript_id=Seg1817.14_GoldUCD_mRNA.D3Y31 product="E3 ubiquitin-protein ligase RGLG5" protein_id=Seg1817.14_GoldUCD_D3Y31
OG0000231	Exaiptasia_diaphana_XP_020905146.1 XP_020905146.1 fibropellin-1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516126.1 XP_028516126.1 fibropellin-1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905143.1 XP_020905143.1 fibropellin-1 isoform X1 [Exaiptasia diaphana]	Aurelia_aurita_Seg3047.4 Seg3047.4 transcript_id=Seg3047.4_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg3047.4_GoldUCD_D3Y31 partial=true
OG0000235	Exaiptasia_diaphana_XP_028516185.1 XP_028516185.1 collagen alpha-1_XXVI_ chain isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905354.1 XP_020905354.1 collagen alpha-1_XXVI_ chain isoform X1 [Exaiptasia diaphana]	Aurelia_aurita_Seg684.8 Seg684.8 transcript_id=Seg684.8_GoldUCD_mRNA.D3Y31 product="Collagen alpha-1 chain" protein_id=Seg684.8_GoldUCD_D3Y31
OG0000237	Exaiptasia_diaphana_XP_020908032.1 XP_020908032.1 uncharacterized protein LOC110246071 [Exaiptasia diaphana]	Aurelia_aurita_Seg1932.2 Seg1932.2 transcript_id=Seg1932.2_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 63" protein_id=Seg1932.2_GoldUCD_D3Y31
OG0000239	Exaiptasia_diaphana_XP_020900593.1 XP_020900593.1 uncharacterized protein LOC110239222 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020900592.1 XP_020900592.1 uncharacterized protein LOC110239222 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514898.1 XP_028514898.1 uncharacterized protein LOC110239222 isoform X1 [Exaiptasia diaphana]	Aurelia_aurita_Seg5727.1 Seg5727.1 transcript_id=Seg5727.1_GoldUCD_mRNA.D3Y31 product="von Willebrand factor A domain-containing protein 3A" protein_id=Seg5727.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1727.5 Seg1727.5 transcript_id=Seg1727.5_GoldUCD_mRNA.D3Y31 product="von Willebrand factor A domain-containing protein 3A" protein_id=Seg1727.5_GoldUCD_D3Y31
OG0000241	Exaiptasia_diaphana_XP_020901124.1 XP_020901124.1 neurogenic locus notch homolog protein 2 [Exaiptasia diaphana]	Aurelia_aurita_Seg1519.5 Seg1519.5 transcript_id=Seg1519.5_GoldUCD_mRNA.D3Y31 product="Neurogenic locus Notch protein" protein_id=Seg1519.5_GoldUCD_D3Y31
OG0000244	Exaiptasia_diaphana_XP_028514060.1 XP_028514060.1 stabilin-2 [Exaiptasia diaphana]	Aurelia_aurita_Seg3730.3 Seg3730.3 transcript_id=Seg3730.3_GoldUCD_mRNA.D3Y31 product=Fibrillin-2 protein_id=Seg3730.3_GoldUCD_D3Y31 partial=true
OG0000245	Exaiptasia_diaphana_XP_028512622.1 XP_028512622.1 uncharacterized protein LOC110231617 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512626.1 XP_028512626.1 uncharacterized protein LOC110231617 isoform X6 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512625.1 XP_028512625.1 uncharacterized protein LOC110231617 isoform X5 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512621.1 XP_028512621.1 uncharacterized protein LOC110231617 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512623.1 XP_028512623.1 uncharacterized protein LOC110231617 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512624.1 XP_028512624.1 uncharacterized protein LOC110231617 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513431.1 XP_028513431.1 uncharacterized protein LOC114574596 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513432.1 XP_028513432.1 uncharacterized protein LOC114574596 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020896653.2 XP_020896653.2 uncharacterized protein LOC110235528 [Exaiptasia diaphana]	Aurelia_aurita_Seg3659.2 Seg3659.2 transcript_id=Seg3659.2_GoldUCD_mRNA.D3Y31 product="Roundabout 1" protein_id=Seg3659.2_GoldUCD_D3Y31, Aurelia_aurita_Seg1784.2 Seg1784.2 transcript_id=Seg1784.2_GoldUCD_mRNA.D3Y31 product=Peroxidasin pseudo=true protein_id=Seg1784.2_GoldUCD_D3Y31, Aurelia_aurita_Seg1569.3 Seg1569.3 transcript_id=Seg1569.3_GoldUCD_mRNA.D3Y31 product="Neural cell adhesion molecule 1" protein_id=Seg1569.3_GoldUCD_D3Y31, Aurelia_aurita_Seg11066.1 Seg11066.1 transcript_id=Seg11066.1_GoldUCD_mRNA.D3Y31 product=Myopalladin protein_id=Seg11066.1_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg1220.5 Seg1220.5 transcript_id=Seg1220.5_GoldUCD_mRNA.D3Y31 product=Peroxidasin protein_id=Seg1220.5_GoldUCD_D3Y31
