Orthogroup	Cnidaria_Anthozoa_Exaiptasia_diaphana	Chordata_Amphioxiformes_Branchiostoma_floridae
OG0000201	Exaiptasia_diaphana_XP_020912264.1 XP_020912264.1 leucine-rich repeats and immunoglobulin-like domains protein 3 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7L5Y7_A0A9J7L5Y7_BRAFL tr|A0A9J7L5Y7|A0A9J7L5Y7_BRAFL Leucine-rich repeats and immunoglobulin-like domains protein 3 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118415898 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L851_A0A9J7L851_BRAFL tr|A0A9J7L851|A0A9J7L851_BRAFL Leucine-rich repeats and immunoglobulin-like domains protein 3 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118415898 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MR73_A0A9J7MR73_BRAFL tr|A0A9J7MR73|A0A9J7MR73_BRAFL Leucine-rich repeats and immunoglobulin-like domains protein 3 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118415898 PE=4 SV=1
OG0000203	Exaiptasia_diaphana_XP_020908819.1 XP_020908819.1 fibropellin-1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7HKX4_A0A9J7HKX4_BRAFL tr|A0A9J7HKX4|A0A9J7HKX4_BRAFL Fibropellin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118404891 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HNU5_A0A9J7HNU5_BRAFL tr|A0A9J7HNU5|A0A9J7HNU5_BRAFL Fibrillin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118405983 PE=4 SV=1
OG0000209	Exaiptasia_diaphana_XP_020908002.1 XP_020908002.1 integrator complex subunit 6 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908096.2 XP_020908096.2 integrator complex subunit 6-B [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7M182_A0A9J7M182_BRAFL tr|A0A9J7M182|A0A9J7M182_BRAFL Integrator complex subunit 6-B-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118427294 PE=4 SV=1
OG0000210	Exaiptasia_diaphana_XP_020908043.1 XP_020908043.1 X-ray radiation resistance-associated protein 1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7M2X1_A0A9J7M2X1_BRAFL tr|A0A9J7M2X1|A0A9J7M2X1_BRAFL LOW QUALITY PROTEIN_ X-ray radiation resistance-associated protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118427905 PE=4 SV=1
OG0000211	Exaiptasia_diaphana_XP_028519363.1 XP_028519363.1 protein MLP1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7NDV5_A0A9J7NDV5_BRAFL tr|A0A9J7NDV5|A0A9J7NDV5_BRAFL Centriolin-like OS=Branchiostoma floridae OX=7739 GN=LOC118432780 PE=4 SV=1
OG0000212	Exaiptasia_diaphana_XP_020904592.1 XP_020904592.1 LOW QUALITY PROTEIN_ E3 ubiquitin-protein ligase LRSAM1-like isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516015.1 XP_028516015.1 E3 ubiquitin-protein ligase LRSAM1-like isoform X1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7MYX2_A0A9J7MYX2_BRAFL tr|A0A9J7MYX2|A0A9J7MYX2_BRAFL E3 ubiquitin-protein ligase LRSAM1-like OS=Branchiostoma floridae OX=7739 GN=LOC118420931 PE=4 SV=1
OG0000213	Exaiptasia_diaphana_XP_020899052.1 XP_020899052.1 neurogenic locus notch homolog protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899053.1 XP_020899053.1 neurogenic locus notch homolog protein 1 isoform X2 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7LLQ5_A0A9J7LLQ5_BRAFL tr|A0A9J7LLQ5|A0A9J7LLQ5_BRAFL Neurogenic locus notch homolog protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118421069 PE=3 SV=1
OG0000214	Exaiptasia_diaphana_XP_020904790.1 XP_020904790.1 LOW QUALITY PROTEIN_ integrator complex subunit 14-like [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7KN07_A0A9J7KN07_BRAFL tr|A0A9J7KN07|A0A9J7KN07_BRAFL Integrator complex subunit 14 OS=Branchiostoma floridae OX=7739 GN=LOC118409799 PE=3 SV=1
OG0000219	Exaiptasia_diaphana_XP_020899206.1 XP_020899206.1 von Willebrand factor A domain-containing protein 8 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899208.1 XP_020899208.1 von Willebrand factor A domain-containing protein 8 isoform X2 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7M1H0_A0A9J7M1H0_BRAFL tr|A0A9J7M1H0|A0A9J7M1H0_BRAFL von Willebrand factor A domain-containing protein 8-like OS=Branchiostoma floridae OX=7739 GN=LOC118427357 PE=4 SV=1
OG0000229	Exaiptasia_diaphana_XP_020912652.1 XP_020912652.1 leucine-rich repeat protein 1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7L534_A0A9J7L534_BRAFL tr|A0A9J7L534|A0A9J7L534_BRAFL Leucine-rich repeat protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118415274 PE=4 SV=1
OG0000230	Exaiptasia_diaphana_XP_020913258.1 XP_020913258.1 E3 ubiquitin-protein ligase RGLG5 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_C3XV00_C3XV00_BRAFL tr|C3XV00|C3XV00_BRAFL E3 ubiquitin-protein ligase RGLG4-like OS=Branchiostoma floridae OX=7739 GN=LOC118426591 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NBQ4_A0A9J7NBQ4_BRAFL tr|A0A9J7NBQ4|A0A9J7NBQ4_BRAFL LOW QUALITY PROTEIN_ E3 ubiquitin-protein ligase RGLG5-like OS=Branchiostoma floridae OX=7739 GN=LOC118430820 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NB85_A0A9J7NB85_BRAFL tr|A0A9J7NB85|A0A9J7NB85_BRAFL Copine family protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118432421 PE=4 SV=1
OG0000231	Exaiptasia_diaphana_XP_020905146.1 XP_020905146.1 fibropellin-1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516126.1 XP_028516126.1 fibropellin-1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905143.1 XP_020905143.1 fibropellin-1 isoform X1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7HDR9_A0A9J7HDR9_BRAFL tr|A0A9J7HDR9|A0A9J7HDR9_BRAFL Uncharacterized protein LOC118403033 OS=Branchiostoma floridae OX=7739 GN=LOC118403033 PE=4 SV=1
OG0000235	Exaiptasia_diaphana_XP_028516185.1 XP_028516185.1 collagen alpha-1_XXVI_ chain isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905354.1 XP_020905354.1 collagen alpha-1_XXVI_ chain isoform X1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7N5R9_A0A9J7N5R9_BRAFL tr|A0A9J7N5R9|A0A9J7N5R9_BRAFL Collagen alpha-1_XXVI_ chain-like OS=Branchiostoma floridae OX=7739 GN=LOC118425905 PE=4 SV=1
OG0000237	Exaiptasia_diaphana_XP_020908032.1 XP_020908032.1 uncharacterized protein LOC110246071 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7M4U5_A0A9J7M4U5_BRAFL tr|A0A9J7M4U5|A0A9J7M4U5_BRAFL Pollen-specific leucine-rich repeat extensin-like protein 1 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118427574 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N893_A0A9J7N893_BRAFL tr|A0A9J7N893|A0A9J7N893_BRAFL Uncharacterized protein LOC118427574 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118427574 PE=4 SV=1
OG0000239	Exaiptasia_diaphana_XP_020900593.1 XP_020900593.1 uncharacterized protein LOC110239222 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020900592.1 XP_020900592.1 uncharacterized protein LOC110239222 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514898.1 XP_028514898.1 uncharacterized protein LOC110239222 isoform X1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7HNT5_A0A9J7HNT5_BRAFL tr|A0A9J7HNT5|A0A9J7HNT5_BRAFL Uncharacterized protein LOC118406753 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118406753 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KK71_A0A9J7KK71_BRAFL tr|A0A9J7KK71|A0A9J7KK71_BRAFL Uncharacterized protein LOC118406753 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118406753 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HNM3_A0A9J7HNM3_BRAFL tr|A0A9J7HNM3|A0A9J7HNM3_BRAFL Uncharacterized protein LOC118406753 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118406753 PE=4 SV=1
OG0000241	Exaiptasia_diaphana_XP_020901124.1 XP_020901124.1 neurogenic locus notch homolog protein 2 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7LQD8_A0A9J7LQD8_BRAFL tr|A0A9J7LQD8|A0A9J7LQD8_BRAFL Uncharacterized protein LOC118422720 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118422720 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LNS4_A0A9J7LNS4_BRAFL tr|A0A9J7LNS4|A0A9J7LNS4_BRAFL Protein crumbs homolog 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118422720 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LMS7_A0A9J7LMS7_BRAFL tr|A0A9J7LMS7|A0A9J7LMS7_BRAFL Neural-cadherin 2 OS=Branchiostoma floridae OX=7739 GN=LOC118422350 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HJY2_A0A9J7HJY2_BRAFL tr|A0A9J7HJY2|A0A9J7HJY2_BRAFL Protein crumbs-like OS=Branchiostoma floridae OX=7739 GN=LOC118404571 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N0T6_A0A9J7N0T6_BRAFL tr|A0A9J7N0T6|A0A9J7N0T6_BRAFL Uncharacterized protein LOC118422413 OS=Branchiostoma floridae OX=7739 GN=LOC118422413 PE=4 SV=1
OG0000244	Exaiptasia_diaphana_XP_028514060.1 XP_028514060.1 stabilin-2 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7L4T7_A0A9J7L4T7_BRAFL tr|A0A9J7L4T7|A0A9J7L4T7_BRAFL Stabilin-2-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118415423 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L4Z9_A0A9J7L4Z9_BRAFL tr|A0A9J7L4Z9|A0A9J7L4Z9_BRAFL Stabilin-2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118415423 PE=4 SV=1
OG0000245	Exaiptasia_diaphana_XP_028512622.1 XP_028512622.1 uncharacterized protein LOC110231617 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512626.1 XP_028512626.1 uncharacterized protein LOC110231617 isoform X6 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512625.1 XP_028512625.1 uncharacterized protein LOC110231617 isoform X5 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512621.1 XP_028512621.1 uncharacterized protein LOC110231617 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512623.1 XP_028512623.1 uncharacterized protein LOC110231617 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512624.1 XP_028512624.1 uncharacterized protein LOC110231617 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513431.1 XP_028513431.1 uncharacterized protein LOC114574596 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513432.1 XP_028513432.1 uncharacterized protein LOC114574596 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020896653.2 XP_020896653.2 uncharacterized protein LOC110235528 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7LIV7_A0A9J7LIV7_BRAFL tr|A0A9J7LIV7|A0A9J7LIV7_BRAFL Lactadherin-like OS=Branchiostoma floridae OX=7739 GN=LOC118420269 PE=4 SV=1
OG0000248	Exaiptasia_diaphana_XP_020912802.1 XP_020912802.1 anosmin-1 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7M0B1_A0A9J7M0B1_BRAFL tr|A0A9J7M0B1|A0A9J7M0B1_BRAFL Anosmin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118426932 PE=4 SV=1
OG0000253	Exaiptasia_diaphana_XP_020906987.1 XP_020906987.1 general transcription factor IIH subunit 2 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516675.1 XP_028516675.1 general transcription factor IIH subunit 2 isoform X2 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_C3YN18_C3YN18_BRAFL tr|C3YN18|C3YN18_BRAFL General transcription factor IIH subunit OS=Branchiostoma floridae OX=7739 GN=LOC118430593 PE=3 SV=1
OG0000265	Exaiptasia_diaphana_XP_020895183.1 XP_020895183.1 uncharacterized protein LOC110234167 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895181.1 XP_020895181.1 uncharacterized protein LOC110234167 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895182.1 XP_020895182.1 uncharacterized protein LOC110234167 isoform X2 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7L380_A0A9J7L380_BRAFL tr|A0A9J7L380|A0A9J7L380_BRAFL Protein turtle homolog B-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118414383 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L1C9_A0A9J7L1C9_BRAFL tr|A0A9J7L1C9|A0A9J7L1C9_BRAFL Protein turtle homolog A-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118414383 PE=4 SV=1
OG0000268	Exaiptasia_diaphana_XP_020899993.1 XP_020899993.1 cytokine receptor-like factor 3 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7M6S7_A0A9J7M6S7_BRAFL tr|A0A9J7M6S7|A0A9J7M6S7_BRAFL Cytokine receptor-like factor 3 OS=Branchiostoma floridae OX=7739 GN=LOC118428841 PE=4 SV=1
OG0000269	Exaiptasia_diaphana_XP_028515549.1 XP_028515549.1 tenascin-R-like_ partial [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7HWG0_A0A9J7HWG0_BRAFL tr|A0A9J7HWG0|A0A9J7HWG0_BRAFL Gliomedin-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118409271 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HXC8_A0A9J7HXC8_BRAFL tr|A0A9J7HXC8|A0A9J7HXC8_BRAFL Collagen alpha-1_XXIII_ chain-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118409271 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KLW3_A0A9J7KLW3_BRAFL tr|A0A9J7KLW3|A0A9J7KLW3_BRAFL Gliomedin-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118409271 PE=4 SV=1
OG0000276	Exaiptasia_diaphana_XP_020915527.1 XP_020915527.1 N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7N6J8_A0A9J7N6J8_BRAFL tr|A0A9J7N6J8|A0A9J7N6J8_BRAFL Neurogenic locus notch homolog protein 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118426463 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LZH5_A0A9J7LZH5_BRAFL tr|A0A9J7LZH5|A0A9J7LZH5_BRAFL Neurogenic locus notch homolog protein 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118426463 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N4X5_A0A9J7N4X5_BRAFL tr|A0A9J7N4X5|A0A9J7N4X5_BRAFL Neurogenic locus notch homolog protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118426463 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LEU3_A0A9J7LEU3_BRAFL tr|A0A9J7LEU3|A0A9J7LEU3_BRAFL N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118418463 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LCC7_A0A9J7LCC7_BRAFL tr|A0A9J7LCC7|A0A9J7LCC7_BRAFL N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118418463 PE=4 SV=1
OG0000278	Exaiptasia_diaphana_XP_020911614.1 XP_020911614.1 anthrax toxin receptor 2 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7KV34_A0A9J7KV34_BRAFL tr|A0A9J7KV34|A0A9J7KV34_BRAFL Anthrax toxin receptor 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118412083 PE=3 SV=1
OG0000280	Exaiptasia_diaphana_XP_028516708.1 XP_028516708.1 uncharacterized protein LOC110245196_ partial [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7MSP7_A0A9J7MSP7_BRAFL tr|A0A9J7MSP7|A0A9J7MSP7_BRAFL Uncharacterized protein LOC118416466 OS=Branchiostoma floridae OX=7739 GN=LOC118416466 PE=4 SV=1
OG0000282	Exaiptasia_diaphana_XP_020900682.1 XP_020900682.1 leucine-rich repeat-containing protein 47 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7NAW5_A0A9J7NAW5_BRAFL tr|A0A9J7NAW5|A0A9J7NAW5_BRAFL Leucine-rich repeat-containing protein 47-like OS=Branchiostoma floridae OX=7739 GN=LOC118430685 PE=4 SV=1
OG0000309	Exaiptasia_diaphana_XP_020904773.1 XP_020904773.1 leucine-rich repeat-containing protein 1-like [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7KJE8_A0A9J7KJE8_BRAFL tr|A0A9J7KJE8|A0A9J7KJE8_BRAFL Leucine-rich repeat protein SHOC-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118409343 PE=4 SV=1
OG0000314	Exaiptasia_diaphana_XP_028516194.1 XP_028516194.1 protein phosphatase 1 regulatory subunit 7 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7N5Z6_A0A9J7N5Z6_BRAFL tr|A0A9J7N5Z6|A0A9J7N5Z6_BRAFL Protein phosphatase 1 regulatory subunit pprA-like OS=Branchiostoma floridae OX=7739 GN=LOC118428559 PE=4 SV=1
OG0000328	Exaiptasia_diaphana_XP_020895269.1 XP_020895269.1 uncharacterized protein LOC110234243 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512734.1 XP_028512734.1 uncharacterized protein LOC110231869 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7KUM2_A0A9J7KUM2_BRAFL tr|A0A9J7KUM2|A0A9J7KUM2_BRAFL Mucin-2-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118412120 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MK74_A0A9J7MK74_BRAFL tr|A0A9J7MK74|A0A9J7MK74_BRAFL Mucin-2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118412120 PE=4 SV=1
OG0000347	Exaiptasia_diaphana_XP_020892889.1 XP_020892889.1 vasorin_ partial [Exaiptasia diaphana]	Branchiostoma_floridae_tr_C3YSM6_C3YSM6_BRAFL tr|C3YSM6|C3YSM6_BRAFL Leucine-rich repeat-containing protein 15-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118424663 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LWV2_A0A9J7LWV2_BRAFL tr|A0A9J7LWV2|A0A9J7LWV2_BRAFL Decorin-like OS=Branchiostoma floridae OX=7739 GN=LOC118425044 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LA96_A0A9J7LA96_BRAFL tr|A0A9J7LA96|A0A9J7LA96_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118417136 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LDC1_A0A9J7LDC1_BRAFL tr|A0A9J7LDC1|A0A9J7LDC1_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118418307 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LBC1_A0A9J7LBC1_BRAFL tr|A0A9J7LBC1|A0A9J7LBC1_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118417515 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LA27_A0A9J7LA27_BRAFL tr|A0A9J7LA27|A0A9J7LA27_BRAFL Decorin-like OS=Branchiostoma floridae OX=7739 GN=LOC118417512 PE=4 SV=1
OG0000366	Exaiptasia_diaphana_XP_020912724.1 XP_020912724.1 LOW QUALITY PROTEIN_ uncharacterized protein LOC110250467 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7KWX3_A0A9J7KWX3_BRAFL tr|A0A9J7KWX3|A0A9J7KWX3_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MLE2_A0A9J7MLE2_BRAFL tr|A0A9J7MLE2|A0A9J7MLE2_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MKS7_A0A9J7MKS7_BRAFL tr|A0A9J7MKS7|A0A9J7MKS7_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7KVU1_A0A9J7KVU1_BRAFL tr|A0A9J7KVU1|A0A9J7KVU1_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7KVK9_A0A9J7KVK9_BRAFL tr|A0A9J7KVK9|A0A9J7KVK9_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7ML75_A0A9J7ML75_BRAFL tr|A0A9J7ML75|A0A9J7ML75_BRAFL Netrin receptor UNC5 OS=Branchiostoma floridae OX=7739 GN=LOC118412479 PE=3 SV=1
OG0000368	Exaiptasia_diaphana_XP_028517855.1 XP_028517855.1 uncharacterized protein LOC114576049 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905983.1 XP_020905983.1 uncharacterized protein LOC110244146 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7LF26_A0A9J7LF26_BRAFL tr|A0A9J7LF26|A0A9J7LF26_BRAFL Uncharacterized protein LOC118418541 OS=Branchiostoma floridae OX=7739 GN=LOC118418541 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LCN6_A0A9J7LCN6_BRAFL tr|A0A9J7LCN6|A0A9J7LCN6_BRAFL Uncharacterized protein LOC118418540 OS=Branchiostoma floridae OX=7739 GN=LOC118418540 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LDX9_A0A9J7LDX9_BRAFL tr|A0A9J7LDX9|A0A9J7LDX9_BRAFL Uncharacterized protein LOC118418528 OS=Branchiostoma floridae OX=7739 GN=LOC118418528 PE=3 SV=1
OG0000384	Exaiptasia_diaphana_XP_020905486.1 XP_020905486.1 uncharacterized protein LOC110243701 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7N279_A0A9J7N279_BRAFL tr|A0A9J7N279|A0A9J7N279_BRAFL Uncharacterized protein LOC118423167 OS=Branchiostoma floridae OX=7739 GN=LOC118423167 PE=4 SV=1
OG0000393	Exaiptasia_diaphana_XP_020904196.1 XP_020904196.1 protein Wnt-16-like [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7LFW3_A0A9J7LFW3_BRAFL tr|A0A9J7LFW3|A0A9J7LFW3_BRAFL Relaxin receptor 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118419427 PE=4 SV=1
OG0000409	Exaiptasia_diaphana_XP_020916993.1 XP_020916993.1 uncharacterized protein LOC110254354 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7KSI8_A0A9J7KSI8_BRAFL tr|A0A9J7KSI8|A0A9J7KSI8_BRAFL Uncharacterized protein LOC118411311 OS=Branchiostoma floridae OX=7739 GN=LOC118411311 PE=4 SV=1
OG0000415	Exaiptasia_diaphana_XP_028519408.1 XP_028519408.1 multiple epidermal growth factor-like domains protein 11 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7MPH1_A0A9J7MPH1_BRAFL tr|A0A9J7MPH1|A0A9J7MPH1_BRAFL Uncharacterized protein LOC118414594 OS=Branchiostoma floridae OX=7739 GN=LOC118414594 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LP35_A0A9J7LP35_BRAFL tr|A0A9J7LP35|A0A9J7LP35_BRAFL Uncharacterized protein LOC118421991 OS=Branchiostoma floridae OX=7739 GN=LOC118421991 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LM37_A0A9J7LM37_BRAFL tr|A0A9J7LM37|A0A9J7LM37_BRAFL Uncharacterized protein LOC118421990 OS=Branchiostoma floridae OX=7739 GN=LOC118421990 PE=4 SV=1
OG0000426	Exaiptasia_diaphana_XP_028513961.1 XP_028513961.1 uncharacterized protein LOC110236015 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7M9J1_A0A9J7M9J1_BRAFL tr|A0A9J7M9J1|A0A9J7M9J1_BRAFL Uncharacterized protein LOC118430347 OS=Branchiostoma floridae OX=7739 GN=LOC118430347 PE=4 SV=1
OG0000503	Exaiptasia_diaphana_XP_028514058.1 XP_028514058.1 lactadherin [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020896869.1 XP_020896869.1 uncharacterized protein LOC110235725 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7MVV7_A0A9J7MVV7_BRAFL tr|A0A9J7MVV7|A0A9J7MVV7_BRAFL Lactadherin-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118418841 PE=4 SV=1
OG0000523	Exaiptasia_diaphana_XP_028516121.1 XP_028516121.1 uncharacterized protein LOC110243380 [Exaiptasia diaphana]	Branchiostoma_floridae_tr_A0A9J7K5V5_A0A9J7K5V5_BRAFL tr|A0A9J7K5V5|A0A9J7K5V5_BRAFL 63 kDa sperm flagellar membrane protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118403434 PE=4 SV=1
