Orthogroup	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Danio_rerio
OG0000222	XP_059737934.1 leucine-rich glioma-inactivated protein 1 isoform X1 [Bos taurus]	Danio_rerio_tr_F6NUE1_F6NUE1_DANRE tr|F6NUE1|F6NUE1_DANRE Leucine-rich_ glioma inactivated 1a OS=Danio rerio OX=7955 GN=lgi1a PE=2 SV=1, Danio_rerio_tr_Q2HPG2_Q2HPG2_DANRE tr|Q2HPG2|Q2HPG2_DANRE LGIa _Fragment_ OS=Danio rerio OX=7955 GN=LGIa PE=2 SV=1, Danio_rerio_tr_B3DJS9_B3DJS9_DANRE tr|B3DJS9|B3DJS9_DANRE Leucine-rich glioma-inactivated protein 1 precursor OS=Danio rerio OX=7955 GN=lgi1b PE=2 SV=1, Danio_rerio_tr_F1R662_F1R662_DANRE tr|F1R662|F1R662_DANRE Leucine-rich glioma-inactivated protein 1 isoform X1 OS=Danio rerio OX=7955 GN=lgi1b PE=4 SV=1
OG0000222	XP_024852014.1 leucine-rich repeat LGI family member 3 isoform X1 [Bos taurus]	Danio_rerio_tr_Q2HPG0_Q2HPG0_DANRE tr|Q2HPG0|Q2HPG0_DANRE LGI3 OS=Danio rerio OX=7955 GN=si_ch211-198o12.2 PE=2 SV=1
OG0000222	NP_001179745.1 leucine-rich repeat LGI family member 2 precursor [Bos taurus]	Danio_rerio_tr_Q2HPG1_Q2HPG1_DANRE tr|Q2HPG1|Q2HPG1_DANRE LGI2A OS=Danio rerio OX=7955 GN=Lgi2a PE=2 SV=1, Danio_rerio_tr_Q2HPF8_Q2HPF8_DANRE tr|Q2HPF8|Q2HPF8_DANRE LGI2B OS=Danio rerio OX=7955 GN=Lgi2b PE=2 SV=1
OG0000236	XP_059737173.1 platelet-derived growth factor subunit A isoform X1 [Bos taurus]	Danio_rerio_tr_A5PMP7_A5PMP7_DANRE tr|A5PMP7|A5PMP7_DANRE Platelet-derived growth factor alpha a precursor OS=Danio rerio OX=7955 GN=pdgfa PE=3 SV=1, Danio_rerio_tr_Q08CD2_Q08CD2_DANRE tr|Q08CD2|Q08CD2_DANRE Platelet derived growth factor alpha b OS=Danio rerio OX=7955 GN=wu_fc32c12 PE=2 SV=1
OG0000243	DAA23895.1 TPA_ interleukin 17D-like [Bos taurus]	Danio_rerio_tr_Q5TKT1_Q5TKT1_DANRE tr|Q5TKT1|Q5TKT1_DANRE Interleukin 17_4 OS=Danio rerio OX=7955 GN=IL-17_4 PE=2 SV=1
OG0000243	NP_001179011.1 interleukin-17F precursor [Bos taurus], DAA20250.1 TPA_ interleukin 17C-like [Bos taurus]	Danio_rerio_tr_Q5TKT2_Q5TKT2_DANRE tr|Q5TKT2|Q5TKT2_DANRE Interleukin 17_3 OS=Danio rerio OX=7955 GN=il17c PE=3 SV=1
OG0000247	sp|P79119.1|EPYC_BOVIN RecName_ Full=Epiphycan; AltName_ Full=Dermatan sulfate proteoglycan 3; AltName_ Full=Proteoglycan-Lb; Short=PG-Lb; AltName_ Full=Small chondroitin/dermatan sulfate proteoglycan; Flags_ Precursor	Danio_rerio_tr_B0S5X0_B0S5X0_DANRE tr|B0S5X0|B0S5X0_DANRE Epiphycan OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1, Danio_rerio_tr_A0A8M1P5N0_A0A8M1P5N0_DANRE tr|A0A8M1P5N0|A0A8M1P5N0_DANRE Epiphycan OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1
OG0000247	sp|P58874.2|OPT_BOVIN RecName_ Full=Opticin; AltName_ Full=Oculoglycan; Flags_ Precursor, XP_059731231.1 opticin isoform X1 [Bos taurus]	Danio_rerio_tr_Q15JE7_Q15JE7_DANRE tr|Q15JE7|Q15JE7_DANRE Opticin OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1
OG0000247	sp|P19879.3|MIME_BOVIN RecName_ Full=Mimecan; AltName_ Full=Osteoglycin; Contains_ RecName_ Full=Corneal keratan sulfate proteoglycan 25 core protein; Short=KSPG25 protein; Contains_ RecName_ Full=Osteoinductive factor; Short=OIF; Flags_ Precursor	Danio_rerio_tr_Q5BLC1_Q5BLC1_DANRE tr|Q5BLC1|Q5BLC1_DANRE Mimecan precursor OS=Danio rerio OX=7955 GN=ogn PE=1 SV=1
OG0000248	DAA12529.1 TPA_ Kallmann syndrome 1 protein [Bos taurus]	Danio_rerio_tr_Q1MT36_Q1MT36_DANRE tr|Q1MT36|Q1MT36_DANRE Anosmin 1b OS=Danio rerio OX=7955 GN=anosmin-1b PE=4 SV=1, Danio_rerio_tr_Q9IAR4_Q9IAR4_DANRE tr|Q9IAR4|Q9IAR4_DANRE Anosmin-1 OS=Danio rerio OX=7955 GN=wu_fl91z45 PE=2 SV=1
OG0000249	NP_001179595.1 protein S100-Z [Bos taurus]	Danio_rerio_sp_Q503K9_S100Z_DANRE sp|Q503K9|S100Z_DANRE Protein S100-Z OS=Danio rerio OX=7955 GN=s100z PE=1 SV=1
OG0000249	XP_010801377.1 repetin [Bos taurus]	Danio_rerio_tr_Q5XJJ5_Q5XJJ5_DANRE tr|Q5XJJ5|Q5XJJ5_DANRE Protein S100 OS=Danio rerio OX=7955 GN=zgc_101880 PE=2 SV=1
OG0000252	XP_024843246.1 protein kinase C-binding protein NELL1 isoform X1 [Bos taurus], XP_059742460.1 protein kinase C-binding protein NELL2 isoform X1 [Bos taurus]	Danio_rerio_sp_A1A5Y0_NELL2_DANRE sp|A1A5Y0|NELL2_DANRE Protein kinase C-binding protein NELL2 OS=Danio rerio OX=7955 GN=nell2 PE=2 SV=1, Danio_rerio_tr_F1QV50_F1QV50_DANRE tr|F1QV50|F1QV50_DANRE Neural EGFL-like 2b OS=Danio rerio OX=7955 GN=nell2b PE=4 SV=2
OG0000261	DAA14692.1 TPA_ HtrA serine peptidase 1 [Bos taurus]	Danio_rerio_sp_Q6GMI0_HTR1A_DANRE sp|Q6GMI0|HTR1A_DANRE Serine protease HTRA1A OS=Danio rerio OX=7955 GN=htra1a PE=2 SV=1, Danio_rerio_tr_B2GT42_B2GT42_DANRE tr|B2GT42|B2GT42_DANRE Htra1 protein OS=Danio rerio OX=7955 GN=htra1 PE=2 SV=1, Danio_rerio_sp_A9JRB3_HTR1B_DANRE sp|A9JRB3|HTR1B_DANRE Serine protease HTRA1B OS=Danio rerio OX=7955 GN=htra1b PE=2 SV=1
OG0000261	sp|E1BJW1.1|HTRA4_BOVIN RecName_ Full=Serine protease HTR4; AltName_ Full=High-temperature requirement factor A4; Flags_ Precursor	Danio_rerio_tr_A0A0A0MPH1_A0A0A0MPH1_DANRE tr|A0A0A0MPH1|A0A0A0MPH1_DANRE HtrA serine peptidase 4 OS=Danio rerio OX=7955 GN=htra4 PE=3 SV=1
OG0000261	XP_024849478.1 serine protease HTRA3 [Bos taurus]	Danio_rerio_tr_Q6DBR1_Q6DBR1_DANRE tr|Q6DBR1|Q6DBR1_DANRE HtrA serine peptidase 3a OS=Danio rerio OX=7955 GN=zgc_91963 PE=2 SV=1
OG0000268	NP_001179579.1 cytokine receptor-like factor 3 [Bos taurus]	Danio_rerio_sp_Q568M3_CRLF3_DANRE sp|Q568M3|CRLF3_DANRE Cytokine receptor-like factor 3 OS=Danio rerio OX=7955 GN=crlf3 PE=2 SV=1, Danio_rerio_tr_F1QNI2_F1QNI2_DANRE tr|F1QNI2|F1QNI2_DANRE Cytokine receptor-like factor 3 OS=Danio rerio OX=7955 GN=fd20c08 PE=1 SV=1
OG0000269	XP_002690971.1 gliomedin isoform X1 [Bos taurus]	Danio_rerio_tr_F2Z4S9_F2Z4S9_DANRE tr|F2Z4S9|F2Z4S9_DANRE Gliomedin OS=Danio rerio OX=7955 GN=colm PE=4 SV=1
OG0000271	XP_003586358.2 pro-neuregulin-2_ membrane-bound isoform isoform X1 [Bos taurus]	Danio_rerio_tr_E7FGA4_E7FGA4_DANRE tr|E7FGA4|E7FGA4_DANRE Neuregulin 2 OS=Danio rerio OX=7955 GN=NRG2b PE=2 SV=2, Danio_rerio_tr_B9VQL5_B9VQL5_DANRE tr|B9VQL5|B9VQL5_DANRE Neuregulin 2b OS=Danio rerio OX=7955 GN=nrg2b PE=2 SV=1, Danio_rerio_tr_A5D6U9_A5D6U9_DANRE tr|A5D6U9|A5D6U9_DANRE Neuregulin 2a OS=Danio rerio OX=7955 GN=nrg2a PE=2 SV=1
OG0000271	XP_024841944.1 pro-neuregulin-1_ membrane-bound isoform isoform X1 [Bos taurus]	Danio_rerio_tr_A0A0R4IFE6_A0A0R4IFE6_DANRE tr|A0A0R4IFE6|A0A0R4IFE6_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_A0A0R4IBM0_A0A0R4IBM0_DANRE tr|A0A0R4IBM0|A0A0R4IBM0_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_A0A0R4IPH3_A0A0R4IPH3_DANRE tr|A0A0R4IPH3|A0A0R4IPH3_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_A0A0R4IDP7_A0A0R4IDP7_DANRE tr|A0A0R4IDP7|A0A0R4IDP7_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_B3DK99_B3DK99_DANRE tr|B3DK99|B3DK99_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=2 SV=1
OG0000281	DAA26411.1 TPA_ collagen_ type XIX_ alpha 1 [Bos taurus], XP_059746008.1 collagen alpha-1_IX_ chain [Bos taurus]	Danio_rerio_tr_Q08BP6_Q08BP6_DANRE tr|Q08BP6|Q08BP6_DANRE Uncharacterized protein LOC768174 precursor OS=Danio rerio OX=7955 GN=zgc_153049 PE=2 SV=1
OG0000283	XP_005202944.1 C-C motif chemokine 20 isoform X1 [Bos taurus], XP_024836408.1 C-C motif chemokine 16 [Bos taurus], XP_002694838.1 C-C motif chemokine 17 [Bos taurus], NP_001192564.1 C-C motif chemokine 26 precursor [Bos taurus], NP_001040050.1 C-C motif chemokine 14 precursor [Bos taurus], sp|Q8SQA6.1|CCL3_BOVIN RecName_ Full=C-C motif chemokine 3; AltName_ Full=Macrophage inflammatory protein 1-alpha; Short=MIP-1-alpha; AltName_ Full=Small-inducible cytokine A3; Flags_ Precursor, sp|Q17QA1.1|CCL4_BOVIN RecName_ Full=C-C motif chemokine 4; AltName_ Full=Small-inducible cytokine A4; Flags_ Precursor	Danio_rerio_tr_B3DGM0_B3DGM0_DANRE tr|B3DGM0|B3DGM0_DANRE C-C motif chemokine OS=Danio rerio OX=7955 GN=LOC100004509 PE=2 SV=1
OG0000298	NP_001069431.1 insulin-like growth factor-binding protein complex acid labile subunit precursor [Bos taurus]	Danio_rerio_tr_E9QJJ1_E9QJJ1_DANRE tr|E9QJJ1|E9QJJ1_DANRE Insulin-like growth factor-binding protein complex acid labile subunit OS=Danio rerio OX=7955 GN=igfals PE=4 SV=1
OG0000313	DAA19767.1 TPA_ neurotrophin 5 preproprotein-like [Bos taurus]	Danio_rerio_tr_Q6NZ01_Q6NZ01_DANRE tr|Q6NZ01|Q6NZ01_DANRE Brain-derived neurotrophic factor OS=Danio rerio OX=7955 GN=bdnf PE=2 SV=1
OG0000315	NP_001094745.1 intelectin-2 precursor [Bos taurus]	Danio_rerio_tr_Q08CC6_Q08CC6_DANRE tr|Q08CC6|Q08CC6_DANRE Intelectin 1 precursor OS=Danio rerio OX=7955 GN=zgc_153267 PE=1 SV=1
OG0000316	NP_001192765.1 complement C1q-like protein 2 precursor [Bos taurus]	Danio_rerio_tr_E9QE76_E9QE76_DANRE tr|E9QE76|E9QE76_DANRE Complement C1q-like protein 2 OS=Danio rerio OX=7955 GN=c1ql2 PE=4 SV=1
OG0000316	XP_024848220.1 complement C1q-like protein 4 [Bos taurus], NP_001192791.1 C1q-related factor precursor [Bos taurus], NP_001193093.1 complement C1q-like protein 3 precursor [Bos taurus]	Danio_rerio_tr_Q6NZU2_Q6NZU2_DANRE tr|Q6NZU2|Q6NZU2_DANRE Complement C1q-like protein 3 precursor OS=Danio rerio OX=7955 GN=zgc_77412 PE=2 SV=1
OG0000343	XP_059744482.1 cytokine receptor-like factor 1 isoform X1 [Bos taurus]	Danio_rerio_tr_A8WG66_A8WG66_DANRE tr|A8WG66|A8WG66_DANRE Crlf1b protein OS=Danio rerio OX=7955 GN=zgc_172222 PE=2 SV=1, Danio_rerio_tr_B8JL58_B8JL58_DANRE tr|B8JL58|B8JL58_DANRE Cytokine receptor-like factor 1b OS=Danio rerio OX=7955 GN=clf-1.b PE=4 SV=1, Danio_rerio_tr_Q6DG28_Q6DG28_DANRE tr|Q6DG28|Q6DG28_DANRE Crlf1a protein OS=Danio rerio OX=7955 GN=clf-1.a PE=2 SV=1
OG0000344	sp|Q58D84.1|FSTL1_BOVIN RecName_ Full=Follistatin-related protein 1; AltName_ Full=Follistatin-like protein 1; Flags_ Precursor	Danio_rerio_tr_Q567W5_Q567W5_DANRE tr|Q567W5|Q567W5_DANRE Follistatin-like 1a OS=Danio rerio OX=7955 GN=fstl1 PE=2 SV=1, Danio_rerio_tr_Q2PMI2_Q2PMI2_DANRE tr|Q2PMI2|Q2PMI2_DANRE Follistatin-like 1b OS=Danio rerio OX=7955 GN=fa95c03 PE=1 SV=1
OG0000348	XP_024844360.1 nyctalopin [Bos taurus]	Danio_rerio_tr_Q00P20_Q00P20_DANRE tr|Q00P20|Q00P20_DANRE Nyctalopin OS=Danio rerio OX=7955 GN=nyx PE=2 SV=1
OG0000350	NP_001193739.1 thrombospondin-type laminin G domain and EAR repeat-containing protein precursor [Bos taurus]	Danio_rerio_tr_E7F9F5_E7F9F5_DANRE tr|E7F9F5|E7F9F5_DANRE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Danio rerio OX=7955 GN=tspearb PE=4 SV=1, Danio_rerio_tr_E7EY40_E7EY40_DANRE tr|E7EY40|E7EY40_DANRE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Danio rerio OX=7955 GN=tspeara PE=4 SV=1
OG0000351	NP_786968.2 kininogen-1 isoform I precursor [Bos taurus], sp|P01044.1|KNG1_BOVIN RecName_ Full=Kininogen-1; AltName_ Full=Kininogen I; AltName_ Full=Thiol proteinase inhibitor; Contains_ RecName_ Full=Kininogen-1 heavy chain; Contains_ RecName_ Full=Bradykinin; AltName_ Full=Kallidin I; Contains_ RecName_ Full=Lysyl-bradykinin; AltName_ Full=Kallidin II; Contains_ RecName_ Full=Kininogen-1 light chain; Flags_ Precursor	Danio_rerio_tr_Q5XJ76_Q5XJ76_DANRE tr|Q5XJ76|Q5XJ76_DANRE Kininogen 1 OS=Danio rerio OX=7955 GN=fb64g01 PE=1 SV=1
OG0000370	XP_005206866.2 complement C1q tumor necrosis factor-related protein 6 isoform X1 [Bos taurus], XP_015315794.1 complement C1q tumor necrosis factor-related protein 8 [Bos taurus], NP_001076878.1 complement C1q tumor necrosis factor-related protein 1 precursor [Bos taurus]	Danio_rerio_tr_Q566P1_Q566P1_DANRE tr|Q566P1|Q566P1_DANRE C1q and TNF-related 1 OS=Danio rerio OX=7955 GN=zgc_113062 PE=2 SV=1
OG0000392	XP_024848565.1 chondroadherin-like protein [Bos taurus]	Danio_rerio_tr_E7EXH9_E7EXH9_DANRE tr|E7EXH9|E7EXH9_DANRE Chondroadherin-like a OS=Danio rerio OX=7955 GN=chadla PE=3 SV=1, Danio_rerio_tr_F1Q881_F1Q881_DANRE tr|F1Q881|F1Q881_DANRE Chondroadherin-like b OS=Danio rerio OX=7955 GN=chadlb PE=4 SV=1
OG0000394	NP_001029474.1 SPARC-like protein 1 precursor [Bos taurus], NP_001029474.1 SPARC-like protein 1 precursor [Bos taurus]	Danio_rerio_tr_B3DJ32_B3DJ32_DANRE tr|B3DJ32|B3DJ32_DANRE SPARC-like 1 OS=Danio rerio OX=7955 GN=sparcl PE=2 SV=1
OG0000395	XP_015327548.1 persephin [Bos taurus]	Danio_rerio_tr_E7FAV4_E7FAV4_DANRE tr|E7FAV4|E7FAV4_DANRE Neurturin OS=Danio rerio OX=7955 GN=nrtn PE=3 SV=1
OG0000396	sp|O77482.1|IL1RA_BOVIN RecName_ Full=Interleukin-1 receptor antagonist protein; Short=IL-1RN; Short=IL-1ra; Short=IRAP; AltName_ Full=IL1 inhibitor; Flags_ Precursor, NP_001069243.1 interleukin-36 receptor antagonist protein [Bos taurus], NP_001180014.1 interleukin-1 family member 10 [Bos taurus], DAA24618.1 TPA_ interleukin 1 family_ member 9-like isoform 2 [Bos taurus], DAA24619.1 TPA_ interleukin 1 family_ member 6 _epsilon_-like [Bos taurus], NP_776518.1 interleukin-1 beta precursor [Bos taurus]	Danio_rerio_tr_E6N152_E6N152_DANRE tr|E6N152|E6N152_DANRE Interleukin-1 OS=Danio rerio OX=7955 GN=il1b PE=2 SV=1
OG0000397	XP_024848972.1 C-X-C motif chemokine 11 isoform X1 [Bos taurus]	Danio_rerio_sp_A0A0R4INB9_CX111_DANRE sp|A0A0R4INB9|CX111_DANRE C-X-C motif chemokine 11-1 OS=Danio rerio OX=7955 GN=cxcl11.1 PE=2 SV=1, Danio_rerio_tr_A0A0R4IQ43_A0A0R4IQ43_DANRE tr|A0A0R4IQ43|A0A0R4IQ43_DANRE C-X-C motif chemokine 11-6-like OS=Danio rerio OX=7955 GN=cxcl11.5 PE=3 SV=1, Danio_rerio_tr_B0R190_B0R190_DANRE tr|B0R190|B0R190_DANRE C-X-C motif chemokine OS=Danio rerio OX=7955 GN=cxcl11.6 PE=3 SV=1, Danio_rerio_sp_B0R191_CX116_DANRE sp|B0R191|CX116_DANRE C-X-C motif chemokine 11-6 OS=Danio rerio OX=7955 GN=cxcl11.6 PE=2 SV=1, Danio_rerio_tr_A2BHJ6_A2BHJ6_DANRE tr|A2BHJ6|A2BHJ6_DANRE Chemokine _C-X-C motif_ ligand 11_ duplicate 8 OS=Danio rerio OX=7955 GN=cxc64 PE=3 SV=1
OG0000413	DAA17578.1 TPA_ chondroitin sulfate proteoglycan 4-like [Bos taurus]	Danio_rerio_tr_E7FCN9_E7FCN9_DANRE tr|E7FCN9|E7FCN9_DANRE Chondroitin sulfate proteoglycan 4 OS=Danio rerio OX=7955 GN=cspg4 PE=4 SV=1
OG0000422	XP_024852897.1 fibronectin type III domain-containing protein 1 isoform X1 [Bos taurus]	Danio_rerio_tr_F1R5Z2_F1R5Z2_DANRE tr|F1R5Z2|F1R5Z2_DANRE Fibronectin type III domain-containing 1 OS=Danio rerio OX=7955 GN=fndc1 PE=4 SV=1
OG0000422	XP_059746026.1 target of Nesh-SH3 isoform X8 [Bos taurus]	Danio_rerio_tr_F1Q9H3_F1Q9H3_DANRE tr|F1Q9H3|F1Q9H3_DANRE ABI family_ member 3 _NESH_-binding protein a OS=Danio rerio OX=7955 GN=abi3bp PE=4 SV=3, Danio_rerio_tr_Q7ZW12_Q7ZW12_DANRE tr|Q7ZW12|Q7ZW12_DANRE ABI family_ member 3 _NESH_-binding protein b OS=Danio rerio OX=7955 GN=zgc_55418 PE=2 SV=1
OG0000431	XP_059730408.1 extracellular sulfatase Sulf-1 isoform X1 [Bos taurus], XP_015329654.1 extracellular sulfatase Sulf-2 isoform X1 [Bos taurus]	Danio_rerio_tr_Q6EF98_Q6EF98_DANRE tr|Q6EF98|Q6EF98_DANRE Extracellular sulfatase OS=Danio rerio OX=7955 GN=si_dkeyp-84g9.1 PE=2 SV=1, Danio_rerio_tr_Q7ZVU8_Q7ZVU8_DANRE tr|Q7ZVU8|Q7ZVU8_DANRE Extracellular sulfatase OS=Danio rerio OX=7955 GN=sulf2 PE=2 SV=1
OG0000433	XP_024833386.1 platelet-derived growth factor C isoform X1 [Bos taurus], XP_005215787.1 platelet-derived growth factor D isoform X1 [Bos taurus]	Danio_rerio_tr_A0A8N7TD29_A0A8N7TD29_DANRE tr|A0A8N7TD29|A0A8N7TD29_DANRE Platelet-derived growth factor C isoform X1 OS=Danio rerio OX=7955 GN=pdgfc PE=3 SV=1
OG0000447	XP_024831766.1 proteoglycan 4 isoform X3 [Bos taurus]	Danio_rerio_tr_F1REF9_F1REF9_DANRE tr|F1REF9|F1REF9_DANRE Proteoglycan 4 precursor OS=Danio rerio OX=7955 GN=prg4 PE=4 SV=2
OG0000450	XP_059741379.1 reelin isoform X1 [Bos taurus]	Danio_rerio_tr_G1BJ50_G1BJ50_DANRE tr|G1BJ50|G1BJ50_DANRE Reelin OS=Danio rerio OX=7955 GN=reln PE=2 SV=1
OG0000463	XP_005206695.1 wnt inhibitory factor 1 isoform X1 [Bos taurus]	Danio_rerio_sp_Q9W6F9_WIF1_DANRE sp|Q9W6F9|WIF1_DANRE Wnt inhibitory factor 1 OS=Danio rerio OX=7955 GN=wif1 PE=2 SV=1
OG0000471	sp|Q0II24.1|C1QT9_BOVIN RecName_ Full=Complement C1q and tumor necrosis factor-related protein 9; Flags_ Precursor	Danio_rerio_tr_E7F7K2_E7F7K2_DANRE tr|E7F7K2|E7F7K2_DANRE C1q and TNF related 9 isoform X1 OS=Danio rerio OX=7955 GN=zgc_175268 PE=4 SV=1, Danio_rerio_tr_B0JZP6_B0JZP6_DANRE tr|B0JZP6|B0JZP6_DANRE C1q and TNF related 9 isoform X2 OS=Danio rerio OX=7955 GN=c1qtnf9 PE=2 SV=1
OG0000473	XP_059742987.1 protein phosphatase 1 regulatory subunit 29 [Bos taurus], NP_001193478.1 protein ELFN1 precursor [Bos taurus]	Danio_rerio_tr_F1Q7Y5_F1Q7Y5_DANRE tr|F1Q7Y5|F1Q7Y5_DANRE Extracellular leucine-rich repeat and fibronectin type III domain-containing 1b OS=Danio rerio OX=7955 GN=elfn1b PE=4 SV=2
OG0000474	XP_002688397.1 platelet basic protein [Bos taurus], DAA28557.1 TPA_ chemokine _C-X-C motif_ ligand 2 [Bos taurus], NP_001039978.1 chemokine _C-X-C motif_ ligand 3 precursor [Bos taurus], NP_783631.2 growth-regulated protein homolog alpha precursor [Bos taurus]	Danio_rerio_tr_A0A151N545_A0A151N545_ALLMI tr|A0A151N545|A0A151N545_ALLMI Interleukin-8 OS=Alligator mississippiensis OX=8496 GN=CXCL8A PE=3 SV=1
OG0000516	DAA15921.1 TPA_ KIAA1983 protein-like [Bos taurus]	Danio_rerio_sp_A8WGB1_CCBE1_DANRE sp|A8WGB1|CCBE1_DANRE Collagen and calcium-binding EGF domain-containing protein 1 OS=Danio rerio OX=7955 GN=ccbe1 PE=1 SV=2
OG0000519	XP_010814280.1 tumor necrosis factor ligand superfamily member 12 isoform X1 [Bos taurus]	Danio_rerio_tr_Q08BZ0_Q08BZ0_DANRE tr|Q08BZ0|Q08BZ0_DANRE TNF superfamily member 12 OS=Danio rerio OX=7955 GN=tnfsf12 PE=2 SV=1
OG0000522	NP_001192972.2 left-right determination factor 2 precursor [Bos taurus]	Danio_rerio_tr_Q9W6I7_Q9W6I7_DANRE tr|Q9W6I7|Q9W6I7_DANRE Left-right determination factor OS=Danio rerio OX=7955 GN=cb720 PE=2 SV=1, Danio_rerio_tr_Q9PW55_Q9PW55_DANRE tr|Q9PW55|Q9PW55_DANRE Left-right determination factor OS=Danio rerio OX=7955 GN=xx_tdsubc_2b12 PE=2 SV=1
OG0000526	XP_059733126.1 von Willebrand factor C domain-containing protein 2-like isoform X1 [Bos taurus]	Danio_rerio_sp_B0UZC8_VWC2L_DANRE sp|B0UZC8|VWC2L_DANRE von Willebrand factor C domain-containing protein 2-like OS=Danio rerio OX=7955 GN=vwc2l PE=2 SV=1
OG0000526	XP_059741777.1 brorin [Bos taurus]	Danio_rerio_tr_B0I1T8_B0I1T8_DANRE tr|B0I1T8|B0I1T8_DANRE Brorin OS=Danio rerio OX=7955 GN=brorin PE=2 SV=1
OG0000529	AZN28853.1 S100 calcium binding protein A9 [Bos taurus], sp|P28783.3|S10A9_BOVIN RecName_ Full=Protein S100-A9; AltName_ Full=BEE22; AltName_ Full=Calgranulin-B; AltName_ Full=Neutrophil cytosolic 23 kDa protein; Short=p23; AltName_ Full=S100 calcium-binding protein A9, NP_001039793.1 protein S100-A9 [Bos taurus], NP_001039793.1 protein S100-A9 [Bos taurus]	Danio_rerio_tr_Q7ZVA4_Q7ZVA4_DANRE tr|Q7ZVA4|Q7ZVA4_DANRE Protein S100 OS=Danio rerio OX=7955 GN=hm_zehn1116 PE=1 SV=1
OG0000585	NP_001192787.1 protein NDNF precursor [Bos taurus]	Danio_rerio_sp_F1QPX0_NDNF_DANRE sp|F1QPX0|NDNF_DANRE Protein NDNF OS=Danio rerio OX=7955 GN=ndnf PE=3 SV=2
OG0000590	NP_001179363.1 EMILIN-1 precursor [Bos taurus]	Danio_rerio_sp_F1QC17_EMI1A_DANRE sp|F1QC17|EMI1A_DANRE EMILIN-1-A OS=Danio rerio OX=7955 GN=emilin1a PE=3 SV=1, Danio_rerio_tr_Q5TZ63_Q5TZ63_DANRE tr|Q5TZ63|Q5TZ63_DANRE EMILIN-1 precursor OS=Danio rerio OX=7955 GN=im_7159005 PE=1 SV=1, Danio_rerio_tr_Q0VA81_Q0VA81_DANRE tr|Q0VA81|Q0VA81_DANRE EMILIN-1 precursor OS=Danio rerio OX=7955 GN=fc16f07 PE=2 SV=1
OG0000591	sp|Q09141.1|CCL8_BOVIN RecName_ Full=C-C motif chemokine 8; AltName_ Full=Monocyte chemoattractant protein 2; AltName_ Full=Monocyte chemotactic protein 2; Short=MCP-2; AltName_ Full=Small-inducible cytokine A8; Flags_ Precursor, sp|Q9TTS6.1|CCL11_BOVIN RecName_ Full=Eotaxin; AltName_ Full=C-C motif chemokine 11; AltName_ Full=Small-inducible cytokine A11; Flags_ Precursor	Danio_rerio_tr_F6P784_F6P784_DANRE tr|F6P784|F6P784_DANRE C-C motif chemokine 19-like precursor OS=Danio rerio OX=7955 GN=zgc_194112 PE=4 SV=1, Danio_rerio_tr_A0A2R8QTH6_A0A2R8QTH6_DANRE tr|A0A2R8QTH6|A0A2R8QTH6_DANRE Chemokine _C-C motif_ ligand 19a_ tandem duplicate 2 OS=Danio rerio OX=7955 GN=LOC794521 PE=2 SV=1
OG0000623	NP_001137337.1 collagen alpha-1_VI_ chain precursor [Bos taurus]	Danio_rerio_tr_F1Q6P3_F1Q6P3_DANRE tr|F1Q6P3|F1Q6P3_DANRE Collagen alpha-1_VI_ chain OS=Danio rerio OX=7955 GN=col6a1 PE=1 SV=2
OG0000672	XP_059738415.1 acetylcholinesterase collagenic tail peptide isoform X1 [Bos taurus]	Danio_rerio_tr_F1Q7Y1_F1Q7Y1_DANRE tr|F1Q7Y1|F1Q7Y1_DANRE Acetylcholinesterase collagenic tail peptide isoform X2 OS=Danio rerio OX=7955 GN=colq PE=4 SV=2
OG0000683	XP_005224216.2 EMILIN-2 isoform X1 [Bos taurus]	Danio_rerio_tr_A0A8M1Q7M7_A0A8M1Q7M7_DANRE tr|A0A8M1Q7M7|A0A8M1Q7M7_DANRE EMILIN-2 OS=Danio rerio OX=7955 GN=emilin2a PE=4 SV=1, Danio_rerio_tr_A0A0R4IW71_A0A0R4IW71_DANRE tr|A0A0R4IW71|A0A0R4IW71_DANRE EMILIN-2 isoform X1 OS=Danio rerio OX=7955 GN=emilin2b PE=4 SV=1
