Orthogroup	Chordata_Amphioxiformes_Branchiostoma_floridae	Cnidaria_Anthozoa_Porites_asteroides
OG0000024	Branchiostoma_floridae_tr_A0A9J7M6I3_A0A9J7M6I3_BRAFL tr|A0A9J7M6I3|A0A9J7M6I3_BRAFL Uncharacterized protein LOC118429318 OS=Branchiostoma floridae OX=7739 GN=LOC118429318 PE=4 SV=1	Porites_asteroides_isotig15214 isotig15214 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=Q9U6K8 gene=isogroup13482 length=474 numContigs=1, Porites_asteroides_isotig00462 isotig00462 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup00113 length=2396 numContigs=4, Porites_asteroides_isotig00463 isotig00463 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup00113 length=2305 numContigs=3, Porites_asteroides_isotig00461 isotig00461 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup00113 length=2396 numContigs=3, Porites_asteroides_isotig06246 isotig06246 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup04514 length=941 numContigs=1, Porites_asteroides_isotig06808 isotig06808 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup05076 length=874 numContigs=1, Porites_asteroides_isotig05381 isotig05381 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Thyroglobulin_ Match_Acc=P01267 gene=isogroup03649 length=1073 numContigs=1, Porites_asteroides_isotig21908 isotig21908 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Thyroglobulin_ Match_Acc=Q1ERT3 gene=isogroup20176 length=372 numContigs=1, Porites_asteroides_isotig11565 isotig11565 extracted_CDS GOMatch=A1L1D2 GOTerms=GO_0005509_GO_0007160_GO_0008218_GO_0016020_GO_0018298 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup09833 length=593 numContigs=1, Porites_asteroides_isotig15557 isotig15557 extracted_CDS GOMatch=P81439 GOTerms=GO_0004869_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup13825 length=470 numContigs=1, Porites_asteroides_isotig03469 isotig03469 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Thyroglobulin_ Match_Acc=B2RU26 gene=isogroup01737 length=1838 numContigs=1, Porites_asteroides_isotig03203 isotig03203 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup01471 length=2565 numContigs=1, Porites_asteroides_isotig18070 isotig18070 extracted_CDS GOMatch=P81439 GOTerms=GO_0004869_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=Q9U6K8 gene=isogroup16338 length=423 numContigs=1, Porites_asteroides_GCKDGN102EM1H0 GCKDGN102EM1H0 extracted_CDS Gene=Equistatin_ Match_Acc=P81439 run=R_2010_02_19_08_49_25_ region=2 xy=1785_2246 length=346, Porites_asteroides_isotig04080 isotig04080 extracted_CDS GOMatch=C3Y986 GOTerms=GO_0004867_GO_0005576_GO_0010466_GO_0030414 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup02348 length=1388 numContigs=1, Porites_asteroides_isotig22648 isotig22648 extracted_CDS GOMatch=A1L1D2 GOTerms=GO_0005509_GO_0007160_GO_0008218_GO_0016020_GO_0018298 Gene=Equistatin_ Match_Acc=P81439 gene=isogroup20916 length=363 numContigs=1, Porites_asteroides_isotig28378 isotig28378 extracted_CDS GOMatch=Q4SEE4 GOTerms=GO_0005509_GO_0007160_GO_0008218_GO_0016020_GO_0018298 Gene=Thyroglobulin_ Match_Acc=D1KKB3 gene=isogroup26646 length=264 numContigs=1
OG0000024	Branchiostoma_floridae_tr_A0A9J7K5R8_A0A9J7K5R8_BRAFL tr|A0A9J7K5R8|A0A9J7K5R8_BRAFL Equistatin-like OS=Branchiostoma floridae OX=7739 GN=LOC118403407 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KE15_A0A9J7KE15_BRAFL tr|A0A9J7KE15|A0A9J7KE15_BRAFL Neurogenic locus notch homolog protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118403683 PE=4 SV=1	Porites_asteroides_GCKDGN102DDUNO GCKDGN102DDUNO extracted_CDS xy=1270_3298 Gene=Thyroglobulin__Fragment__ Match_Acc=A9J464 run=R_2010_02_19_08_49_25_ region=2 length=413
OG0000024	Branchiostoma_floridae_tr_A0A9J7KQT8_A0A9J7KQT8_BRAFL tr|A0A9J7KQT8|A0A9J7KQT8_BRAFL Uncharacterized protein LOC118410823 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118410823 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KR34_A0A9J7KR34_BRAFL tr|A0A9J7KR34|A0A9J7KR34_BRAFL Uncharacterized protein LOC118410823 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118410823 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KRR0_A0A9J7KRR0_BRAFL tr|A0A9J7KRR0|A0A9J7KRR0_BRAFL Uncharacterized protein LOC118410823 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118410823 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KS65_A0A9J7KS65_BRAFL tr|A0A9J7KS65|A0A9J7KS65_BRAFL Testican-2-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118410823 PE=4 SV=1	Porites_asteroides_isotig04675 isotig04675 extracted_CDS GOMatch=A7RFR0 GOTerms=GO_0005509_GO_0005578_GO_0007165 Gene=Testican-3_ Match_Acc=Q8BKV0 gene=isogroup02943 length=1220 numContigs=1
OG0000027	Branchiostoma_floridae_tr_A0A9J7KWA1_A0A9J7KWA1_BRAFL tr|A0A9J7KWA1|A0A9J7KWA1_BRAFL Uncharacterized protein LOC118412803 OS=Branchiostoma floridae OX=7739 GN=LOC118412803 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7N4R9_A0A9J7N4R9_BRAFL tr|A0A9J7N4R9|A0A9J7N4R9_BRAFL Uncharacterized protein LOC118424958 OS=Branchiostoma floridae OX=7739 GN=LOC118424958 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7N5Q3_A0A9J7N5Q3_BRAFL tr|A0A9J7N5Q3|A0A9J7N5Q3_BRAFL Polycystic kidney disease protein 1-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118425800 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7HFC2_A0A9J7HFC2_BRAFL tr|A0A9J7HFC2|A0A9J7HFC2_BRAFL Polycystic kidney disease protein 1-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118403065 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7M5C0_A0A9J7M5C0_BRAFL tr|A0A9J7M5C0|A0A9J7M5C0_BRAFL Uncharacterized protein LOC118428599 OS=Branchiostoma floridae OX=7739 GN=LOC118428599 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7M5Q1_A0A9J7M5Q1_BRAFL tr|A0A9J7M5Q1|A0A9J7M5Q1_BRAFL Collagen alpha-1_XII_ chain-like OS=Branchiostoma floridae OX=7739 GN=LOC118428622 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KVD1_A0A9J7KVD1_BRAFL tr|A0A9J7KVD1|A0A9J7KVD1_BRAFL Sushi_ nidogen and EGF-like domain-containing protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118411889 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N8K9_A0A9J7N8K9_BRAFL tr|A0A9J7N8K9|A0A9J7N8K9_BRAFL Polycystic kidney disease protein 1-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118428600 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7HRD1_A0A9J7HRD1_BRAFL tr|A0A9J7HRD1|A0A9J7HRD1_BRAFL Polycystic kidney disease protein 1-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118407909 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7M5W9_A0A9J7M5W9_BRAFL tr|A0A9J7M5W9|A0A9J7M5W9_BRAFL Polycystic kidney disease protein 1-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118428668 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MSL9_A0A9J7MSL9_BRAFL tr|A0A9J7MSL9|A0A9J7MSL9_BRAFL Uncharacterized protein LOC118416386 OS=Branchiostoma floridae OX=7739 GN=LOC118416386 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HSA6_A0A9J7HSA6_BRAFL tr|A0A9J7HSA6|A0A9J7HSA6_BRAFL Polycystic kidney disease protein 1-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118407136 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7HWD5_A0A9J7HWD5_BRAFL tr|A0A9J7HWD5|A0A9J7HWD5_BRAFL Uncharacterized protein LOC118409179 OS=Branchiostoma floridae OX=7739 GN=LOC118409179 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7HVC0_A0A9J7HVC0_BRAFL tr|A0A9J7HVC0|A0A9J7HVC0_BRAFL Uncharacterized protein LOC118409181 OS=Branchiostoma floridae OX=7739 GN=LOC118409181 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LZN2_A0A9J7LZN2_BRAFL tr|A0A9J7LZN2|A0A9J7LZN2_BRAFL Fibronectin-like OS=Branchiostoma floridae OX=7739 GN=LOC118426233 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HT46_A0A9J7HT46_BRAFL tr|A0A9J7HT46|A0A9J7HT46_BRAFL Polycystic kidney disease protein 1-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118408641 PE=3 SV=1	Porites_asteroides_isotig12143 isotig12143 extracted_CDS GOMatch=A7RKU3 GOTerms=GO_0005509_GO_0007218_GO_0016020_GO_0016021 Gene=Receptor_for_egg_jelly_4__Fragment__ Match_Acc=Q6IVD6 gene=isogroup10411 length=570 numContigs=1
OG0000028	Branchiostoma_floridae_tr_A0A9J7N4D6_A0A9J7N4D6_BRAFL tr|A0A9J7N4D6|A0A9J7N4D6_BRAFL Collagen alpha-2_IV_ chain-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118427235 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M1T8_A0A9J7M1T8_BRAFL tr|A0A9J7M1T8|A0A9J7M1T8_BRAFL Collagen alpha-2_IV_ chain-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118427235 PE=4 SV=1	Porites_asteroides_isotig10696 isotig10696 extracted_CDS GOMatch=A7SQ52 GOTerms=GO_0005201_GO_0005488_GO_0005581 Gene=Type_IV_collagen_alpha_2_chain__Fragment__ Match_Acc=Q58FS6 gene=isogroup08964 length=638 numContigs=1
OG0000029	Branchiostoma_floridae_tr_A0A9J7KQ47_A0A9J7KQ47_BRAFL tr|A0A9J7KQ47|A0A9J7KQ47_BRAFL Contactin-associated protein-like 2 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118410506 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MID4_A0A9J7MID4_BRAFL tr|A0A9J7MID4|A0A9J7MID4_BRAFL Contactin-associated protein-like 2 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118432761 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MFG2_A0A9J7MFG2_BRAFL tr|A0A9J7MFG2|A0A9J7MFG2_BRAFL Contactin-associated protein-like 2 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118432761 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MGG8_A0A9J7MGG8_BRAFL tr|A0A9J7MGG8|A0A9J7MGG8_BRAFL Contactin-associated protein-like 2 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118432761 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MFG4_A0A9J7MFG4_BRAFL tr|A0A9J7MFG4|A0A9J7MFG4_BRAFL Contactin-associated protein-like 5 isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118432761 PE=3 SV=1	Porites_asteroides_isotig06169 isotig06169 extracted_CDS GOMatch=A7RRW5 GOTerms=GO_0005102_GO_0007165 Gene=Contactin-associated_protein-like_3B_ Match_Acc=Q96NU0 gene=isogroup04437 length=952 numContigs=1, Porites_asteroides_isotig03733 isotig03733 extracted_CDS GOMatch=A7RRW5 GOTerms=GO_0005102_GO_0007165 Gene=Contactin-associated_protein-like_2_ Match_Acc=Q9CPW0 gene=isogroup02001 length=1569 numContigs=1
OG0000029	Branchiostoma_floridae_tr_A0A9J7HRS1_A0A9J7HRS1_BRAFL tr|A0A9J7HRS1|A0A9J7HRS1_BRAFL Neurexin-4-like OS=Branchiostoma floridae OX=7739 GN=LOC118406977 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LT02_A0A9J7LT02_BRAFL tr|A0A9J7LT02|A0A9J7LT02_BRAFL Contactin-associated protein-like 2 OS=Branchiostoma floridae OX=7739 GN=LOC118423595 PE=4 SV=1	Porites_asteroides_isotig16367 isotig16367 extracted_CDS GOMatch=A7T1U2 GOTerms=GO_0005102_GO_0007165 Gene=EGF_calcium-binding_domain_protein_ Match_Acc=D0LN03 gene=isogroup14635 length=450 numContigs=1
OG0000029	Branchiostoma_floridae_tr_A0A9J7HR65_A0A9J7HR65_BRAFL tr|A0A9J7HR65|A0A9J7HR65_BRAFL Uncharacterized protein LOC118407935 OS=Branchiostoma floridae OX=7739 GN=LOC118407935 PE=4 SV=1	Porites_asteroides_isotig07612 isotig07612 extracted_CDS GOMatch=A7S7V3 GOTerms=GO_0005102_GO_0007165 Gene=Peroxidasin_homolog__Drosophila__ Match_Acc=B2RX13 gene=isogroup05880 length=800 numContigs=1
OG0000030	Branchiostoma_floridae_tr_A0A9J7HFR1_A0A9J7HFR1_BRAFL tr|A0A9J7HFR1|A0A9J7HFR1_BRAFL ADAM 17-like protease isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118404014 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HIE3_A0A9J7HIE3_BRAFL tr|A0A9J7HIE3|A0A9J7HIE3_BRAFL ADAM 17-like protease isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118404014 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HIR6_A0A9J7HIR6_BRAFL tr|A0A9J7HIR6|A0A9J7HIR6_BRAFL ADAM 17-like protease isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118404014 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KH78_A0A9J7KH78_BRAFL tr|A0A9J7KH78|A0A9J7KH78_BRAFL ADAM 17-like protease isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118404014 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HIZ3_A0A9J7HIZ3_BRAFL tr|A0A9J7HIZ3|A0A9J7HIZ3_BRAFL ADAM 17-like protease isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118404014 PE=4 SV=1	Porites_asteroides_isotig13870 isotig13870 extracted_CDS GOMatch=Q7QC01 GOTerms=GO_0004222_GO_0006508_GO_0008233_GO_0008237_GO_0016787 Gene=Adam_ Match_Acc=Q17E69 gene=isogroup12138 length=509 numContigs=1
OG0000030	Branchiostoma_floridae_tr_A0A9J7KU24_A0A9J7KU24_BRAFL tr|A0A9J7KU24|A0A9J7KU24_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118412071 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MJR0_A0A9J7MJR0_BRAFL tr|A0A9J7MJR0|A0A9J7MJR0_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118411340 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KS49_A0A9J7KS49_BRAFL tr|A0A9J7KS49|A0A9J7KS49_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118411340 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KTJ1_A0A9J7KTJ1_BRAFL tr|A0A9J7KTJ1|A0A9J7KTJ1_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118411919 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KUJ7_A0A9J7KUJ7_BRAFL tr|A0A9J7KUJ7|A0A9J7KUJ7_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118411919 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KVF6_A0A9J7KVF6_BRAFL tr|A0A9J7KVF6|A0A9J7KVF6_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118411919 PE=4 SV=1	Porites_asteroides_isotig04474 isotig04474 extracted_CDS GOMatch=A7SZR7 GOTerms=GO_0004222_GO_0006508_GO_0008233_GO_0008237_GO_0008270_GO_0016787_GO_0046872 Gene=Disintegrin_and_metallopeptidase_domain_10_ Match_Acc=B3VKE8 gene=isogroup02742 length=1264 numContigs=1
OG0000030	Branchiostoma_floridae_tr_A0A9J7ML04_A0A9J7ML04_BRAFL tr|A0A9J7ML04|A0A9J7ML04_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118412678 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MLI0_A0A9J7MLI0_BRAFL tr|A0A9J7MLI0|A0A9J7MLI0_BRAFL Disintegrin and metalloproteinase domain-containing protein 10-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118412678 PE=4 SV=1	Porites_asteroides_isotig18345 isotig18345 extracted_CDS GOMatch=A7S393 GOTerms=GO_0004222_GO_0006508_GO_0008233_GO_0008237_GO_0008270_GO_0016787_GO_0046872 Gene=ADAM_10_ Match_Acc=O46354 gene=isogroup16613 length=415 numContigs=1
OG0000033	Branchiostoma_floridae_tr_A0A9J7KZW1_A0A9J7KZW1_BRAFL tr|A0A9J7KZW1|A0A9J7KZW1_BRAFL Collagen triple helix repeat-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118413982 PE=4 SV=1	Porites_asteroides_isotig01594 isotig01594 extracted_CDS GOMatch=D2I5I2 GOTerms=GO_0005109_GO_0017147_GO_0032092_GO_0060071_GO_0060122_GO_0090090_GO_0090103_GO_0090177 Gene=MCG15508_ Match_Acc=Q3UAP6 gene=isogroup00630 length=971 numContigs=3, Porites_asteroides_isotig14809 isotig14809 extracted_CDS GOMatch=B5X659 GOTerms=GO_0005581 Gene=Collagen_triple_helix_repeat-containing_protein_1_ Match_Acc=B5X659 gene=isogroup13077 length=486 numContigs=1
OG0000034	Branchiostoma_floridae_tr_A0A9J7LPR3_A0A9J7LPR3_BRAFL tr|A0A9J7LPR3|A0A9J7LPR3_BRAFL Neurogenic locus Notch protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118423076 PE=4 SV=1	Porites_asteroides_isotig12058 isotig12058 extracted_CDS GOMatch=A7RYG5 GOTerms=GO_0005509_GO_0016020_GO_0016021 Gene=Multiple_epidermal_growth_factor-like_domains_protein_8_ Match_Acc=Q9QYP0 gene=isogroup10326 length=576 numContigs=1
OG0000034	Branchiostoma_floridae_tr_A0A9J7N9S7_A0A9J7N9S7_BRAFL tr|A0A9J7N9S7|A0A9J7N9S7_BRAFL LOW QUALITY PROTEIN_ multiple epidermal growth factor-like domains protein 8 OS=Branchiostoma floridae OX=7739 GN=LOC118428886 PE=4 SV=1	Porites_asteroides_isotig04923 isotig04923 extracted_CDS GOMatch=A7RYG5 GOTerms=GO_0005509_GO_0016020_GO_0016021 Gene=Multiple_epidermal_growth_factor-like_domains_protein_8_ Match_Acc=Q7Z7M0 gene=isogroup03191 length=1158 numContigs=1, Porites_asteroides_isotig03715 isotig03715 extracted_CDS GOMatch=A7RYG5 GOTerms=GO_0005509_GO_0016020_GO_0016021 Gene=Multiple_epidermal_growth_factor-like_domains_protein_8_ Match_Acc=Q9QYP0 gene=isogroup01983 length=1583 numContigs=1
OG0000037	Branchiostoma_floridae_tr_A0A9J7LY64_A0A9J7LY64_BRAFL tr|A0A9J7LY64|A0A9J7LY64_BRAFL Transforming growth factor-beta-induced protein ig-h3-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118425693 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LWY5_A0A9J7LWY5_BRAFL tr|A0A9J7LWY5|A0A9J7LWY5_BRAFL Transforming growth factor-beta-induced protein ig-h3-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118425693 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LYK4_A0A9J7LYK4_BRAFL tr|A0A9J7LYK4|A0A9J7LYK4_BRAFL Transforming growth factor-beta-induced protein ig-h3-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118425693 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M002_A0A9J7M002_BRAFL tr|A0A9J7M002|A0A9J7M002_BRAFL Transforming growth factor-beta-induced protein ig-h3-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118425693 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N1Q0_A0A9J7N1Q0_BRAFL tr|A0A9J7N1Q0|A0A9J7N1Q0_BRAFL Uncharacterized protein LOC118422851 OS=Branchiostoma floridae OX=7739 GN=LOC118422851 PE=4 SV=1	Porites_asteroides_isotig05060 isotig05060 extracted_CDS GOMatch=Q95215 GOTerms=GO_0005576_GO_0005578_GO_0005615_GO_0007155_GO_0030198_GO_0031012_GO_0050840 Gene=Putative_cell_adhesion_protein__Fragment__ Match_Acc=D1FNY7 gene=isogroup03328 length=1132 numContigs=1, Porites_asteroides_GCKDGN101AOG68 GCKDGN101AOG68 extracted_CDS GOMatch=D2HUI4 GOTerms=GO_0005578_GO_0007155_GO_0008201_GO_0008593_GO_0009888_GO_0030198_GO_0031012 Gene=Putative_cell_adhesion_protein__Fragment__ Match_Acc=D1FNY7 length=385 region=1 run=R_2010_02_19_08_49_25_ xy=0161_2690
OG0000038	Branchiostoma_floridae_tr_A0A9J7M4S4_A0A9J7M4S4_BRAFL tr|A0A9J7M4S4|A0A9J7M4S4_BRAFL Tumor necrosis factor ligand superfamily member 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118428317 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7M8R5_A0A9J7M8R5_BRAFL tr|A0A9J7M8R5|A0A9J7M8R5_BRAFL Tumor necrosis factor ligand superfamily member 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118429733 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7M7P2_A0A9J7M7P2_BRAFL tr|A0A9J7M7P2|A0A9J7M7P2_BRAFL Tumor necrosis factor ligand superfamily member 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118429732 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7M427_A0A9J7M427_BRAFL tr|A0A9J7M427|A0A9J7M427_BRAFL Tumor necrosis factor ligand superfamily member 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118427975 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7M027_A0A9J7M027_BRAFL tr|A0A9J7M027|A0A9J7M027_BRAFL Tumor necrosis factor ligand superfamily member 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118426825 PE=3 SV=1, Branchiostoma_floridae_tr_C3ZDQ4_C3ZDQ4_BRAFL tr|C3ZDQ4|C3ZDQ4_BRAFL Tumor necrosis factor ligand superfamily member 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118427973 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LFN1_A0A9J7LFN1_BRAFL tr|A0A9J7LFN1|A0A9J7LFN1_BRAFL Tumor necrosis factor ligand superfamily member 10-like OS=Branchiostoma floridae OX=7739 GN=LOC118419669 PE=3 SV=1	Porites_asteroides_isotig03753 isotig03753 extracted_CDS GOMatch=A7RR54 GOTerms=GO_0005164_GO_0006955_GO_0016020 Gene=B-cell_activating_factor_ Match_Acc=Q0QCV8 gene=isogroup02021 length=1549 numContigs=1, Porites_asteroides_isotig06689 isotig06689 extracted_CDS GOMatch=A7RR54 GOTerms=GO_0005164_GO_0006955_GO_0016020 Gene=Tumor_necrosis_factor_ligand_superfamily_member_6_ Match_Acc=P63306 gene=isogroup04957 length=883 numContigs=1, Porites_asteroides_isotig20141 isotig20141 extracted_CDS GOMatch=A7RR52 GOTerms=GO_0005164_GO_0006955_GO_0016020 gene=isogroup18409 length=395 numContigs=1
