Orthogroup	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_belcheri
OG0000009	Branchiostoma_floridae_tr_A0A9J7HKQ1_A0A9J7HKQ1_BRAFL tr|A0A9J7HKQ1|A0A9J7HKQ1_BRAFL CUB and sushi domain-containing protein 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118404881 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5ARX3_A0A6P5ARX3_BRABE tr|A0A6P5ARX3|A0A6P5ARX3_BRABE CUB domain-containing protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486431 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y5E2_A0A6P4Y5E2_BRABE tr|A0A6P4Y5E2|A0A6P4Y5E2_BRABE CUB domain-containing protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469915 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XZK9_A0A6P4XZK9_BRABE tr|A0A6P4XZK9|A0A6P4XZK9_BRABE Bone morphogenetic protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109468259 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZFI5_A0A6P4ZFI5_BRABE tr|A0A6P4ZFI5|A0A6P4ZFI5_BRABE Tolloid-like protein 2 OS=Branchiostoma belcheri OX=7741 GN=LOC109474082 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XVS2_A0A6P4XVS2_BRABE tr|A0A6P4XVS2|A0A6P4XVS2_BRABE Dorsal-ventral patterning tolloid-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109462561 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XN18_A0A6P4XN18_BRABE tr|A0A6P4XN18|A0A6P4XN18_BRABE Dorsal-ventral patterning tolloid-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109461529 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZKE3_A0A6P4ZKE3_BRABE tr|A0A6P4ZKE3|A0A6P4ZKE3_BRABE CUB and sushi domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475385 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YS52_A0A6P4YS52_BRABE tr|A0A6P4YS52|A0A6P4YS52_BRABE CUB and sushi domain-containing protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475933 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZC15_A0A6P4ZC15_BRABE tr|A0A6P4ZC15|A0A6P4ZC15_BRABE Tolloid-like protein 2 OS=Branchiostoma belcheri OX=7741 GN=LOC109473201 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZDK2_A0A6P4ZDK2_BRABE tr|A0A6P4ZDK2|A0A6P4ZDK2_BRABE CUB and sushi domain-containing protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109481276 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZVI7_A0A6P4ZVI7_BRABE tr|A0A6P4ZVI7|A0A6P4ZVI7_BRABE CUB and sushi domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477937 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YC81_A0A6P4YC81_BRABE tr|A0A6P4YC81|A0A6P4YC81_BRABE CUB and sushi domain-containing protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109468204 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y5K1_A0A6P4Y5K1_BRABE tr|A0A6P4Y5K1|A0A6P4Y5K1_BRABE CUB and sushi domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469960 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZDK9_A0A6P4ZDK9_BRABE tr|A0A6P4ZDK9|A0A6P4ZDK9_BRABE Mucin-5AC-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472418 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZR14_A0A6P4ZR14_BRABE tr|A0A6P4ZR14|A0A6P4ZR14_BRABE CUB and sushi domain-containing protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479084 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZK22_A0A6P4ZK22_BRABE tr|A0A6P4ZK22|A0A6P4ZK22_BRABE CUB and sushi domain-containing protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483050 PE=4 SV=1
OG0000009	Branchiostoma_floridae_tr_A0A9J7HJE0_A0A9J7HJE0_BRAFL tr|A0A9J7HJE0|A0A9J7HJE0_BRAFL Zonadhesin-like OS=Branchiostoma floridae OX=7739 GN=LOC118404392 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4XNF5_A0A6P4XNF5_BRABE tr|A0A6P4XNF5|A0A6P4XNF5_BRABE Bone morphogenetic protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109461663 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7LDU2_A0A9J7LDU2_BRAFL tr|A0A9J7LDU2|A0A9J7LDU2_BRAFL Roundabout homolog 1-like isoform X8 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MU47_A0A9J7MU47_BRAFL tr|A0A9J7MU47|A0A9J7MU47_BRAFL Roundabout homolog 1-like isoform X9 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5ADU1_A0A6P5ADU1_BRABE tr|A0A6P5ADU1|A0A6P5ADU1_BRABE Roundabout homolog 1-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109488168 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AXY8_A0A6P5AXY8_BRABE tr|A0A6P5AXY8|A0A6P5AXY8_BRABE Roundabout homolog 1-like isoform X6 OS=Branchiostoma belcheri OX=7741 GN=LOC109488168 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7LDR8_A0A9J7LDR8_BRAFL tr|A0A9J7LDR8|A0A9J7LDR8_BRAFL Roundabout homolog 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LBR2_A0A9J7LBR2_BRAFL tr|A0A9J7LBR2|A0A9J7LBR2_BRAFL Roundabout homolog 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LDT4_A0A9J7LDT4_BRAFL tr|A0A9J7LDT4|A0A9J7LDT4_BRAFL Roundabout homolog 1-like isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LE75_A0A9J7LE75_BRAFL tr|A0A9J7LE75|A0A9J7LE75_BRAFL Roundabout homolog 2-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MV02_A0A9J7MV02_BRAFL tr|A0A9J7MV02|A0A9J7MV02_BRAFL Roundabout homolog 1-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LE64_A0A9J7LE64_BRAFL tr|A0A9J7LE64|A0A9J7LE64_BRAFL Roundabout homolog 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LBV0_A0A9J7LBV0_BRAFL tr|A0A9J7LBV0|A0A9J7LBV0_BRAFL Roundabout homolog 1-like isoform X10 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5AP31_A0A6P5AP31_BRABE tr|A0A6P5AP31|A0A6P5AP31_BRABE Roundabout homolog 1-like isoform X8 OS=Branchiostoma belcheri OX=7741 GN=LOC109488168 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7LE85_A0A9J7LE85_BRAFL tr|A0A9J7LE85|A0A9J7LE85_BRAFL Roundabout homolog 1-like isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118418184 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5A3R8_A0A6P5A3R8_BRABE tr|A0A6P5A3R8|A0A6P5A3R8_BRABE Roundabout homolog 1-like isoform X5 OS=Branchiostoma belcheri OX=7741 GN=LOC109488168 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7MLJ9_A0A9J7MLJ9_BRAFL tr|A0A9J7MLJ9|A0A9J7MLJ9_BRAFL Down syndrome cell adhesion molecule-like protein 1 homolog isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118412724 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MLX0_A0A9J7MLX0_BRAFL tr|A0A9J7MLX0|A0A9J7MLX0_BRAFL Down syndrome cell adhesion molecule-like protein 1 homolog isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118412724 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Y602_A0A6P4Y602_BRABE tr|A0A6P4Y602|A0A6P4Y602_BRABE Protein sidekick homolog OS=Branchiostoma belcheri OX=7741 GN=LOC109466584 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7HGK5_A0A9J7HGK5_BRAFL tr|A0A9J7HGK5|A0A9J7HGK5_BRAFL Hemicentin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118404298 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YGJ2_A0A6P4YGJ2_BRABE tr|A0A6P4YGJ2|A0A6P4YGJ2_BRABE Basement membrane-specific heparan sulfate proteoglycan core protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472951 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZB96_A0A6P4ZB96_BRABE tr|A0A6P4ZB96|A0A6P4ZB96_BRABE Down syndrome cell adhesion molecule-like protein 1 homolog OS=Branchiostoma belcheri OX=7741 GN=LOC109472953 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7HMV3_A0A9J7HMV3_BRAFL tr|A0A9J7HMV3|A0A9J7HMV3_BRAFL Protein eyes shut homolog OS=Branchiostoma floridae OX=7739 GN=LOC118404893 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZPG3_A0A6P4ZPG3_BRABE tr|A0A6P4ZPG3|A0A6P4ZPG3_BRABE Protein eyes shut homolog OS=Branchiostoma belcheri OX=7741 GN=LOC109476379 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7NCL8_A0A9J7NCL8_BRAFL tr|A0A9J7NCL8|A0A9J7NCL8_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X16 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MBW1_A0A9J7MBW1_BRAFL tr|A0A9J7MBW1|A0A9J7MBW1_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X15 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NBW0_A0A9J7NBW0_BRAFL tr|A0A9J7NBW0|A0A9J7NBW0_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MDD6_A0A9J7MDD6_BRAFL tr|A0A9J7MDD6|A0A9J7MDD6_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NBW5_A0A9J7NBW5_BRAFL tr|A0A9J7NBW5|A0A9J7NBW5_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X19 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MBN8_A0A9J7MBN8_BRAFL tr|A0A9J7MBN8|A0A9J7MBN8_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NB90_A0A9J7NB90_BRAFL tr|A0A9J7NB90|A0A9J7NB90_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NCD8_A0A9J7NCD8_BRAFL tr|A0A9J7NCD8|A0A9J7NCD8_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MC94_A0A9J7MC94_BRAFL tr|A0A9J7MC94|A0A9J7MC94_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X24 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MBU8_A0A9J7MBU8_BRAFL tr|A0A9J7MBU8|A0A9J7MBU8_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N9I5_A0A9J7N9I5_BRAFL tr|A0A9J7N9I5|A0A9J7N9I5_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MBQ2_A0A9J7MBQ2_BRAFL tr|A0A9J7MBQ2|A0A9J7MBQ2_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X23 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MAZ7_A0A9J7MAZ7_BRAFL tr|A0A9J7MAZ7|A0A9J7MAZ7_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X8 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MBP2_A0A9J7MBP2_BRAFL tr|A0A9J7MBP2|A0A9J7MBP2_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X9 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MDE9_A0A9J7MDE9_BRAFL tr|A0A9J7MDE9|A0A9J7MDE9_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X14 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MB39_A0A9J7MB39_BRAFL tr|A0A9J7MB39|A0A9J7MB39_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X13 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MEY1_A0A9J7MEY1_BRAFL tr|A0A9J7MEY1|A0A9J7MEY1_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X11 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MBE6_A0A9J7MBE6_BRAFL tr|A0A9J7MBE6|A0A9J7MBE6_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X12 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MC80_A0A9J7MC80_BRAFL tr|A0A9J7MC80|A0A9J7MC80_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X10 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N9I9_A0A9J7N9I9_BRAFL tr|A0A9J7N9I9|A0A9J7N9I9_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X17 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MBQ0_A0A9J7MBQ0_BRAFL tr|A0A9J7MBQ0|A0A9J7MBQ0_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X18 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NCE2_A0A9J7NCE2_BRAFL tr|A0A9J7NCE2|A0A9J7NCE2_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X20 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NB95_A0A9J7NB95_BRAFL tr|A0A9J7NB95|A0A9J7NB95_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X21 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MB10_A0A9J7MB10_BRAFL tr|A0A9J7MB10|A0A9J7MB10_BRAFL Basement membrane-specific heparan sulfate proteoglycan core protein-like isoform X22 OS=Branchiostoma floridae OX=7739 GN=LOC118431007 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Z6X1_A0A6P4Z6X1_BRABE tr|A0A6P4Z6X1|A0A6P4Z6X1_BRABE Basement membrane-specific heparan sulfate proteoglycan core protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479630 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_C3YTC3_C3YTC3_BRAFL tr|C3YTC3|C3YTC3_BRAFL Pikachurin-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118431892 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MFU4_A0A9J7MFU4_BRAFL tr|A0A9J7MFU4|A0A9J7MFU4_BRAFL Pikachurin-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118431892 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5AJD7_A0A6P5AJD7_BRABE tr|A0A6P5AJD7|A0A6P5AJD7_BRABE Pikachurin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483498 PE=4 SV=1
OG0000010	Branchiostoma_floridae_tr_A0A9J7NA58_A0A9J7NA58_BRAFL tr|A0A9J7NA58|A0A9J7NA58_BRAFL Agrin OS=Branchiostoma floridae OX=7739 GN=LOC118430198 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Z7W7_A0A6P4Z7W7_BRABE tr|A0A6P4Z7W7|A0A6P4Z7W7_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZTT5_A0A6P4ZTT5_BRABE tr|A0A6P4ZTT5|A0A6P4ZTT5_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZL59_A0A6P4ZL59_BRABE tr|A0A6P4ZL59|A0A6P4ZL59_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZTU8_A0A6P4ZTU8_BRABE tr|A0A6P4ZTU8|A0A6P4ZTU8_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A2U7_A0A6P5A2U7_BRABE tr|A0A6P5A2U7|A0A6P5A2U7_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z7X2_A0A6P4Z7X2_BRABE tr|A0A6P4Z7X2|A0A6P4Z7X2_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A2U2_A0A6P5A2U2_BRABE tr|A0A6P5A2U2|A0A6P5A2U2_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A6V9_A0A6P5A6V9_BRABE tr|A0A6P5A6V9|A0A6P5A6V9_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZTU0_A0A6P4ZTU0_BRABE tr|A0A6P4ZTU0|A0A6P4ZTU0_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZL62_A0A6P4ZL62_BRABE tr|A0A6P4ZL62|A0A6P4ZL62_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A6W5_A0A6P5A6W5_BRABE tr|A0A6P5A6W5|A0A6P5A6W5_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z7X5_A0A6P4Z7X5_BRABE tr|A0A6P4Z7X5|A0A6P4Z7X5_BRABE Agrin OS=Branchiostoma belcheri OX=7741 GN=LOC109479912 PE=4 SV=1
OG0000011	Branchiostoma_floridae_tr_A0A9J7KWY2_A0A9J7KWY2_BRAFL tr|A0A9J7KWY2|A0A9J7KWY2_BRAFL Plasminogen-like OS=Branchiostoma floridae OX=7739 GN=LOC118412373 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Y6I1_A0A6P4Y6I1_BRABE tr|A0A6P4Y6I1|A0A6P4Y6I1_BRABE Uncharacterized protein LOC109466730 OS=Branchiostoma belcheri OX=7741 GN=LOC109466730 PE=4 SV=1
OG0000011	Branchiostoma_floridae_tr_A0A9J7L3D6_A0A9J7L3D6_BRAFL tr|A0A9J7L3D6|A0A9J7L3D6_BRAFL Plasminogen-like OS=Branchiostoma floridae OX=7739 GN=LOC118415168 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N2L6_A0A9J7N2L6_BRAFL tr|A0A9J7N2L6|A0A9J7N2L6_BRAFL Uncharacterized protein LOC118425782 OS=Branchiostoma floridae OX=7739 GN=LOC118425782 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7KSR6_A0A9J7KSR6_BRAFL tr|A0A9J7KSR6|A0A9J7KSR6_BRAFL Plasminogen-like OS=Branchiostoma floridae OX=7739 GN=LOC118411266 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HT19_A0A9J7HT19_BRAFL tr|A0A9J7HT19|A0A9J7HT19_BRAFL Metalloendopeptidase OS=Branchiostoma floridae OX=7739 GN=LOC118406720 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HP04_A0A9J7HP04_BRAFL tr|A0A9J7HP04|A0A9J7HP04_BRAFL Metalloendopeptidase OS=Branchiostoma floridae OX=7739 GN=LOC118406720 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Z8Y1_A0A6P4Z8Y1_BRABE tr|A0A6P4Z8Y1|A0A6P4Z8Y1_BRABE Metalloendopeptidase OS=Branchiostoma belcheri OX=7741 GN=LOC109476583 PE=4 SV=1
OG0000011	Branchiostoma_floridae_tr_A0A9J7LHB2_A0A9J7LHB2_BRAFL tr|A0A9J7LHB2|A0A9J7LHB2_BRAFL Plasminogen-like OS=Branchiostoma floridae OX=7739 GN=LOC118420302 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MXN6_A0A9J7MXN6_BRAFL tr|A0A9J7MXN6|A0A9J7MXN6_BRAFL Uncharacterized protein LOC118419881 OS=Branchiostoma floridae OX=7739 GN=LOC118419881 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YTP6_A0A6P4YTP6_BRABE tr|A0A6P4YTP6|A0A6P4YTP6_BRABE Collagen alpha-1_I_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109468197 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XVL9_A0A6P4XVL9_BRABE tr|A0A6P4XVL9|A0A6P4XVL9_BRABE Plasminogen-like OS=Branchiostoma belcheri OX=7741 GN=LOC109463742 PE=4 SV=1
OG0000011	Branchiostoma_floridae_tr_A0A9J7MVB3_A0A9J7MVB3_BRAFL tr|A0A9J7MVB3|A0A9J7MVB3_BRAFL Apolipoprotein_A_-like OS=Branchiostoma floridae OX=7739 GN=LOC118420070 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5ACT4_A0A6P5ACT4_BRABE tr|A0A6P5ACT4|A0A6P5ACT4_BRABE Apolipoprotein_A_-like OS=Branchiostoma belcheri OX=7741 GN=LOC109487859 PE=4 SV=1
OG0000011	Branchiostoma_floridae_tr_A0A9J7LJ16_A0A9J7LJ16_BRAFL tr|A0A9J7LJ16|A0A9J7LJ16_BRAFL Plasminogen-like OS=Branchiostoma floridae OX=7739 GN=LOC118420067 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5AMU3_A0A6P5AMU3_BRABE tr|A0A6P5AMU3|A0A6P5AMU3_BRABE Plasminogen-like OS=Branchiostoma belcheri OX=7741 GN=LOC109487860 PE=4 SV=1
OG0000011	Branchiostoma_floridae_tr_A0A9J7L3B9_A0A9J7L3B9_BRAFL tr|A0A9J7L3B9|A0A9J7L3B9_BRAFL Plasminogen-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118414616 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KXJ2_A0A9J7KXJ2_BRAFL tr|A0A9J7KXJ2|A0A9J7KXJ2_BRAFL Hepatocyte growth factor-like OS=Branchiostoma floridae OX=7739 GN=LOC118413006 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LBU0_A0A9J7LBU0_BRAFL tr|A0A9J7LBU0|A0A9J7LBU0_BRAFL C-type mannose receptor 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118418222 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L2B5_A0A9J7L2B5_BRAFL tr|A0A9J7L2B5|A0A9J7L2B5_BRAFL Plasminogen-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118414616 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L1V7_A0A9J7L1V7_BRAFL tr|A0A9J7L1V7|A0A9J7L1V7_BRAFL Plasminogen-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118414616 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5A8Z3_A0A6P5A8Z3_BRABE tr|A0A6P5A8Z3|A0A6P5A8Z3_BRABE Plasminogen-like OS=Branchiostoma belcheri OX=7741 GN=LOC109481660 PE=4 SV=1
