Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000048	Homo_sapiens_sp_Q06828_FMOD_HUMAN sp|Q06828|FMOD_HUMAN Fibromodulin OS=Homo sapiens OX=9606 GN=FMOD PE=1 SV=2, Homo_sapiens_sp_P51884_LUM_HUMAN sp|P51884|LUM_HUMAN Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2, Homo_sapiens_sp_Q99983_OMD_HUMAN sp|Q99983|OMD_HUMAN Osteomodulin OS=Homo sapiens OX=9606 GN=OMD PE=1 SV=1, Homo_sapiens_sp_O60938_KERA_HUMAN sp|O60938|KERA_HUMAN Keratocan OS=Homo sapiens OX=9606 GN=KERA PE=1 SV=1, Homo_sapiens_sp_P51888_PRELP_HUMAN sp|P51888|PRELP_HUMAN Prolargin OS=Homo sapiens OX=9606 GN=PRELP PE=1 SV=1, Homo_sapiens_sp_O94769_ECM2_HUMAN sp|O94769|ECM2_HUMAN Extracellular matrix protein 2 OS=Homo sapiens OX=9606 GN=ECM2 PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YT47_A0A8J9YT47_BRALA tr|A0A8J9YT47|A0A8J9YT47_BRALA SLIT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SLIT2 PE=4 SV=1
OG0000049	Homo_sapiens_sp_Q9UIW2_PLXA1_HUMAN sp|Q9UIW2|PLXA1_HUMAN Plexin-A1 OS=Homo sapiens OX=9606 GN=PLXNA1 PE=1 SV=3, Homo_sapiens_sp_O75051_PLXA2_HUMAN sp|O75051|PLXA2_HUMAN Plexin-A2 OS=Homo sapiens OX=9606 GN=PLXNA2 PE=1 SV=4, Homo_sapiens_sp_Q9HCM2_PLXA4_HUMAN sp|Q9HCM2|PLXA4_HUMAN Plexin-A4 OS=Homo sapiens OX=9606 GN=PLXNA4 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8J9ZZQ5_A0A8J9ZZQ5_BRALA tr|A0A8J9ZZQ5|A0A8J9ZZQ5_BRALA PLXNA4 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZYE2_A0A8J9ZYE2_BRALA tr|A0A8J9ZYE2|A0A8J9ZYE2_BRALA PLXNA4 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA4 PE=3 SV=1
OG0000049	Homo_sapiens_sp_O43157_PLXB1_HUMAN sp|O43157|PLXB1_HUMAN Plexin-B1 OS=Homo sapiens OX=9606 GN=PLXNB1 PE=1 SV=3, Homo_sapiens_sp_Q9ULL4_PLXB3_HUMAN sp|Q9ULL4|PLXB3_HUMAN Plexin-B3 OS=Homo sapiens OX=9606 GN=PLXNB3 PE=1 SV=2, Homo_sapiens_sp_O15031_PLXB2_HUMAN sp|O15031|PLXB2_HUMAN Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3, Homo_sapiens_sp_Q9Y4D7_PLXD1_HUMAN sp|Q9Y4D7|PLXD1_HUMAN Plexin-D1 OS=Homo sapiens OX=9606 GN=PLXND1 PE=1 SV=3, Homo_sapiens_sp_O60486_PLXC1_HUMAN sp|O60486|PLXC1_HUMAN Plexin-C1 OS=Homo sapiens OX=9606 GN=PLXNC1 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ETU9_A0A8K0ETU9_BRALA tr|A0A8K0ETU9|A0A8K0ETU9_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EWJ2_A0A8K0EWJ2_BRALA tr|A0A8K0EWJ2|A0A8K0EWJ2_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ETK9_A0A8K0ETK9_BRALA tr|A0A8K0ETK9|A0A8K0ETK9_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ERD8_A0A8K0ERD8_BRALA tr|A0A8K0ERD8|A0A8K0ERD8_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1
OG0000054	Homo_sapiens_sp_Q14005_IL16_HUMAN sp|Q14005|IL16_HUMAN Pro-interleukin-16 OS=Homo sapiens OX=9606 GN=IL16 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8K0E8Q0_A0A8K0E8Q0_BRALA tr|A0A8K0E8Q0|A0A8K0E8Q0_BRALA ERBIN protein OS=Branchiostoma lanceolatum OX=7740 GN=ERBIN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EBD9_A0A8K0EBD9_BRALA tr|A0A8K0EBD9|A0A8K0EBD9_BRALA ERBIN protein OS=Branchiostoma lanceolatum OX=7740 GN=ERBIN PE=4 SV=1
OG0000057	Homo_sapiens_sp_Q5TAT6_CODA1_HUMAN sp|Q5TAT6|CODA1_HUMAN Collagen alpha-1_XIII_ chain OS=Homo sapiens OX=9606 GN=COL13A1 PE=1 SV=1, Homo_sapiens_sp_Q9BXS0_COPA1_HUMAN sp|Q9BXS0|COPA1_HUMAN Collagen alpha-1_XXV_ chain OS=Homo sapiens OX=9606 GN=COL25A1 PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9Z3R2_A0A8J9Z3R2_BRALA tr|A0A8J9Z3R2|A0A8J9Z3R2_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EBK7_A0A8K0EBK7_BRALA tr|A0A8K0EBK7|A0A8K0EBK7_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFZ4_A0A8K0EFZ4_BRALA tr|A0A8K0EFZ4|A0A8K0EFZ4_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z4P2_A0A8J9Z4P2_BRALA tr|A0A8J9Z4P2|A0A8J9Z4P2_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z4K7_A0A8J9Z4K7_BRALA tr|A0A8J9Z4K7|A0A8J9Z4K7_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3M3_A0A8J9Z3M3_BRALA tr|A0A8J9Z3M3|A0A8J9Z3M3_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3K4_A0A8J9Z3K4_BRALA tr|A0A8J9Z3K4|A0A8J9Z3K4_BRALA COL4A6 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL4A6 PE=4 SV=1
OG0000059	Homo_sapiens_sp_Q8IX30_SCUB3_HUMAN sp|Q8IX30|SCUB3_HUMAN Signal peptide_ CUB and EGF-like domain-containing protein 3 OS=Homo sapiens OX=9606 GN=SCUBE3 PE=1 SV=1, Homo_sapiens_sp_Q8IWY4_SCUB1_HUMAN sp|Q8IWY4|SCUB1_HUMAN Signal peptide_ CUB and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCUBE1 PE=1 SV=3, Homo_sapiens_sp_Q9NQ36_SCUB2_HUMAN sp|Q9NQ36|SCUB2_HUMAN Signal peptide_ CUB and EGF-like domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SCUBE2 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9ZLA4_A0A8J9ZLA4_BRALA tr|A0A8J9ZLA4|A0A8J9ZLA4_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZNH9_A0A8J9ZNH9_BRALA tr|A0A8J9ZNH9|A0A8J9ZNH9_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZND0_A0A8J9ZND0_BRALA tr|A0A8J9ZND0|A0A8J9ZND0_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL40_A0A8J9ZL40_BRALA tr|A0A8J9ZL40|A0A8J9ZL40_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZPX7_A0A8J9ZPX7_BRALA tr|A0A8J9ZPX7|A0A8J9ZPX7_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZPY7_A0A8J9ZPY7_BRALA tr|A0A8J9ZPY7|A0A8J9ZPY7_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EKG9_A0A8K0EKG9_BRALA tr|A0A8K0EKG9|A0A8K0EKG9_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EQ34_A0A8K0EQ34_BRALA tr|A0A8K0EQ34|A0A8K0EQ34_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EMJ7_A0A8K0EMJ7_BRALA tr|A0A8K0EMJ7|A0A8K0EMJ7_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZMK5_A0A8J9ZMK5_BRALA tr|A0A8J9ZMK5|A0A8J9ZMK5_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EQL9_A0A8K0EQL9_BRALA tr|A0A8K0EQL9|A0A8K0EQL9_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EMJ3_A0A8K0EMJ3_BRALA tr|A0A8K0EMJ3|A0A8K0EMJ3_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZNB7_A0A8J9ZNB7_BRALA tr|A0A8J9ZNB7|A0A8J9ZNB7_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL43_A0A8J9ZL43_BRALA tr|A0A8J9ZL43|A0A8J9ZL43_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZNU6_A0A8J9ZNU6_BRALA tr|A0A8J9ZNU6|A0A8J9ZNU6_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EMJ2_A0A8K0EMJ2_BRALA tr|A0A8K0EMJ2|A0A8K0EMJ2_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZP39_A0A8J9ZP39_BRALA tr|A0A8J9ZP39|A0A8J9ZP39_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EKG3_A0A8K0EKG3_BRALA tr|A0A8K0EKG3|A0A8K0EKG3_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EQ29_A0A8K0EQ29_BRALA tr|A0A8K0EQ29|A0A8K0EQ29_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EMI8_A0A8K0EMI8_BRALA tr|A0A8K0EMI8|A0A8K0EMI8_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EQL4_A0A8K0EQL4_BRALA tr|A0A8K0EQL4|A0A8K0EQL4_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZNT6_A0A8J9ZNT6_BRALA tr|A0A8J9ZNT6|A0A8J9ZNT6_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZMJ6_A0A8J9ZMJ6_BRALA tr|A0A8J9ZMJ6|A0A8J9ZMJ6_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZP29_A0A8J9ZP29_BRALA tr|A0A8J9ZP29|A0A8J9ZP29_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL74_A0A8J9ZL74_BRALA tr|A0A8J9ZL74|A0A8J9ZL74_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL95_A0A8J9ZL95_BRALA tr|A0A8J9ZL95|A0A8J9ZL95_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL31_A0A8J9ZL31_BRALA tr|A0A8J9ZL31|A0A8J9ZL31_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL81_A0A8J9ZL81_BRALA tr|A0A8J9ZL81|A0A8J9ZL81_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL34_A0A8J9ZL34_BRALA tr|A0A8J9ZL34|A0A8J9ZL34_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZNG8_A0A8J9ZNG8_BRALA tr|A0A8J9ZNG8|A0A8J9ZNG8_BRALA SCUBE1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE1 PE=4 SV=1
OG0000064	Homo_sapiens_sp_Q8N2S1_LTBP4_HUMAN sp|Q8N2S1|LTBP4_HUMAN Latent-transforming growth factor beta-binding protein 4 OS=Homo sapiens OX=9606 GN=LTBP4 PE=1 SV=2, Homo_sapiens_sp_Q14767_LTBP2_HUMAN sp|Q14767|LTBP2_HUMAN Latent-transforming growth factor beta-binding protein 2 OS=Homo sapiens OX=9606 GN=LTBP2 PE=1 SV=3, Homo_sapiens_sp_Q9NS15_LTBP3_HUMAN sp|Q9NS15|LTBP3_HUMAN Latent-transforming growth factor beta-binding protein 3 OS=Homo sapiens OX=9606 GN=LTBP3 PE=1 SV=4, Homo_sapiens_sp_Q14766_LTBP1_HUMAN sp|Q14766|LTBP1_HUMAN Latent-transforming growth factor beta-binding protein 1 OS=Homo sapiens OX=9606 GN=LTBP1 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8J9ZV83_A0A8J9ZV83_BRALA tr|A0A8J9ZV83|A0A8J9ZV83_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZVQ7_A0A8J9ZVQ7_BRALA tr|A0A8J9ZVQ7|A0A8J9ZVQ7_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1
OG0000064	Homo_sapiens_sp_P35556_FBN2_HUMAN sp|P35556|FBN2_HUMAN Fibrillin-2 OS=Homo sapiens OX=9606 GN=FBN2 PE=1 SV=3, Homo_sapiens_sp_Q75N90_FBN3_HUMAN sp|Q75N90|FBN3_HUMAN Fibrillin-3 OS=Homo sapiens OX=9606 GN=FBN3 PE=2 SV=3, Homo_sapiens_sp_P35555_FBN1_HUMAN sp|P35555|FBN1_HUMAN Fibrillin-1 OS=Homo sapiens OX=9606 GN=FBN1 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8J9ZGP7_A0A8J9ZGP7_BRALA tr|A0A8J9ZGP7|A0A8J9ZGP7_BRALA FBN2 protein _Fragment_ OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZH02_A0A8J9ZH02_BRALA tr|A0A8J9ZH02|A0A8J9ZH02_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EJ95_A0A8K0EJ95_BRALA tr|A0A8K0EJ95|A0A8K0EJ95_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZEI5_A0A8J9ZEI5_BRALA tr|A0A8J9ZEI5|A0A8J9ZEI5_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHA4_A0A8K0EHA4_BRALA tr|A0A8K0EHA4|A0A8K0EHA4_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ELI4_A0A8K0ELI4_BRALA tr|A0A8K0ELI4|A0A8K0ELI4_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ELZ7_A0A8K0ELZ7_BRALA tr|A0A8K0ELZ7|A0A8K0ELZ7_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1
OG0000065	Homo_sapiens_sp_O75487_GPC4_HUMAN sp|O75487|GPC4_HUMAN Glypican-4 OS=Homo sapiens OX=9606 GN=GPC4 PE=1 SV=4, Homo_sapiens_sp_Q9Y625_GPC6_HUMAN sp|Q9Y625|GPC6_HUMAN Glypican-6 OS=Homo sapiens OX=9606 GN=GPC6 PE=1 SV=1, Homo_sapiens_sp_Q8N158_GPC2_HUMAN sp|Q8N158|GPC2_HUMAN Glypican-2 OS=Homo sapiens OX=9606 GN=GPC2 PE=1 SV=1, Homo_sapiens_sp_P35052_GPC1_HUMAN sp|P35052|GPC1_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9Z0K7_A0A8J9Z0K7_BRALA tr|A0A8J9Z0K7|A0A8J9Z0K7_BRALA GPC6 protein OS=Branchiostoma lanceolatum OX=7740 GN=GPC6 PE=3 SV=1
OG0000068	Homo_sapiens_sp_P47929_LEG7_HUMAN sp|P47929|LEG7_HUMAN Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7 PE=1 SV=2, Homo_sapiens_sp_P17931_LEG3_HUMAN sp|P17931|LEG3_HUMAN Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5, Homo_sapiens_sp_P56470_LEG4_HUMAN sp|P56470|LEG4_HUMAN Galectin-4 OS=Homo sapiens OX=9606 GN=LGALS4 PE=1 SV=1, Homo_sapiens_sp_O00182_LEG9_HUMAN sp|O00182|LEG9_HUMAN Galectin-9 OS=Homo sapiens OX=9606 GN=LGALS9 PE=1 SV=2, Homo_sapiens_sp_Q3B8N2_LEG9B_HUMAN sp|Q3B8N2|LEG9B_HUMAN Galectin-9B OS=Homo sapiens OX=9606 GN=LGALS9B PE=1 SV=3, Homo_sapiens_sp_Q96DT0_LEG12_HUMAN sp|Q96DT0|LEG12_HUMAN Galectin-12 OS=Homo sapiens OX=9606 GN=LGALS12 PE=1 SV=1, Homo_sapiens_sp_O00214_LEG8_HUMAN sp|O00214|LEG8_HUMAN Galectin-8 OS=Homo sapiens OX=9606 GN=LGALS8 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8K0EU61_A0A8K0EU61_BRALA tr|A0A8K0EU61|A0A8K0EU61_BRALA Galectin OS=Branchiostoma lanceolatum OX=7740 GN=LGALS8 PE=4 SV=1
OG0000068	Homo_sapiens_sp_A8MUM7_LEG16_HUMAN sp|A8MUM7|LEG16_HUMAN Galectin-16 OS=Homo sapiens OX=9606 GN=LGALS16 PE=1 SV=2, Homo_sapiens_sp_Q05315_LEG10_HUMAN sp|Q05315|LEG10_HUMAN Galectin-10 OS=Homo sapiens OX=9606 GN=CLC PE=1 SV=3, Homo_sapiens_sp_P09382_LEG1_HUMAN sp|P09382|LEG1_HUMAN Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9W522_A0A8J9W522_BRALA tr|A0A8J9W522|A0A8J9W522_BRALA LGALS7 protein OS=Branchiostoma lanceolatum OX=7740 GN=LGALS7 PE=4 SV=1
OG0000070	Homo_sapiens_sp_P07202_PERT_HUMAN sp|P07202|PERT_HUMAN Thyroid peroxidase OS=Homo sapiens OX=9606 GN=TPO PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8K0AAP5_A0A8K0AAP5_BRALA tr|A0A8K0AAP5|A0A8K0AAP5_BRALA PXDN protein OS=Branchiostoma lanceolatum OX=7740 GN=PXDN PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZL98_A0A8J9ZL98_BRALA tr|A0A8J9ZL98|A0A8J9ZL98_BRALA PXDN protein OS=Branchiostoma lanceolatum OX=7740 GN=PXDN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ENC4_A0A8K0ENC4_BRALA tr|A0A8K0ENC4|A0A8K0ENC4_BRALA Thyroid peroxidase OS=Branchiostoma lanceolatum OX=7740 GN=PXDN PE=3 SV=1
OG0000070	Homo_sapiens_sp_Q92626_PXDN_HUMAN sp|Q92626|PXDN_HUMAN Peroxidasin homolog OS=Homo sapiens OX=9606 GN=PXDN PE=1 SV=2, Homo_sapiens_sp_A1KZ92_PXDNL_HUMAN sp|A1KZ92|PXDNL_HUMAN Probable oxidoreductase PXDNL OS=Homo sapiens OX=9606 GN=PXDNL PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9ZG71_A0A8J9ZG71_BRALA tr|A0A8J9ZG71|A0A8J9ZG71_BRALA PXDN protein OS=Branchiostoma lanceolatum OX=7740 GN=PXDN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZGH6_A0A8J9ZGH6_BRALA tr|A0A8J9ZGH6|A0A8J9ZGH6_BRALA PXDN protein OS=Branchiostoma lanceolatum OX=7740 GN=PXDN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZE25_A0A8J9ZE25_BRALA tr|A0A8J9ZE25|A0A8J9ZE25_BRALA PXDN protein OS=Branchiostoma lanceolatum OX=7740 GN=PXDN PE=4 SV=1
