Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus
OG0000154	Homo_sapiens_sp_O75339_CILP1_HUMAN sp|O75339|CILP1_HUMAN Cartilage intermediate layer protein 1 OS=Homo sapiens OX=9606 GN=CILP PE=1 SV=4	Mus_musculus_sp_Q66K08_CILP1_MOUSE sp_Q66K08_CILP1_MOUSE Cartilage intermediate layer protein 1 OS=Mus musculus OX=10090 GN=Cilp PE=1 SV=1
OG0000154	Homo_sapiens_sp_Q8IUL8_CILP2_HUMAN sp|Q8IUL8|CILP2_HUMAN Cartilage intermediate layer protein 2 OS=Homo sapiens OX=9606 GN=CILP2 PE=2 SV=2	Mus_musculus_sp_D3Z7H8_CILP2_MOUSE sp_D3Z7H8_CILP2_MOUSE Cartilage intermediate layer protein 2 OS=Mus musculus OX=10090 GN=Cilp2 PE=1 SV=1
OG0000156	Homo_sapiens_sp_P55081_MFAP1_HUMAN sp|P55081|MFAP1_HUMAN Microfibrillar-associated protein 1 OS=Homo sapiens OX=9606 GN=MFAP1 PE=1 SV=2	Mus_musculus_sp_C0HKD9_MFA1B_MOUSE sp_C0HKD9_MFA1B_MOUSE Microfibrillar-associated protein 1B OS=Mus musculus OX=10090 GN=Mfap1b PE=1 SV=1
OG0000157	Homo_sapiens_sp_Q86XX4_FRAS1_HUMAN sp|Q86XX4|FRAS1_HUMAN Extracellular matrix organizing protein FRAS1 OS=Homo sapiens OX=9606 GN=FRAS1 PE=1 SV=2	Mus_musculus_sp_Q80T14_FRAS1_MOUSE sp_Q80T14_FRAS1_MOUSE Extracellular matrix organizing protein FRAS1 OS=Mus musculus OX=10090 GN=Fras1 PE=1 SV=2
OG0000157	Homo_sapiens_sp_Q5H8C1_FREM1_HUMAN sp|Q5H8C1|FREM1_HUMAN FRAS1-related extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=FREM1 PE=1 SV=3	Mus_musculus_sp_Q684R7_FREM1_MOUSE sp_Q684R7_FREM1_MOUSE FRAS1-related extracellular matrix protein 1 OS=Mus musculus OX=10090 GN=Frem1 PE=1 SV=1, Mus_musculus_sp_Q684R7_FREM1_MOUSE sp_Q684R7_FREM1_MOUSE FRAS1-related extracellular matrix protein 1 OS=Mus musculus OX=10090 GN=Frem1 PE=1 SV=1
OG0000158	Homo_sapiens_sp_Q8IVN8_SBSPO_HUMAN sp|Q8IVN8|SBSPO_HUMAN Somatomedin-B and thrombospondin type-1 domain-containing protein OS=Homo sapiens OX=9606 GN=SBSPON PE=1 SV=2	Mus_musculus_sp_Q3UPR9_SBSPO_MOUSE sp_Q3UPR9_SBSPO_MOUSE Somatomedin-B and thrombospondin type-1 domain-containing protein OS=Mus musculus OX=10090 GN=Sbspon PE=2 SV=1
OG0000171	Homo_sapiens_sp_Q96IV0_NGLY1_HUMAN sp|Q96IV0|NGLY1_HUMAN Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Homo sapiens OX=9606 GN=NGLY1 PE=1 SV=1	Mus_musculus_sp_Q9JI78_NGLY1_MOUSE sp_Q9JI78_NGLY1_MOUSE Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Mus musculus OX=10090 GN=Ngly1 PE=1 SV=2
OG0000181	Homo_sapiens_sp_Q9BXY4_RSPO3_HUMAN sp|Q9BXY4|RSPO3_HUMAN R-spondin-3 OS=Homo sapiens OX=9606 GN=RSPO3 PE=1 SV=1	Mus_musculus_sp_Q2TJ95_RSPO3_MOUSE sp_Q2TJ95_RSPO3_MOUSE R-spondin-3 OS=Mus musculus OX=10090 GN=Rspo3 PE=1 SV=2
OG0000182	Homo_sapiens_sp_A6NCI4_VWA3A_HUMAN sp|A6NCI4|VWA3A_HUMAN von Willebrand factor A domain-containing protein 3A OS=Homo sapiens OX=9606 GN=VWA3A PE=2 SV=3	Mus_musculus_sp_Q3UVV9_VWA3A_MOUSE sp_Q3UVV9_VWA3A_MOUSE von Willebrand factor A domain-containing protein 3A OS=Mus musculus OX=10090 GN=Vwa3a PE=2 SV=1
OG0000215	Homo_sapiens_sp_P15692_VEGFA_HUMAN sp|P15692|VEGFA_HUMAN Vascular endothelial growth factor A_ long form OS=Homo sapiens OX=9606 GN=VEGFA PE=1 SV=3	Mus_musculus_sp_Q00731_VEGFA_MOUSE sp_Q00731_VEGFA_MOUSE Vascular endothelial growth factor A OS=Mus musculus OX=10090 GN=Vegfa PE=1 SV=2
OG0000215	Homo_sapiens_sp_P49767_VEGFC_HUMAN sp|P49767|VEGFC_HUMAN Vascular endothelial growth factor C OS=Homo sapiens OX=9606 GN=VEGFC PE=1 SV=1	Mus_musculus_sp_P97953_VEGFC_MOUSE sp_P97953_VEGFC_MOUSE Vascular endothelial growth factor C OS=Mus musculus OX=10090 GN=Vegfc PE=1 SV=1
OG0000216	Homo_sapiens_sp_Q9H0B8_CRLD2_HUMAN sp|Q9H0B8|CRLD2_HUMAN Cysteine-rich secretory protein LCCL domain-containing 2 OS=Homo sapiens OX=9606 GN=CRISPLD2 PE=2 SV=1	Mus_musculus_sp_Q8BZQ2_CRLD2_MOUSE sp_Q8BZQ2_CRLD2_MOUSE Cysteine-rich secretory protein LCCL domain-containing 2 OS=Mus musculus OX=10090 GN=Crispld2 PE=1 SV=1
OG0000216	Homo_sapiens_sp_Q9H336_CRLD1_HUMAN sp|Q9H336|CRLD1_HUMAN Cysteine-rich secretory protein LCCL domain-containing 1 OS=Homo sapiens OX=9606 GN=CRISPLD1 PE=2 SV=1	Mus_musculus_sp_Q8CGD2_CRLD1_MOUSE sp_Q8CGD2_CRLD1_MOUSE Cysteine-rich secretory protein LCCL domain-containing 1 OS=Mus musculus OX=10090 GN=Crispld1 PE=2 SV=1
OG0000222	Homo_sapiens_sp_O95970_LGI1_HUMAN sp|O95970|LGI1_HUMAN Leucine-rich glioma-inactivated protein 1 OS=Homo sapiens OX=9606 GN=LGI1 PE=1 SV=1	Mus_musculus_sp_Q9JIA1_LGI1_MOUSE sp_Q9JIA1_LGI1_MOUSE Leucine-rich glioma-inactivated protein 1 OS=Mus musculus OX=10090 GN=Lgi1 PE=1 SV=1
OG0000222	Homo_sapiens_sp_Q8N135_LGI4_HUMAN sp|Q8N135|LGI4_HUMAN Leucine-rich repeat LGI family member 4 OS=Homo sapiens OX=9606 GN=LGI4 PE=1 SV=1	Mus_musculus_sp_Q8K1S1_LGI4_MOUSE sp_Q8K1S1_LGI4_MOUSE Leucine-rich repeat LGI family member 4 OS=Mus musculus OX=10090 GN=Lgi4 PE=1 SV=1
OG0000235	Homo_sapiens_sp_Q96A83_COQA1_HUMAN sp|Q96A83|COQA1_HUMAN Collagen alpha-1_XXVI_ chain OS=Homo sapiens OX=9606 GN=COL26A1 PE=1 SV=1	Mus_musculus_sp_Q91VF6_COQA1_MOUSE sp_Q91VF6_COQA1_MOUSE Collagen alpha-1_XXVI_ chain OS=Mus musculus OX=10090 GN=Col26a1 PE=1 SV=1
OG0000235	Homo_sapiens_sp_Q96A84_EMID1_HUMAN sp|Q96A84|EMID1_HUMAN EMI domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EMID1 PE=2 SV=1	Mus_musculus_sp_Q91VF5_EMID1_MOUSE sp_Q91VF5_EMID1_MOUSE EMI domain-containing protein 1 OS=Mus musculus OX=10090 GN=Emid1 PE=2 SV=1, Mus_musculus_sp_Q91VF5_EMID1_MOUSE sp_Q91VF5_EMID1_MOUSE EMI domain-containing protein 1 OS=Mus musculus OX=10090 GN=Emid1 PE=2 SV=1
OG0000236	Homo_sapiens_sp_P01127_PDGFB_HUMAN sp|P01127|PDGFB_HUMAN Platelet-derived growth factor subunit B OS=Homo sapiens OX=9606 GN=PDGFB PE=1 SV=1	Mus_musculus_sp_P31240_PDGFB_MOUSE sp_P31240_PDGFB_MOUSE Platelet-derived growth factor subunit B OS=Mus musculus OX=10090 GN=Pdgfb PE=2 SV=1
OG0000247	Homo_sapiens_sp_Q99645_EPYC_HUMAN sp|Q99645|EPYC_HUMAN Epiphycan OS=Homo sapiens OX=9606 GN=EPYC PE=2 SV=3	Mus_musculus_sp_P70186_EPYC_MOUSE sp_P70186_EPYC_MOUSE Epiphycan OS=Mus musculus OX=10090 GN=Epyc PE=2 SV=1
OG0000247	Homo_sapiens_sp_P20774_MIME_HUMAN sp|P20774|MIME_HUMAN Mimecan OS=Homo sapiens OX=9606 GN=OGN PE=1 SV=1	Mus_musculus_sp_Q62000_MIME_MOUSE sp_Q62000_MIME_MOUSE Mimecan OS=Mus musculus OX=10090 GN=Ogn PE=1 SV=1
OG0000249	Homo_sapiens_sp_P23297_S10A1_HUMAN sp|P23297|S10A1_HUMAN Protein S100-A1 OS=Homo sapiens OX=9606 GN=S100A1 PE=1 SV=2	Mus_musculus_sp_P56565_S10A1_MOUSE sp_P56565_S10A1_MOUSE Protein S100-A1 OS=Mus musculus OX=10090 GN=S100a1 PE=1 SV=2
OG0000249	Homo_sapiens_sp_P04271_S100B_HUMAN sp|P04271|S100B_HUMAN Protein S100-B OS=Homo sapiens OX=9606 GN=S100B PE=1 SV=2	Mus_musculus_sp_P50114_S100B_MOUSE sp_P50114_S100B_MOUSE Protein S100-B OS=Mus musculus OX=10090 GN=S100b PE=1 SV=2
OG0000249	Homo_sapiens_sp_Q5D862_FILA2_HUMAN sp|Q5D862|FILA2_HUMAN Filaggrin-2 OS=Homo sapiens OX=9606 GN=FLG2 PE=1 SV=1	Mus_musculus_sp_Q2VIS4_FILA2_MOUSE sp_Q2VIS4_FILA2_MOUSE Filaggrin-2 OS=Mus musculus OX=10090 GN=Flg2 PE=1 SV=2
OG0000249	Homo_sapiens_sp_P80511_S10AC_HUMAN sp|P80511|S10AC_HUMAN Protein S100-A12 OS=Homo sapiens OX=9606 GN=S100A12 PE=1 SV=2	Mus_musculus_sp_P97347_RPTN_MOUSE sp_P97347_RPTN_MOUSE Repetin OS=Mus musculus OX=10090 GN=Rptn PE=2 SV=2
OG0000252	Homo_sapiens_sp_Q92832_NELL1_HUMAN sp|Q92832|NELL1_HUMAN Protein kinase C-binding protein NELL1 OS=Homo sapiens OX=9606 GN=NELL1 PE=1 SV=4	Mus_musculus_sp_Q2VWQ2_NELL1_MOUSE sp_Q2VWQ2_NELL1_MOUSE Protein kinase C-binding protein NELL1 OS=Mus musculus OX=10090 GN=Nell1 PE=2 SV=1
OG0000252	Homo_sapiens_sp_Q99435_NELL2_HUMAN sp|Q99435|NELL2_HUMAN Protein kinase C-binding protein NELL2 OS=Homo sapiens OX=9606 GN=NELL2 PE=1 SV=1	Mus_musculus_sp_Q61220_NELL2_MOUSE sp_Q61220_NELL2_MOUSE Protein kinase C-binding protein NELL2 OS=Mus musculus OX=10090 GN=Nell2 PE=1 SV=3
OG0000261	Homo_sapiens_sp_Q92743_HTRA1_HUMAN sp|Q92743|HTRA1_HUMAN Serine protease HTRA1 OS=Homo sapiens OX=9606 GN=HTRA1 PE=1 SV=1	Mus_musculus_sp_Q9R118_HTRA1_MOUSE sp_Q9R118_HTRA1_MOUSE Serine protease HTRA1 OS=Mus musculus OX=10090 GN=Htra1 PE=1 SV=2
OG0000261	Homo_sapiens_sp_P83105_HTRA4_HUMAN sp|P83105|HTRA4_HUMAN Serine protease HTRA4 OS=Homo sapiens OX=9606 GN=HTRA4 PE=1 SV=1	Mus_musculus_sp_A2RT60_HTRA4_MOUSE sp_A2RT60_HTRA4_MOUSE Serine protease HTRA4 OS=Mus musculus OX=10090 GN=Htra4 PE=2 SV=1
OG0000261	Homo_sapiens_sp_P83110_HTRA3_HUMAN sp|P83110|HTRA3_HUMAN Serine protease HTRA3 OS=Homo sapiens OX=9606 GN=HTRA3 PE=1 SV=2	Mus_musculus_sp_Q9D236_HTRA3_MOUSE sp_Q9D236_HTRA3_MOUSE Serine protease HTRA3 OS=Mus musculus OX=10090 GN=Htra3 PE=1 SV=3, Mus_musculus_sp_Q9D236_HTRA3_MOUSE sp_Q9D236_HTRA3_MOUSE Serine protease HTRA3 OS=Mus musculus OX=10090 GN=Htra3 PE=1 SV=3, Mus_musculus_sp_Q9D236_HTRA3_MOUSE sp_Q9D236_HTRA3_MOUSE Serine protease HTRA3 OS=Mus musculus OX=10090 GN=Htra3 PE=1 SV=3
OG0000268	Homo_sapiens_sp_Q8IUI8_CRLF3_HUMAN sp|Q8IUI8|CRLF3_HUMAN Cytokine receptor-like factor 3 OS=Homo sapiens OX=9606 GN=CRLF3 PE=1 SV=2	Mus_musculus_sp_Q9Z2L7_CRLF3_MOUSE sp_Q9Z2L7_CRLF3_MOUSE Cytokine receptor-like factor 3 OS=Mus musculus OX=10090 GN=Crlf3 PE=1 SV=1
OG0000281	Homo_sapiens_sp_Q14993_COJA1_HUMAN sp|Q14993|COJA1_HUMAN Collagen alpha-1_XIX_ chain OS=Homo sapiens OX=9606 GN=COL19A1 PE=1 SV=3	Mus_musculus_sp_Q0VF58_COJA1_MOUSE sp_Q0VF58_COJA1_MOUSE Collagen alpha-1_XIX_ chain OS=Mus musculus OX=10090 GN=Col19a1 PE=2 SV=2
OG0000281	Homo_sapiens_sp_P20849_CO9A1_HUMAN sp|P20849|CO9A1_HUMAN Collagen alpha-1_IX_ chain OS=Homo sapiens OX=9606 GN=COL9A1 PE=1 SV=3	Mus_musculus_sp_Q05722_CO9A1_MOUSE sp_Q05722_CO9A1_MOUSE Collagen alpha-1_IX_ chain OS=Mus musculus OX=10090 GN=Col9a1 PE=2 SV=2
OG0000283	Homo_sapiens_sp_P13501_CCL5_HUMAN sp|P13501|CCL5_HUMAN C-C motif chemokine 5 OS=Homo sapiens OX=9606 GN=CCL5 PE=1 SV=3	Mus_musculus_sp_P30882_CCL5_MOUSE sp_P30882_CCL5_MOUSE C-C motif chemokine 5 OS=Mus musculus OX=10090 GN=Ccl5 PE=1 SV=2
OG0000291	Homo_sapiens_sp_Q9BZV3_IMPG2_HUMAN sp|Q9BZV3|IMPG2_HUMAN Interphotoreceptor matrix proteoglycan 2 OS=Homo sapiens OX=9606 GN=IMPG2 PE=1 SV=3	Mus_musculus_sp_Q80XH2_IMPG2_MOUSE sp_Q80XH2_IMPG2_MOUSE Interphotoreceptor matrix proteoglycan 2 OS=Mus musculus OX=10090 GN=Impg2 PE=1 SV=1
OG0000298	Homo_sapiens_sp_P35858_ALS_HUMAN sp|P35858|ALS_HUMAN Insulin-like growth factor-binding protein complex acid labile subunit OS=Homo sapiens OX=9606 GN=IGFALS PE=1 SV=1	Mus_musculus_sp_P70389_ALS_MOUSE sp_P70389_ALS_MOUSE Insulin-like growth factor-binding protein complex acid labile subunit OS=Mus musculus OX=10090 GN=Igfals PE=1 SV=1
OG0000315	Homo_sapiens_sp_Q8WWA0_ITLN1_HUMAN sp|Q8WWA0|ITLN1_HUMAN Intelectin-1 OS=Homo sapiens OX=9606 GN=ITLN1 PE=1 SV=1, Homo_sapiens_sp_Q8WWU7_ITLN2_HUMAN sp|Q8WWU7|ITLN2_HUMAN Intelectin-2 OS=Homo sapiens OX=9606 GN=ITLN2 PE=2 SV=1	Mus_musculus_sp_O88310_ITL1A_MOUSE sp_O88310_ITL1A_MOUSE Intelectin-1a OS=Mus musculus OX=10090 GN=Itln1 PE=1 SV=1
OG0000339	Homo_sapiens_sp_P01308_INS_HUMAN sp|P01308|INS_HUMAN Insulin OS=Homo sapiens OX=9606 GN=INS PE=1 SV=1	Mus_musculus_sp_P01326_INS2_MOUSE sp_P01326_INS2_MOUSE Insulin-2 OS=Mus musculus OX=10090 GN=Ins2 PE=1 SV=1
OG0000343	Homo_sapiens_sp_O75462_CRLF1_HUMAN sp|O75462|CRLF1_HUMAN Cytokine receptor-like factor 1 OS=Homo sapiens OX=9606 GN=CRLF1 PE=1 SV=1	Mus_musculus_sp_Q9JM58_CRLF1_MOUSE sp_Q9JM58_CRLF1_MOUSE Cytokine receptor-like factor 1 OS=Mus musculus OX=10090 GN=Crlf1 PE=1 SV=1
OG0000344	Homo_sapiens_sp_Q12841_FSTL1_HUMAN sp|Q12841|FSTL1_HUMAN Follistatin-related protein 1 OS=Homo sapiens OX=9606 GN=FSTL1 PE=1 SV=1	Mus_musculus_sp_Q62356_FSTL1_MOUSE sp_Q62356_FSTL1_MOUSE Follistatin-related protein 1 OS=Mus musculus OX=10090 GN=Fstl1 PE=1 SV=2
OG0000350	Homo_sapiens_sp_Q8WU66_TSEAR_HUMAN sp|Q8WU66|TSEAR_HUMAN Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Homo sapiens OX=9606 GN=TSPEAR PE=1 SV=2	Mus_musculus_sp_J3S6Y1_TSEAR_MOUSE sp_J3S6Y1_TSEAR_MOUSE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Mus musculus OX=10090 GN=Tspear PE=1 SV=1
OG0000351	Homo_sapiens_sp_P01042_KNG1_HUMAN sp|P01042|KNG1_HUMAN Kininogen-1 OS=Homo sapiens OX=9606 GN=KNG1 PE=1 SV=2	Mus_musculus_sp_O08677_KNG1_MOUSE sp_O08677_KNG1_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1, Mus_musculus_sp_O08677_KNG1_MOUSE sp_O08677_KNG1_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1, Mus_musculus_sp_O08677_KNG1_MOUSE sp_O08677_KNG1_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1
OG0000353	Homo_sapiens_sp_Q86Y22_CONA1_HUMAN sp|Q86Y22|CONA1_HUMAN Collagen alpha-1_XXIII_ chain OS=Homo sapiens OX=9606 GN=COL23A1 PE=1 SV=1	Mus_musculus_sp_Q8K4G2_CONA1_MOUSE sp_Q8K4G2_CONA1_MOUSE Collagen alpha-1_XXIII_ chain OS=Mus musculus OX=10090 GN=Col23a1 PE=2 SV=2
OG0000370	Homo_sapiens_sp_Q9BXJ1_C1QT1_HUMAN sp|Q9BXJ1|C1QT1_HUMAN Complement C1q tumor necrosis factor-related protein 1 OS=Homo sapiens OX=9606 GN=C1QTNF1 PE=1 SV=1	Mus_musculus_sp_Q9QXP7_C1QT1_MOUSE sp_Q9QXP7_C1QT1_MOUSE Complement C1q tumor necrosis factor-related protein 1 OS=Mus musculus OX=10090 GN=C1qtnf1 PE=2 SV=1
OG0000392	Homo_sapiens_sp_Q6NUI6_CHADL_HUMAN sp|Q6NUI6|CHADL_HUMAN Chondroadherin-like protein OS=Homo sapiens OX=9606 GN=CHADL PE=1 SV=2	Mus_musculus_sp_E9Q7T7_CHADL_MOUSE sp_E9Q7T7_CHADL_MOUSE Chondroadherin-like protein OS=Mus musculus OX=10090 GN=Chadl PE=1 SV=1
OG0000394	Homo_sapiens_sp_P09486_SPRC_HUMAN sp|P09486|SPRC_HUMAN SPARC OS=Homo sapiens OX=9606 GN=SPARC PE=1 SV=1	Mus_musculus_sp_P07214_SPRC_MOUSE sp_P07214_SPRC_MOUSE SPARC OS=Mus musculus OX=10090 GN=Sparc PE=1 SV=1
OG0000394	Homo_sapiens_sp_Q14515_SPRL1_HUMAN sp|Q14515|SPRL1_HUMAN SPARC-like protein 1 OS=Homo sapiens OX=9606 GN=SPARCL1 PE=1 SV=2	Mus_musculus_sp_P70663_SPRL1_MOUSE sp_P70663_SPRL1_MOUSE SPARC-like protein 1 OS=Mus musculus OX=10090 GN=Sparcl1 PE=1 SV=3
OG0000395	Homo_sapiens_sp_P39905_GDNF_HUMAN sp|P39905|GDNF_HUMAN Glial cell line-derived neurotrophic factor OS=Homo sapiens OX=9606 GN=GDNF PE=1 SV=1	Mus_musculus_sp_P48540_GDNF_MOUSE sp_P48540_GDNF_MOUSE Glial cell line-derived neurotrophic factor OS=Mus musculus OX=10090 GN=Gdnf PE=1 SV=1
OG0000396	Homo_sapiens_sp_P18510_IL1RA_HUMAN sp|P18510|IL1RA_HUMAN Interleukin-1 receptor antagonist protein OS=Homo sapiens OX=9606 GN=IL1RN PE=1 SV=1	Mus_musculus_sp_P25085_IL1RA_MOUSE sp_P25085_IL1RA_MOUSE Interleukin-1 receptor antagonist protein OS=Mus musculus OX=10090 GN=Il1rn PE=2 SV=1, Mus_musculus_sp_P25085_IL1RA_MOUSE sp_P25085_IL1RA_MOUSE Interleukin-1 receptor antagonist protein OS=Mus musculus OX=10090 GN=Il1rn PE=2 SV=1
OG0000397	Homo_sapiens_sp_P02778_CXL10_HUMAN sp|P02778|CXL10_HUMAN C-X-C motif chemokine 10 OS=Homo sapiens OX=9606 GN=CXCL10 PE=1 SV=2	Mus_musculus_sp_P17515_CXL10_MOUSE sp_P17515_CXL10_MOUSE C-X-C motif chemokine 10 OS=Mus musculus OX=10090 GN=Cxcl10 PE=1 SV=1
OG0000411	Homo_sapiens_sp_Q9UHF5_IL17B_HUMAN sp|Q9UHF5|IL17B_HUMAN Interleukin-17B OS=Homo sapiens OX=9606 GN=IL17B PE=2 SV=1	Mus_musculus_sp_Q9QXT6_IL17B_MOUSE sp_Q9QXT6_IL17B_MOUSE Interleukin-17B OS=Mus musculus OX=10090 GN=Il17b PE=2 SV=1
OG0000413	Homo_sapiens_sp_Q6UVK1_CSPG4_HUMAN sp|Q6UVK1|CSPG4_HUMAN Chondroitin sulfate proteoglycan 4 OS=Homo sapiens OX=9606 GN=CSPG4 PE=1 SV=2	Mus_musculus_sp_Q8VHY0_CSPG4_MOUSE sp_Q8VHY0_CSPG4_MOUSE Chondroitin sulfate proteoglycan 4 OS=Mus musculus OX=10090 GN=Cspg4 PE=1 SV=3
OG0000431	Homo_sapiens_sp_Q8IWU6_SULF1_HUMAN sp|Q8IWU6|SULF1_HUMAN Extracellular sulfatase Sulf-1 OS=Homo sapiens OX=9606 GN=SULF1 PE=1 SV=1	Mus_musculus_sp_Q8K007_SULF1_MOUSE sp_Q8K007_SULF1_MOUSE Extracellular sulfatase Sulf-1 OS=Mus musculus OX=10090 GN=Sulf1 PE=2 SV=1
OG0000431	Homo_sapiens_sp_Q8IWU5_SULF2_HUMAN sp|Q8IWU5|SULF2_HUMAN Extracellular sulfatase Sulf-2 OS=Homo sapiens OX=9606 GN=SULF2 PE=1 SV=1	Mus_musculus_sp_Q8CFG0_SULF2_MOUSE sp_Q8CFG0_SULF2_MOUSE Extracellular sulfatase Sulf-2 OS=Mus musculus OX=10090 GN=Sulf2 PE=2 SV=2
OG0000433	Homo_sapiens_sp_Q9NRA1_PDGFC_HUMAN sp|Q9NRA1|PDGFC_HUMAN Platelet-derived growth factor C OS=Homo sapiens OX=9606 GN=PDGFC PE=1 SV=2	Mus_musculus_sp_Q8CI19_PDGFC_MOUSE sp_Q8CI19_PDGFC_MOUSE Platelet-derived growth factor C OS=Mus musculus OX=10090 GN=Pdgfc PE=1 SV=2
OG0000433	Homo_sapiens_sp_Q9GZP0_PDGFD_HUMAN sp|Q9GZP0|PDGFD_HUMAN Platelet-derived growth factor D OS=Homo sapiens OX=9606 GN=PDGFD PE=1 SV=1	Mus_musculus_sp_Q925I7_PDGFD_MOUSE sp_Q925I7_PDGFD_MOUSE Platelet-derived growth factor D OS=Mus musculus OX=10090 GN=Pdgfd PE=2 SV=1, Mus_musculus_sp_Q925I7_PDGFD_MOUSE sp_Q925I7_PDGFD_MOUSE Platelet-derived growth factor D OS=Mus musculus OX=10090 GN=Pdgfd PE=2 SV=1
OG0000447	Homo_sapiens_sp_Q92954_PRG4_HUMAN sp|Q92954|PRG4_HUMAN Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=3	Mus_musculus_sp_Q9JM99_PRG4_MOUSE sp_Q9JM99_PRG4_MOUSE Proteoglycan 4 OS=Mus musculus OX=10090 GN=Prg4 PE=1 SV=2, Mus_musculus_sp_Q9JM99_PRG4_MOUSE sp_Q9JM99_PRG4_MOUSE Proteoglycan 4 OS=Mus musculus OX=10090 GN=Prg4 PE=1 SV=2
OG0000450	Homo_sapiens_sp_P78509_RELN_HUMAN sp|P78509|RELN_HUMAN Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=3	Mus_musculus_sp_Q60841_RELN_MOUSE sp_Q60841_RELN_MOUSE Reelin OS=Mus musculus OX=10090 GN=Reln PE=1 SV=3
OG0000464	Homo_sapiens_sp_Q9BXJ4_C1QT3_HUMAN sp|Q9BXJ4|C1QT3_HUMAN Complement C1q tumor necrosis factor-related protein 3 OS=Homo sapiens OX=9606 GN=C1QTNF3 PE=1 SV=1	Mus_musculus_sp_Q9ES30_C1QT3_MOUSE sp_Q9ES30_C1QT3_MOUSE Complement C1q tumor necrosis factor-related protein 3 OS=Mus musculus OX=10090 GN=C1qtnf3 PE=2 SV=1
OG0000471	Homo_sapiens_sp_Q15848_ADIPO_HUMAN sp|Q15848|ADIPO_HUMAN Adiponectin OS=Homo sapiens OX=9606 GN=ADIPOQ PE=1 SV=1	Mus_musculus_sp_Q60994_ADIPO_MOUSE sp_Q60994_ADIPO_MOUSE Adiponectin OS=Mus musculus OX=10090 GN=Adipoq PE=1 SV=2
OG0000472	Homo_sapiens_sp_Q5QGZ9_CL12A_HUMAN sp|Q5QGZ9|CL12A_HUMAN C-type lectin domain family 12 member A OS=Homo sapiens OX=9606 GN=CLEC12A PE=1 SV=3	Mus_musculus_sp_Q504P2_CL12A_MOUSE sp_Q504P2_CL12A_MOUSE C-type lectin domain family 12 member A OS=Mus musculus OX=10090 GN=Clec12a PE=2 SV=1
OG0000472	Homo_sapiens_sp_Q2HXU8_CL12B_HUMAN sp|Q2HXU8|CL12B_HUMAN C-type lectin domain family 12 member B OS=Homo sapiens OX=9606 GN=CLEC12B PE=1 SV=1, Homo_sapiens_sp_Q9P126_CLC1B_HUMAN sp|Q9P126|CLC1B_HUMAN C-type lectin domain family 1 member B OS=Homo sapiens OX=9606 GN=CLEC1B PE=1 SV=2	Mus_musculus_sp_Q9JL99_CLC1B_MOUSE sp_Q9JL99_CLC1B_MOUSE C-type lectin domain family 1 member B OS=Mus musculus OX=10090 GN=Clec1b PE=1 SV=1
OG0000473	Homo_sapiens_sp_Q5R3F8_PPR29_HUMAN sp|Q5R3F8|PPR29_HUMAN Protein phosphatase 1 regulatory subunit 29 OS=Homo sapiens OX=9606 GN=ELFN2 PE=1 SV=1	Mus_musculus_sp_Q68FM6_PPR29_MOUSE sp_Q68FM6_PPR29_MOUSE Protein phosphatase 1 regulatory subunit 29 OS=Mus musculus OX=10090 GN=Elfn2 PE=1 SV=1
OG0000516	Homo_sapiens_sp_Q6UXH8_CCBE1_HUMAN sp|Q6UXH8|CCBE1_HUMAN Collagen and calcium-binding EGF domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CCBE1 PE=1 SV=1	Mus_musculus_sp_Q3MI99_CCBE1_MOUSE sp_Q3MI99_CCBE1_MOUSE Collagen and calcium-binding EGF domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ccbe1 PE=2 SV=2
OG0000519	Homo_sapiens_sp_O43508_TNF12_HUMAN sp|O43508|TNF12_HUMAN Tumor necrosis factor ligand superfamily member 12 OS=Homo sapiens OX=9606 GN=TNFSF12 PE=1 SV=1	Mus_musculus_sp_O54907_TNF12_MOUSE sp_O54907_TNF12_MOUSE Tumor necrosis factor ligand superfamily member 12 OS=Mus musculus OX=10090 GN=Tnfsf12 PE=2 SV=2
OG0000529	Homo_sapiens_sp_P06702_S10A9_HUMAN sp|P06702|S10A9_HUMAN Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1	Mus_musculus_sp_P31725_S10A9_MOUSE sp_P31725_S10A9_MOUSE Protein S100-A9 OS=Mus musculus OX=10090 GN=S100a9 PE=1 SV=3
