Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Danio_rerio
OG0000141	Homo_sapiens_sp_O00622_CCN1_HUMAN sp|O00622|CCN1_HUMAN CCN family member 1 OS=Homo sapiens OX=9606 GN=CCN1 PE=1 SV=1	Danio_rerio_tr_A0A0R4IXA2_A0A0R4IXA2_DANRE tr|A0A0R4IXA2|A0A0R4IXA2_DANRE Cellular communication network factor 1_-like 2 OS=Danio rerio OX=7955 GN=cyr61 PE=3 SV=1, Danio_rerio_tr_Q567G9_Q567G9_DANRE tr|Q567G9|Q567G9_DANRE Cellular communication network factor 1_ like 1 precursor OS=Danio rerio OX=7955 GN=zgc_112060 PE=2 SV=1, Danio_rerio_tr_F1QL10_F1QL10_DANRE tr|F1QL10|F1QL10_DANRE Cellular communication network factor 1 OS=Danio rerio OX=7955 GN=cyr61 PE=3 SV=1
OG0000144	Homo_sapiens_sp_O15335_CHAD_HUMAN sp|O15335|CHAD_HUMAN Chondroadherin OS=Homo sapiens OX=9606 GN=CHAD PE=1 SV=2	Danio_rerio_tr_Q7SYE5_Q7SYE5_DANRE tr|Q7SYE5|Q7SYE5_DANRE Chad OS=Danio rerio OX=7955 GN=zgc_63475 PE=1 SV=1
OG0000148	Homo_sapiens_sp_P10600_TGFB3_HUMAN sp|P10600|TGFB3_HUMAN Transforming growth factor beta-3 proprotein OS=Homo sapiens OX=9606 GN=TGFB3 PE=1 SV=1	Danio_rerio_tr_Q66I23_Q66I23_DANRE tr|Q66I23|Q66I23_DANRE Transforming growth factor beta OS=Danio rerio OX=7955 GN=zgc_92058 PE=2 SV=1
OG0000148	Homo_sapiens_sp_P61812_TGFB2_HUMAN sp|P61812|TGFB2_HUMAN Transforming growth factor beta-2 proprotein OS=Homo sapiens OX=9606 GN=TGFB2 PE=1 SV=1	Danio_rerio_tr_A0A8M9QGK2_A0A8M9QGK2_DANRE tr|A0A8M9QGK2|A0A8M9QGK2_DANRE Transforming growth factor beta OS=Danio rerio OX=7955 GN=tgfb2l PE=3 SV=1, Danio_rerio_tr_Q7SZV4_Q7SZV4_DANRE tr|Q7SZV4|Q7SZV4_DANRE Transforming growth factor beta OS=Danio rerio OX=7955 GN=tgfb2 PE=2 SV=1
OG0000148	Homo_sapiens_sp_P01137_TGFB1_HUMAN sp|P01137|TGFB1_HUMAN Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=3	Danio_rerio_tr_Q7ZZU7_Q7ZZU7_DANRE tr|Q7ZZU7|Q7ZZU7_DANRE Transforming growth factor beta OS=Danio rerio OX=7955 GN=xx_ai39657 PE=2 SV=1, Danio_rerio_tr_E9QHW0_E9QHW0_DANRE tr|E9QHW0|E9QHW0_DANRE Transforming growth factor beta OS=Danio rerio OX=7955 GN=tgfb1b PE=3 SV=1
OG0000150	Homo_sapiens_sp_Q9BXP8_PAPP2_HUMAN sp|Q9BXP8|PAPP2_HUMAN Pappalysin-2 OS=Homo sapiens OX=9606 GN=PAPPA2 PE=1 SV=4	Danio_rerio_tr_E9QCK7_E9QCK7_DANRE tr|E9QCK7|E9QCK7_DANRE Papp-a2 _Fragment_ OS=Danio rerio OX=7955 GN=papp-a2 PE=3 SV=1
OG0000150	Homo_sapiens_sp_Q13219_PAPP1_HUMAN sp|Q13219|PAPP1_HUMAN Pappalysin-1 OS=Homo sapiens OX=9606 GN=PAPPA PE=1 SV=3	Danio_rerio_tr_M1WXG8_M1WXG8_DANRE tr|M1WXG8|M1WXG8_DANRE Pregnancy-associated plasma protein A_ pappalysin 1b precursor OS=Danio rerio OX=7955 GN=papp-ab PE=2 SV=1, Danio_rerio_tr_M1XYM1_M1XYM1_DANRE tr|M1XYM1|M1XYM1_DANRE Pappalysin-1 precursor OS=Danio rerio OX=7955 GN=papp-aa PE=2 SV=1
OG0000151	Homo_sapiens_sp_P18065_IBP2_HUMAN sp|P18065|IBP2_HUMAN Insulin-like growth factor-binding protein 2 OS=Homo sapiens OX=9606 GN=IGFBP2 PE=1 SV=2	Danio_rerio_sp_Q9PTH3_IBP2A_DANRE sp|Q9PTH3|IBP2A_DANRE Insulin-like growth factor-binding protein 2-A OS=Danio rerio OX=7955 GN=igfbp2a PE=1 SV=1, Danio_rerio_sp_B3F211_IBP2B_DANRE sp|B3F211|IBP2B_DANRE Insulin-like growth factor-binding protein 2-B OS=Danio rerio OX=7955 GN=igfbp2b PE=1 SV=1, Danio_rerio_tr_M9MM96_M9MM96_DANRE tr|M9MM96|M9MM96_DANRE Insulin-like growth factor-binding protein 2-B OS=Danio rerio OX=7955 GN=igfbp2a PE=4 SV=1
OG0000151	Homo_sapiens_sp_P22692_IBP4_HUMAN sp|P22692|IBP4_HUMAN Insulin-like growth factor-binding protein 4 OS=Homo sapiens OX=9606 GN=IGFBP4 PE=1 SV=2	Danio_rerio_tr_A4K8J2_A4K8J2_DANRE tr|A4K8J2|A4K8J2_DANRE Insulin-like growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=igfbp1b PE=2 SV=1, Danio_rerio_tr_A4IGH0_A4IGH0_DANRE tr|A4IGH0|A4IGH0_DANRE Insulin-like growth factor-binding protein 1 _Fragment_ OS=Danio rerio OX=7955 GN=igfbp1b PE=2 SV=1, Danio_rerio_tr_Q90YJ7_Q90YJ7_DANRE tr|Q90YJ7|Q90YJ7_DANRE Insulin-like growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=IGFBP-1 PE=2 SV=1, Danio_rerio_tr_Q8JHX6_Q8JHX6_DANRE tr|Q8JHX6|Q8JHX6_DANRE Insulin-like growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=igfbp1a PE=2 SV=1
OG0000151	Homo_sapiens_sp_P24593_IBP5_HUMAN sp|P24593|IBP5_HUMAN Insulin-like growth factor-binding protein 5 OS=Homo sapiens OX=9606 GN=IGFBP5 PE=1 SV=1	Danio_rerio_tr_A5PLA3_A5PLA3_DANRE tr|A5PLA3|A5PLA3_DANRE Insulin-like growth factor-binding protein 5 OS=Danio rerio OX=7955 GN=igfbp5b PE=2 SV=1, Danio_rerio_tr_B0S525_B0S525_DANRE tr|B0S525|B0S525_DANRE Insulin-like growth factor-binding protein 5 OS=Danio rerio OX=7955 GN=igfbp5 PE=4 SV=1
OG0000151	Homo_sapiens_sp_P17936_IBP3_HUMAN sp|P17936|IBP3_HUMAN Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 GN=IGFBP3 PE=1 SV=2	Danio_rerio_tr_Q66I28_Q66I28_DANRE tr|Q66I28|Q66I28_DANRE Insulin-like growth factor-binding protein 3 OS=Danio rerio OX=7955 GN=IGFBP-3 PE=2 SV=1
OG0000154	Homo_sapiens_sp_O75339_CILP1_HUMAN sp|O75339|CILP1_HUMAN Cartilage intermediate layer protein 1 OS=Homo sapiens OX=9606 GN=CILP PE=1 SV=4	Danio_rerio_tr_A0A8M1NUZ8_A0A8M1NUZ8_DANRE tr|A0A8M1NUZ8|A0A8M1NUZ8_DANRE Cartilage intermediate layer protein 1 isoform X1 OS=Danio rerio OX=7955 GN=im_7137994 PE=1 SV=1
OG0000154	Homo_sapiens_sp_Q8IUL8_CILP2_HUMAN sp|Q8IUL8|CILP2_HUMAN Cartilage intermediate layer protein 2 OS=Homo sapiens OX=9606 GN=CILP2 PE=2 SV=2	Danio_rerio_tr_F1Q5N7_F1Q5N7_DANRE tr|F1Q5N7|F1Q5N7_DANRE Cartilage intermediate layer protein 2 OS=Danio rerio OX=7955 GN=cilp2 PE=4 SV=3
OG0000156	Homo_sapiens_sp_P55081_MFAP1_HUMAN sp|P55081|MFAP1_HUMAN Microfibrillar-associated protein 1 OS=Homo sapiens OX=9606 GN=MFAP1 PE=1 SV=2	Danio_rerio_tr_Q7ZTX7_Q7ZTX7_DANRE tr|Q7ZTX7|Q7ZTX7_DANRE Microfibrillar-associated protein 1 OS=Danio rerio OX=7955 GN=zgc_56551 PE=1 SV=1
OG0000157	Homo_sapiens_sp_Q86XX4_FRAS1_HUMAN sp|Q86XX4|FRAS1_HUMAN Extracellular matrix organizing protein FRAS1 OS=Homo sapiens OX=9606 GN=FRAS1 PE=1 SV=2	Danio_rerio_tr_A0A0R4IQJ3_A0A0R4IQJ3_DANRE tr|A0A0R4IQJ3|A0A0R4IQJ3_DANRE Extracellular matrix protein FRAS1 isoform X1 OS=Danio rerio OX=7955 GN=id_ibd5080 PE=1 SV=2, Danio_rerio_tr_F1Q633_F1Q633_DANRE tr|F1Q633|F1Q633_DANRE Extracellular matrix protein FRAS1 OS=Danio rerio OX=7955 GN=id_ibd5080 PE=1 SV=1
OG0000157	Homo_sapiens_sp_Q5H8C1_FREM1_HUMAN sp|Q5H8C1|FREM1_HUMAN FRAS1-related extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=FREM1 PE=1 SV=3	Danio_rerio_tr_F1R2T2_F1R2T2_DANRE tr|F1R2T2|F1R2T2_DANRE Fras-related extracellular matrix protein 1b isoform X1 OS=Danio rerio OX=7955 GN=si_ch211-219p7.1 PE=3 SV=3, Danio_rerio_tr_B6IDE5_B6IDE5_DANRE tr|B6IDE5|B6IDE5_DANRE Fras-related extracellular matrix protein 1b precursor OS=Danio rerio OX=7955 GN=si_ch211-219p7.1 PE=2 SV=1, Danio_rerio_tr_D7PS89_D7PS89_DANRE tr|D7PS89|D7PS89_DANRE FRAS1-related extracellular matrix protein 1 precursor OS=Danio rerio OX=7955 GN=rfl PE=2 SV=1
OG0000171	Homo_sapiens_sp_Q96IV0_NGLY1_HUMAN sp|Q96IV0|NGLY1_HUMAN Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Homo sapiens OX=9606 GN=NGLY1 PE=1 SV=1	Danio_rerio_sp_Q503I8_NGLY1_DANRE sp|Q503I8|NGLY1_DANRE Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Danio rerio OX=7955 GN=ngly1 PE=2 SV=1, Danio_rerio_tr_B2GSS9_B2GSS9_DANRE tr|B2GSS9|B2GSS9_DANRE Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Danio rerio OX=7955 GN=zgc_110561 PE=2 SV=1
OG0000181	Homo_sapiens_sp_Q2MKA7_RSPO1_HUMAN sp|Q2MKA7|RSPO1_HUMAN R-spondin-1 OS=Homo sapiens OX=9606 GN=RSPO1 PE=1 SV=1	Danio_rerio_sp_Q6DHR0_RSPO1_DANRE sp|Q6DHR0|RSPO1_DANRE R-spondin-1 OS=Danio rerio OX=7955 GN=rspo1 PE=2 SV=1, Danio_rerio_tr_M5AP50_M5AP50_DANRE tr|M5AP50|M5AP50_DANRE R-spondin 1 OS=Danio rerio OX=7955 GN=rspo1 PE=2 SV=1
OG0000181	Homo_sapiens_sp_Q9BXY4_RSPO3_HUMAN sp|Q9BXY4|RSPO3_HUMAN R-spondin-3 OS=Homo sapiens OX=9606 GN=RSPO3 PE=1 SV=1	Danio_rerio_sp_Q5R328_RSPO3_DANRE sp|Q5R328|RSPO3_DANRE R-spondin-3 OS=Danio rerio OX=7955 GN=rspo3 PE=2 SV=2
OG0000202	Homo_sapiens_sp_Q9NZV1_CRIM1_HUMAN sp|Q9NZV1|CRIM1_HUMAN Cysteine-rich motor neuron 1 protein OS=Homo sapiens OX=9606 GN=CRIM1 PE=1 SV=1	Danio_rerio_sp_Q7T3Q2_CRIM1_DANRE sp|Q7T3Q2|CRIM1_DANRE Cysteine-rich motor neuron 1 protein OS=Danio rerio OX=7955 GN=crim1 PE=2 SV=1
OG0000214	Homo_sapiens_sp_Q96SY0_INT14_HUMAN sp|Q96SY0|INT14_HUMAN Integrator complex subunit 14 OS=Homo sapiens OX=9606 GN=INTS14 PE=1 SV=2	Danio_rerio_tr_Q7ZUK5_Q7ZUK5_DANRE tr|Q7ZUK5|Q7ZUK5_DANRE Integrator complex subunit 14 OS=Danio rerio OX=7955 GN=zgc_55794 PE=1 SV=1, Danio_rerio_tr_Q1LWK5_Q1LWK5_DANRE tr|Q1LWK5|Q1LWK5_DANRE Integrator complex subunit 14 OS=Danio rerio OX=7955 GN=fi19c12 PE=1 SV=1
OG0000215	Homo_sapiens_sp_P15692_VEGFA_HUMAN sp|P15692|VEGFA_HUMAN Vascular endothelial growth factor A_ long form OS=Homo sapiens OX=9606 GN=VEGFA PE=1 SV=3	Danio_rerio_tr_Q0QYI0_Q0QYI0_DANRE tr|Q0QYI0|Q0QYI0_DANRE Vascular endothelial growth factor A isoform 2 precursor _Fragment_ OS=Danio rerio OX=7955 GN=fd42e02 PE=2 SV=1, Danio_rerio_sp_O73682_VGFAA_DANRE sp|O73682|VGFAA_DANRE Vascular endothelial growth factor A-A OS=Danio rerio OX=7955 GN=vegfaa PE=1 SV=1
OG0000215	Homo_sapiens_sp_P49767_VEGFC_HUMAN sp|P49767|VEGFC_HUMAN Vascular endothelial growth factor C OS=Homo sapiens OX=9606 GN=VEGFC PE=1 SV=1	Danio_rerio_tr_Q7T3I6_Q7T3I6_DANRE tr|Q7T3I6|Q7T3I6_DANRE Vascular endothelial growth factor C OS=Danio rerio OX=7955 GN=vegfc PE=2 SV=1
OG0000216	Homo_sapiens_sp_Q9H0B8_CRLD2_HUMAN sp|Q9H0B8|CRLD2_HUMAN Cysteine-rich secretory protein LCCL domain-containing 2 OS=Homo sapiens OX=9606 GN=CRISPLD2 PE=2 SV=1, Homo_sapiens_sp_Q9H336_CRLD1_HUMAN sp|Q9H336|CRLD1_HUMAN Cysteine-rich secretory protein LCCL domain-containing 1 OS=Homo sapiens OX=9606 GN=CRISPLD1 PE=2 SV=1	Danio_rerio_tr_F1QHW4_F1QHW4_DANRE tr|F1QHW4|F1QHW4_DANRE Cysteine-rich secretory protein LCCL domain-containing 1 OS=Danio rerio OX=7955 GN=crispld1a PE=4 SV=2
OG0000222	Homo_sapiens_sp_O95970_LGI1_HUMAN sp|O95970|LGI1_HUMAN Leucine-rich glioma-inactivated protein 1 OS=Homo sapiens OX=9606 GN=LGI1 PE=1 SV=1	Danio_rerio_tr_F6NUE1_F6NUE1_DANRE tr|F6NUE1|F6NUE1_DANRE Leucine-rich_ glioma inactivated 1a OS=Danio rerio OX=7955 GN=lgi1a PE=2 SV=1, Danio_rerio_tr_Q2HPG2_Q2HPG2_DANRE tr|Q2HPG2|Q2HPG2_DANRE LGIa _Fragment_ OS=Danio rerio OX=7955 GN=LGIa PE=2 SV=1, Danio_rerio_tr_B3DJS9_B3DJS9_DANRE tr|B3DJS9|B3DJS9_DANRE Leucine-rich glioma-inactivated protein 1 precursor OS=Danio rerio OX=7955 GN=lgi1b PE=2 SV=1, Danio_rerio_tr_F1R662_F1R662_DANRE tr|F1R662|F1R662_DANRE Leucine-rich glioma-inactivated protein 1 isoform X1 OS=Danio rerio OX=7955 GN=lgi1b PE=4 SV=1
OG0000222	Homo_sapiens_sp_Q8N0V4_LGI2_HUMAN sp|Q8N0V4|LGI2_HUMAN Leucine-rich repeat LGI family member 2 OS=Homo sapiens OX=9606 GN=LGI2 PE=2 SV=1	Danio_rerio_tr_Q2HPG1_Q2HPG1_DANRE tr|Q2HPG1|Q2HPG1_DANRE LGI2A OS=Danio rerio OX=7955 GN=Lgi2a PE=2 SV=1, Danio_rerio_tr_Q2HPF8_Q2HPF8_DANRE tr|Q2HPF8|Q2HPF8_DANRE LGI2B OS=Danio rerio OX=7955 GN=Lgi2b PE=2 SV=1
OG0000236	Homo_sapiens_sp_P04085_PDGFA_HUMAN sp|P04085|PDGFA_HUMAN Platelet-derived growth factor subunit A OS=Homo sapiens OX=9606 GN=PDGFA PE=1 SV=1	Danio_rerio_tr_A5PMP7_A5PMP7_DANRE tr|A5PMP7|A5PMP7_DANRE Platelet-derived growth factor alpha a precursor OS=Danio rerio OX=7955 GN=pdgfa PE=3 SV=1, Danio_rerio_tr_Q08CD2_Q08CD2_DANRE tr|Q08CD2|Q08CD2_DANRE Platelet derived growth factor alpha b OS=Danio rerio OX=7955 GN=wu_fc32c12 PE=2 SV=1
OG0000236	Homo_sapiens_sp_P01127_PDGFB_HUMAN sp|P01127|PDGFB_HUMAN Platelet-derived growth factor subunit B OS=Homo sapiens OX=9606 GN=PDGFB PE=1 SV=1	Danio_rerio_tr_A0A8M9PWR6_A0A8M9PWR6_DANRE tr|A0A8M9PWR6|A0A8M9PWR6_DANRE Platelet-derived growth factor beta polypeptide b OS=Danio rerio OX=7955 GN=pdgfbb PE=3 SV=1
OG0000243	Homo_sapiens_sp_Q8TAD2_IL17D_HUMAN sp|Q8TAD2|IL17D_HUMAN Interleukin-17D OS=Homo sapiens OX=9606 GN=IL17D PE=2 SV=1	Danio_rerio_tr_Q5TKT1_Q5TKT1_DANRE tr|Q5TKT1|Q5TKT1_DANRE Interleukin 17_4 OS=Danio rerio OX=7955 GN=IL-17_4 PE=2 SV=1
OG0000247	Homo_sapiens_sp_Q99645_EPYC_HUMAN sp|Q99645|EPYC_HUMAN Epiphycan OS=Homo sapiens OX=9606 GN=EPYC PE=2 SV=3	Danio_rerio_tr_B0S5X0_B0S5X0_DANRE tr|B0S5X0|B0S5X0_DANRE Epiphycan OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1, Danio_rerio_tr_A0A8M1P5N0_A0A8M1P5N0_DANRE tr|A0A8M1P5N0|A0A8M1P5N0_DANRE Epiphycan OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1
OG0000247	Homo_sapiens_sp_Q9UBM4_OPT_HUMAN sp|Q9UBM4|OPT_HUMAN Opticin OS=Homo sapiens OX=9606 GN=OPTC PE=1 SV=1	Danio_rerio_tr_Q15JE7_Q15JE7_DANRE tr|Q15JE7|Q15JE7_DANRE Opticin OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1
OG0000247	Homo_sapiens_sp_P20774_MIME_HUMAN sp|P20774|MIME_HUMAN Mimecan OS=Homo sapiens OX=9606 GN=OGN PE=1 SV=1	Danio_rerio_tr_Q5BLC1_Q5BLC1_DANRE tr|Q5BLC1|Q5BLC1_DANRE Mimecan precursor OS=Danio rerio OX=7955 GN=ogn PE=1 SV=1
OG0000249	Homo_sapiens_sp_P23297_S10A1_HUMAN sp|P23297|S10A1_HUMAN Protein S100-A1 OS=Homo sapiens OX=9606 GN=S100A1 PE=1 SV=2	Danio_rerio_tr_A3KH13_A3KH13_DANRE tr|A3KH13|A3KH13_DANRE Protein S100 OS=Danio rerio OX=7955 GN=S100A1 PE=1 SV=1
OG0000249	Homo_sapiens_sp_P04271_S100B_HUMAN sp|P04271|S100B_HUMAN Protein S100-B OS=Homo sapiens OX=9606 GN=S100B PE=1 SV=2	Danio_rerio_tr_Q6DGT8_Q6DGT8_DANRE tr|Q6DGT8|Q6DGT8_DANRE Protein S100-B OS=Danio rerio OX=7955 GN=si_dkey-110p14.2 PE=1 SV=1
OG0000249	Homo_sapiens_sp_Q5D862_FILA2_HUMAN sp|Q5D862|FILA2_HUMAN Filaggrin-2 OS=Homo sapiens OX=9606 GN=FLG2 PE=1 SV=1, Homo_sapiens_sp_P80511_S10AC_HUMAN sp|P80511|S10AC_HUMAN Protein S100-A12 OS=Homo sapiens OX=9606 GN=S100A12 PE=1 SV=2, Homo_sapiens_sp_P25815_S100P_HUMAN sp|P25815|S100P_HUMAN Protein S100-P OS=Homo sapiens OX=9606 GN=S100P PE=1 SV=2	Danio_rerio_tr_Q5XJJ5_Q5XJJ5_DANRE tr|Q5XJJ5|Q5XJJ5_DANRE Protein S100 OS=Danio rerio OX=7955 GN=zgc_101880 PE=2 SV=1
OG0000252	Homo_sapiens_sp_Q92832_NELL1_HUMAN sp|Q92832|NELL1_HUMAN Protein kinase C-binding protein NELL1 OS=Homo sapiens OX=9606 GN=NELL1 PE=1 SV=4, Homo_sapiens_sp_Q99435_NELL2_HUMAN sp|Q99435|NELL2_HUMAN Protein kinase C-binding protein NELL2 OS=Homo sapiens OX=9606 GN=NELL2 PE=1 SV=1	Danio_rerio_sp_A1A5Y0_NELL2_DANRE sp|A1A5Y0|NELL2_DANRE Protein kinase C-binding protein NELL2 OS=Danio rerio OX=7955 GN=nell2 PE=2 SV=1, Danio_rerio_tr_F1QV50_F1QV50_DANRE tr|F1QV50|F1QV50_DANRE Neural EGFL-like 2b OS=Danio rerio OX=7955 GN=nell2b PE=4 SV=2
OG0000261	Homo_sapiens_sp_Q92743_HTRA1_HUMAN sp|Q92743|HTRA1_HUMAN Serine protease HTRA1 OS=Homo sapiens OX=9606 GN=HTRA1 PE=1 SV=1	Danio_rerio_sp_Q6GMI0_HTR1A_DANRE sp|Q6GMI0|HTR1A_DANRE Serine protease HTRA1A OS=Danio rerio OX=7955 GN=htra1a PE=2 SV=1, Danio_rerio_tr_B2GT42_B2GT42_DANRE tr|B2GT42|B2GT42_DANRE Htra1 protein OS=Danio rerio OX=7955 GN=htra1 PE=2 SV=1, Danio_rerio_sp_A9JRB3_HTR1B_DANRE sp|A9JRB3|HTR1B_DANRE Serine protease HTRA1B OS=Danio rerio OX=7955 GN=htra1b PE=2 SV=1
OG0000261	Homo_sapiens_sp_P83105_HTRA4_HUMAN sp|P83105|HTRA4_HUMAN Serine protease HTRA4 OS=Homo sapiens OX=9606 GN=HTRA4 PE=1 SV=1	Danio_rerio_tr_A0A0A0MPH1_A0A0A0MPH1_DANRE tr|A0A0A0MPH1|A0A0A0MPH1_DANRE HtrA serine peptidase 4 OS=Danio rerio OX=7955 GN=htra4 PE=3 SV=1
OG0000261	Homo_sapiens_sp_P83110_HTRA3_HUMAN sp|P83110|HTRA3_HUMAN Serine protease HTRA3 OS=Homo sapiens OX=9606 GN=HTRA3 PE=1 SV=2	Danio_rerio_tr_Q6DBR1_Q6DBR1_DANRE tr|Q6DBR1|Q6DBR1_DANRE HtrA serine peptidase 3a OS=Danio rerio OX=7955 GN=zgc_91963 PE=2 SV=1
OG0000268	Homo_sapiens_sp_Q8IUI8_CRLF3_HUMAN sp|Q8IUI8|CRLF3_HUMAN Cytokine receptor-like factor 3 OS=Homo sapiens OX=9606 GN=CRLF3 PE=1 SV=2	Danio_rerio_sp_Q568M3_CRLF3_DANRE sp|Q568M3|CRLF3_DANRE Cytokine receptor-like factor 3 OS=Danio rerio OX=7955 GN=crlf3 PE=2 SV=1, Danio_rerio_tr_F1QNI2_F1QNI2_DANRE tr|F1QNI2|F1QNI2_DANRE Cytokine receptor-like factor 3 OS=Danio rerio OX=7955 GN=fd20c08 PE=1 SV=1
OG0000271	Homo_sapiens_sp_O14511_NRG2_HUMAN sp|O14511|NRG2_HUMAN Pro-neuregulin-2_ membrane-bound isoform OS=Homo sapiens OX=9606 GN=NRG2 PE=1 SV=1	Danio_rerio_tr_E7FGA4_E7FGA4_DANRE tr|E7FGA4|E7FGA4_DANRE Neuregulin 2 OS=Danio rerio OX=7955 GN=NRG2b PE=2 SV=2, Danio_rerio_tr_B9VQL5_B9VQL5_DANRE tr|B9VQL5|B9VQL5_DANRE Neuregulin 2b OS=Danio rerio OX=7955 GN=nrg2b PE=2 SV=1, Danio_rerio_tr_A5D6U9_A5D6U9_DANRE tr|A5D6U9|A5D6U9_DANRE Neuregulin 2a OS=Danio rerio OX=7955 GN=nrg2a PE=2 SV=1
OG0000271	Homo_sapiens_sp_Q02297_NRG1_HUMAN sp|Q02297|NRG1_HUMAN Pro-neuregulin-1_ membrane-bound isoform OS=Homo sapiens OX=9606 GN=NRG1 PE=1 SV=3	Danio_rerio_tr_A0A0R4IFE6_A0A0R4IFE6_DANRE tr|A0A0R4IFE6|A0A0R4IFE6_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_A0A0R4IBM0_A0A0R4IBM0_DANRE tr|A0A0R4IBM0|A0A0R4IBM0_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_A0A0R4IPH3_A0A0R4IPH3_DANRE tr|A0A0R4IPH3|A0A0R4IPH3_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_A0A0R4IDP7_A0A0R4IDP7_DANRE tr|A0A0R4IDP7|A0A0R4IDP7_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=3 SV=1, Danio_rerio_tr_B3DK99_B3DK99_DANRE tr|B3DK99|B3DK99_DANRE Neuregulin 1 OS=Danio rerio OX=7955 GN=wu_fm70e01 PE=2 SV=1
OG0000281	Homo_sapiens_sp_Q14993_COJA1_HUMAN sp|Q14993|COJA1_HUMAN Collagen alpha-1_XIX_ chain OS=Homo sapiens OX=9606 GN=COL19A1 PE=1 SV=3, Homo_sapiens_sp_P20849_CO9A1_HUMAN sp|P20849|CO9A1_HUMAN Collagen alpha-1_IX_ chain OS=Homo sapiens OX=9606 GN=COL9A1 PE=1 SV=3	Danio_rerio_tr_Q08BP6_Q08BP6_DANRE tr|Q08BP6|Q08BP6_DANRE Uncharacterized protein LOC768174 precursor OS=Danio rerio OX=7955 GN=zgc_153049 PE=2 SV=1
OG0000283	Homo_sapiens_sp_P55774_CCL18_HUMAN sp|P55774|CCL18_HUMAN C-C motif chemokine 18 OS=Homo sapiens OX=9606 GN=CCL18 PE=1 SV=1, Homo_sapiens_sp_Q16627_CCL14_HUMAN sp|Q16627|CCL14_HUMAN C-C motif chemokine 14 OS=Homo sapiens OX=9606 GN=CCL14 PE=1 SV=1, Homo_sapiens_sp_P13501_CCL5_HUMAN sp|P13501|CCL5_HUMAN C-C motif chemokine 5 OS=Homo sapiens OX=9606 GN=CCL5 PE=1 SV=3	Danio_rerio_tr_B3DGM0_B3DGM0_DANRE tr|B3DGM0|B3DGM0_DANRE C-C motif chemokine OS=Danio rerio OX=7955 GN=LOC100004509 PE=2 SV=1
OG0000298	Homo_sapiens_sp_P35858_ALS_HUMAN sp|P35858|ALS_HUMAN Insulin-like growth factor-binding protein complex acid labile subunit OS=Homo sapiens OX=9606 GN=IGFALS PE=1 SV=1	Danio_rerio_tr_E9QJJ1_E9QJJ1_DANRE tr|E9QJJ1|E9QJJ1_DANRE Insulin-like growth factor-binding protein complex acid labile subunit OS=Danio rerio OX=7955 GN=igfals PE=4 SV=1
OG0000313	Homo_sapiens_sp_P01138_NGF_HUMAN sp|P01138|NGF_HUMAN Beta-nerve growth factor OS=Homo sapiens OX=9606 GN=NGF PE=1 SV=3	Danio_rerio_sp_Q6YBR5_NGF_DANRE sp|Q6YBR5|NGF_DANRE Nerve growth factor OS=Danio rerio OX=7955 GN=ngf PE=2 SV=1, Danio_rerio_tr_B2GR51_B2GR51_DANRE tr|B2GR51|B2GR51_DANRE Ngf protein OS=Danio rerio OX=7955 GN=ngf PE=2 SV=1, Danio_rerio_sp_O73797_NTF7_DANRE sp|O73797|NTF7_DANRE Neurotrophin-7 OS=Danio rerio OX=7955 GN=ntf7 PE=2 SV=1, Danio_rerio_tr_B3DG61_B3DG61_DANRE tr|B3DG61|B3DG61_DANRE Ntf7 protein OS=Danio rerio OX=7955 GN=ntf7 PE=2 SV=1
OG0000315	Homo_sapiens_sp_Q8WWA0_ITLN1_HUMAN sp|Q8WWA0|ITLN1_HUMAN Intelectin-1 OS=Homo sapiens OX=9606 GN=ITLN1 PE=1 SV=1, Homo_sapiens_sp_Q8WWU7_ITLN2_HUMAN sp|Q8WWU7|ITLN2_HUMAN Intelectin-2 OS=Homo sapiens OX=9606 GN=ITLN2 PE=2 SV=1	Danio_rerio_tr_Q08CC6_Q08CC6_DANRE tr|Q08CC6|Q08CC6_DANRE Intelectin 1 precursor OS=Danio rerio OX=7955 GN=zgc_153267 PE=1 SV=1
