Orthogroup	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000017	Branchiostoma_belcheri_tr_A0A6P5A348_A0A6P5A348_BRABE tr|A0A6P5A348|A0A6P5A348_BRABE Leukocyte elastase inhibitor-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5ABN4_A0A6P5ABN4_BRABE tr|A0A6P5ABN4|A0A6P5ABN4_BRABE Leukocyte elastase inhibitor-like isoform X5 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZV12_A0A6P4ZV12_BRABE tr|A0A6P4ZV12|A0A6P4ZV12_BRABE Leukocyte elastase inhibitor-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZHV0_A0A6P4ZHV0_BRABE tr|A0A6P4ZHV0|A0A6P4ZHV0_BRABE Leukocyte elastase inhibitor-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZV16_A0A6P4ZV16_BRABE tr|A0A6P4ZV16|A0A6P4ZV16_BRABE Leukocyte elastase inhibitor-like isoform X6 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5AFY3_A0A6P5AFY3_BRABE tr|A0A6P5AFY3|A0A6P5AFY3_BRABE Leukocyte elastase inhibitor-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5ABM9_A0A6P5ABM9_BRABE tr|A0A6P5ABM9|A0A6P5ABM9_BRABE Leukocyte elastase inhibitor-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZHV2_A0A6P4ZHV2_BRABE tr|A0A6P4ZHV2|A0A6P4ZHV2_BRABE Leukocyte elastase inhibitor-like isoform X8 OS=Branchiostoma belcheri OX=7741 GN=LOC109482465 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z439_A0A6P4Z439_BRABE tr|A0A6P4Z439|A0A6P4Z439_BRABE Leukocyte elastase inhibitor-like OS=Branchiostoma belcheri OX=7741 GN=LOC109473263 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AAU8_A0A8K0AAU8_BRALA tr|A0A8K0AAU8|A0A8K0AAU8_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABC2_A0A8K0ABC2_BRALA tr|A0A8K0ABC2|A0A8K0ABC2_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ACF9_A0A8K0ACF9_BRALA tr|A0A8K0ACF9|A0A8K0ACF9_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AA52_A0A8K0AA52_BRALA tr|A0A8K0AA52|A0A8K0AA52_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AB89_A0A8K0AB89_BRALA tr|A0A8K0AB89|A0A8K0AB89_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AGB6_A0A8K0AGB6_BRALA tr|A0A8K0AGB6|A0A8K0AGB6_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WDW5_A0A8J9WDW5_BRALA tr|A0A8J9WDW5|A0A8J9WDW5_BRALA SERPINB10 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MMR4_A0A8S4MMR4_BRALA tr|A0A8S4MMR4|A0A8S4MMR4_BRALA SERPINB2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB2 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLS5_A0A8S4MLS5_BRALA tr|A0A8S4MLS5|A0A8S4MLS5_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLX6_A0A8S4MLX6_BRALA tr|A0A8S4MLX6|A0A8S4MLX6_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1
OG0000017	Branchiostoma_belcheri_tr_A0A6P5AJR0_A0A6P5AJR0_BRABE tr|A0A6P5AJR0|A0A6P5AJR0_BRABE Uncharacterized protein LOC109484493 OS=Branchiostoma belcheri OX=7741 GN=LOC109484493 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ABP8_A0A8K0ABP8_BRALA tr|A0A8K0ABP8|A0A8K0ABP8_BRALA HGF protein OS=Branchiostoma lanceolatum OX=7740 GN=HGF PE=4 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4ZYS2_A0A6P4ZYS2_BRABE tr|A0A6P4ZYS2|A0A6P4ZYS2_BRABE Lysyl oxidase homolog 4-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109486842 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5AWG1_A0A6P5AWG1_BRABE tr|A0A6P5AWG1|A0A6P5AWG1_BRABE Lysyl oxidase homolog 4-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109486842 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5AT97_A0A6P5AT97_BRABE tr|A0A6P5AT97|A0A6P5AT97_BRABE Lysyl oxidase homolog 4-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109486842 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8S4MM45_A0A8S4MM45_BRALA tr|A0A8S4MM45|A0A8S4MM45_BRALA LOXL3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LOXL3 PE=3 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P5ATS7_A0A6P5ATS7_BRABE tr|A0A6P5ATS7|A0A6P5ATS7_BRABE Antigen WC1.1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486991 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EJM6_A0A8K0EJM6_BRALA tr|A0A8K0EJM6|A0A8K0EJM6_BRALA DMBT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DMBT1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFK8_A0A8K0EFK8_BRALA tr|A0A8K0EFK8|A0A8K0EFK8_BRALA PRSS12 protein OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4YJP7_A0A6P4YJP7_BRABE tr|A0A6P4YJP7|A0A6P4YJP7_BRABE Scavenger receptor cysteine-rich type 1 protein M130-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465858 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZCL7_A0A8J9ZCL7_BRALA tr|A0A8J9ZCL7|A0A8J9ZCL7_BRALA DMBT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DMBT1 PE=4 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P5AC85_A0A6P5AC85_BRABE tr|A0A6P5AC85|A0A6P5AC85_BRABE Neurotrypsin OS=Branchiostoma belcheri OX=7741 GN=LOC109481310 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EDU5_A0A8K0EDU5_BRALA tr|A0A8K0EDU5|A0A8K0EDU5_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z4T7_A0A8J9Z4T7_BRALA tr|A0A8J9Z4T7|A0A8J9Z4T7_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z550_A0A8J9Z550_BRALA tr|A0A8J9Z550|A0A8J9Z550_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3V9_A0A8J9Z3V9_BRALA tr|A0A8J9Z3V9|A0A8J9Z3V9_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ECT4_A0A8K0ECT4_BRALA tr|A0A8K0ECT4|A0A8K0ECT4_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4YGM8_A0A6P4YGM8_BRABE tr|A0A6P4YGM8|A0A6P4YGM8_BRABE Deleted in malignant brain tumors 1 protein-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109463760 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4XI12_A0A6P4XI12_BRABE tr|A0A6P4XI12|A0A6P4XI12_BRABE Deleted in malignant brain tumors 1 protein-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109463760 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y0L4_A0A6P4Y0L4_BRABE tr|A0A6P4Y0L4|A0A6P4Y0L4_BRABE Deleted in malignant brain tumors 1 protein-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109463760 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z0M4_A0A8J9Z0M4_BRALA tr|A0A8J9Z0M4|A0A8J9Z0M4_BRALA Deleted in malignant brain tumors 1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DMBT1 PE=3 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P5A687_A0A6P5A687_BRABE tr|A0A6P5A687|A0A6P5A687_BRABE Deleted in malignant brain tumors 1 protein-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109479760 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z7C6_A0A6P4Z7C6_BRABE tr|A0A6P4Z7C6|A0A6P4Z7C6_BRABE Deleted in malignant brain tumors 1 protein-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109479760 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YRK4_A0A8J9YRK4_BRALA tr|A0A8J9YRK4|A0A8J9YRK4_BRALA DMBT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DMBT1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WHE4_A0A8J9WHE4_BRALA tr|A0A8J9WHE4|A0A8J9WHE4_BRALA DMBT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DMBT1 PE=3 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P5A6I1_A0A6P5A6I1_BRABE tr|A0A6P5A6I1|A0A6P5A6I1_BRABE Deleted in malignant brain tumors 1 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479815 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5A1X3_A0A6P5A1X3_BRABE tr|A0A6P5A1X3|A0A6P5A1X3_BRABE Uncharacterized protein LOC109479647 OS=Branchiostoma belcheri OX=7741 GN=LOC109479647 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9WHI7_A0A8J9WHI7_BRALA tr|A0A8J9WHI7|A0A8J9WHI7_BRALA LGALS3BP protein OS=Branchiostoma lanceolatum OX=7740 GN=LGALS3BP PE=3 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4Z3V5_A0A6P4Z3V5_BRABE tr|A0A6P4Z3V5|A0A6P4Z3V5_BRABE Fibropellin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475160 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EI03_A0A8K0EI03_BRALA tr|A0A8K0EI03|A0A8K0EI03_BRALA ZAN protein OS=Branchiostoma lanceolatum OX=7740 GN=ZAN PE=4 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4YSW1_A0A6P4YSW1_BRABE tr|A0A6P4YSW1|A0A6P4YSW1_BRABE Oncoprotein-induced transcript 3 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466934 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EFK5_A0A8K0EFK5_BRALA tr|A0A8K0EFK5|A0A8K0EFK5_BRALA PRSS12 protein OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=3 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4Y0G5_A0A6P4Y0G5_BRABE tr|A0A6P4Y0G5|A0A6P4Y0G5_BRABE Uncharacterized protein LOC109465208 OS=Branchiostoma belcheri OX=7741 GN=LOC109465208 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EFD3_A0A8K0EFD3_BRALA tr|A0A8K0EFD3|A0A8K0EFD3_BRALA DMBT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DMBT1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z6Q9_A0A8J9Z6Q9_BRALA tr|A0A8J9Z6Q9|A0A8J9Z6Q9_BRALA DMBT1 protein OS=Branchiostoma lanceolatum OX=7740 GN=DMBT1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZY01_A0A8J9ZY01_BRALA tr|A0A8J9ZY01|A0A8J9ZY01_BRALA SSC5D protein OS=Branchiostoma lanceolatum OX=7740 GN=SSC5D PE=4 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P5A0U8_A0A6P5A0U8_BRABE tr|A0A6P5A0U8|A0A6P5A0U8_BRABE Deleted in malignant brain tumors 1 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109481801 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VDI4_A0A8J9VDI4_BRALA tr|A0A8J9VDI4|A0A8J9VDI4_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YN11_A0A8J9YN11_BRALA tr|A0A8J9YN11|A0A8J9YN11_BRALA NOTCH2 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH2 PE=4 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4YTQ3_A0A6P4YTQ3_BRABE tr|A0A6P4YTQ3|A0A6P4YTQ3_BRABE Sortilin-related receptor OS=Branchiostoma belcheri OX=7741 GN=LOC109467145 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P4YPP0_A0A6P4YPP0_BRABE tr|A0A6P4YPP0|A0A6P4YPP0_BRABE Sortilin-related receptor OS=Branchiostoma belcheri OX=7741 GN=LOC109467145 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EUZ0_A0A8K0EUZ0_BRALA tr|A0A8K0EUZ0|A0A8K0EUZ0_BRALA Sortilin-related receptor OS=Branchiostoma lanceolatum OX=7740 GN=SORL1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ES26_A0A8K0ES26_BRALA tr|A0A8K0ES26|A0A8K0ES26_BRALA Sortilin-related receptor OS=Branchiostoma lanceolatum OX=7740 GN=SORL1 PE=3 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P5ASY6_A0A6P5ASY6_BRABE tr|A0A6P5ASY6|A0A6P5ASY6_BRABE Protein-lysine 6-oxidase-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486753 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8S4MMK0_A0A8S4MMK0_BRALA tr|A0A8S4MMK0|A0A8S4MMK0_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MN11_A0A8S4MN11_BRALA tr|A0A8S4MN11|A0A8S4MN11_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=3 SV=1
OG0000018	Branchiostoma_belcheri_tr_A0A6P4ZYU5_A0A6P4ZYU5_BRABE tr|A0A6P4ZYU5|A0A6P4ZYU5_BRABE Lysyl oxidase homolog 1-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109486857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AWH8_A0A6P5AWH8_BRABE tr|A0A6P5AWH8|A0A6P5AWH8_BRABE Protein-lysine 6-oxidase-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109486857 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZQE5_A0A8J9ZQE5_BRALA tr|A0A8J9ZQE5|A0A8J9ZQE5_BRALA LOXL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LOXL1 PE=4 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4ZEK8_A0A6P4ZEK8_BRABE tr|A0A6P4ZEK8|A0A6P4ZEK8_BRABE Growth/differentiation factor 8-like OS=Branchiostoma belcheri OX=7741 GN=LOC109478106 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W789_A0A8J9W789_BRALA tr|A0A8J9W789|A0A8J9W789_BRALA GDF11 protein OS=Branchiostoma lanceolatum OX=7740 GN=GDF11 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4ZMV3_A0A6P4ZMV3_BRABE tr|A0A6P4ZMV3|A0A6P4ZMV3_BRABE Bone morphogenetic protein 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476017 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YWU5_A0A8J9YWU5_BRALA tr|A0A8J9YWU5|A0A8J9YWU5_BRALA BMP4 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP4 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4Z0Q3_A0A6P4Z0Q3_BRABE tr|A0A6P4Z0Q3|A0A6P4Z0Q3_BRABE Inhibin beta B chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109478109 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YQV8_A0A8J9YQV8_BRALA tr|A0A8J9YQV8|A0A8J9YQV8_BRALA INHBB protein OS=Branchiostoma lanceolatum OX=7740 GN=INHBB PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4ZN64_A0A6P4ZN64_BRABE tr|A0A6P4ZN64|A0A6P4ZN64_BRABE Growth/differentiation factor 8-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476087 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EBU7_A0A8K0EBU7_BRALA tr|A0A8K0EBU7|A0A8K0EBU7_BRALA MSTN protein OS=Branchiostoma lanceolatum OX=7740 GN=MSTN PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4YK91_A0A6P4YK91_BRABE tr|A0A6P4YK91|A0A6P4YK91_BRABE Bone morphogenetic protein 6-like OS=Branchiostoma belcheri OX=7741 GN=LOC109464877 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VY94_A0A8J9VY94_BRALA tr|A0A8J9VY94|A0A8J9VY94_BRALA INHBB protein OS=Branchiostoma lanceolatum OX=7740 GN=INHBB PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VEQ0_A0A8J9VEQ0_BRALA tr|A0A8J9VEQ0|A0A8J9VEQ0_BRALA INHBB protein OS=Branchiostoma lanceolatum OX=7740 GN=INHBB PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P5A0C8_A0A6P5A0C8_BRABE tr|A0A6P5A0C8|A0A6P5A0C8_BRABE Bone morphogenetic protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109478266 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z1K9_A0A8J9Z1K9_BRALA tr|A0A8J9Z1K9|A0A8J9Z1K9_BRALA BMP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP2 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4YW57_A0A6P4YW57_BRABE tr|A0A6P4YW57|A0A6P4YW57_BRABE Bone morphogenetic protein 7-like OS=Branchiostoma belcheri OX=7741 GN=LOC109473118 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z6A2_A0A8J9Z6A2_BRALA tr|A0A8J9Z6A2|A0A8J9Z6A2_BRALA BMP7 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z644_A0A8J9Z644_BRALA tr|A0A8J9Z644|A0A8J9Z644_BRALA BMP7 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP7 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4ZTT2_A0A6P4ZTT2_BRABE tr|A0A6P4ZTT2|A0A6P4ZTT2_BRABE Uncharacterized protein LOC109477517 OS=Branchiostoma belcheri OX=7741 GN=LOC109477517 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YZ11_A0A8J9YZ11_BRALA tr|A0A8J9YZ11|A0A8J9YZ11_BRALA BMP6 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP6 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4YT30_A0A6P4YT30_BRABE tr|A0A6P4YT30|A0A6P4YT30_BRABE Bone morphogenetic protein 6-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476129 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YXH7_A0A8J9YXH7_BRALA tr|A0A8J9YXH7|A0A8J9YXH7_BRALA BMP7 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP7 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P5ABX2_A0A6P5ABX2_BRABE tr|A0A6P5ABX2|A0A6P5ABX2_BRABE Bone morphogenetic protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109482544 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZTM1_A0A8J9ZTM1_BRALA tr|A0A8J9ZTM1|A0A8J9ZTM1_BRALA BMP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP2 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P5A3G1_A0A6P5A3G1_BRABE tr|A0A6P5A3G1|A0A6P5A3G1_BRABE LOW QUALITY PROTEIN_ protein DVR-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109482546 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZTJ3_A0A8J9ZTJ3_BRALA tr|A0A8J9ZTJ3|A0A8J9ZTJ3_BRALA BMP4 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP4 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4Z5G7_A0A6P4Z5G7_BRABE tr|A0A6P4Z5G7|A0A6P4Z5G7_BRABE Growth/differentiation factor 5-like OS=Branchiostoma belcheri OX=7741 GN=LOC109473658 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EZZ8_A0A8K0EZZ8_BRALA tr|A0A8K0EZZ8|A0A8K0EZZ8_BRALA GDF5 protein OS=Branchiostoma lanceolatum OX=7740 GN=GDF5 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4ZRR9_A0A6P4ZRR9_BRABE tr|A0A6P4ZRR9|A0A6P4ZRR9_BRABE Bone morphogenetic protein 3-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109481417 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EBU4_A0A8K0EBU4_BRALA tr|A0A8K0EBU4|A0A8K0EBU4_BRALA BMP3 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP3 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P5A3N3_A0A6P5A3N3_BRABE tr|A0A6P5A3N3|A0A6P5A3N3_BRABE Univin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109488141 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZU07_A0A8J9ZU07_BRALA tr|A0A8J9ZU07|A0A8J9ZU07_BRALA BMP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP2 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4ZAY0_A0A6P4ZAY0_BRABE tr|A0A6P4ZAY0|A0A6P4ZAY0_BRABE Bone morphogenetic protein 2-B-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472830 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A6H6_A0A8K0A6H6_BRALA tr|A0A8K0A6H6|A0A8K0A6H6_BRALA BMP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP2 PE=3 SV=1
OG0000019	Branchiostoma_belcheri_tr_A0A6P4XU83_A0A6P4XU83_BRABE tr|A0A6P4XU83|A0A6P4XU83_BRABE Nodal homolog 2-A-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466818 PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z4R5_A0A8J9Z4R5_BRALA tr|A0A8J9Z4R5|A0A8J9Z4R5_BRALA NODAL protein OS=Branchiostoma lanceolatum OX=7740 GN=NODAL PE=3 SV=1
