Orthogroup	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Amphioxiformes_Branchiostoma_floridae
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0ADT6_A0A8K0ADT6_BRALA tr|A0A8K0ADT6|A0A8K0ADT6_BRALA CSMD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AEZ9_A0A8K0AEZ9_BRALA tr|A0A8K0AEZ9|A0A8K0AEZ9_BRALA CSMD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M6K6_A0A9J7M6K6_BRAFL tr|A0A9J7M6K6|A0A9J7M6K6_BRAFL CUB and sushi domain-containing protein 3-like OS=Branchiostoma floridae OX=7739 GN=LOC118428478 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0A4G5_A0A8K0A4G5_BRALA tr|A0A8K0A4G5|A0A8K0A4G5_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LBQ9_A0A9J7LBQ9_BRAFL tr|A0A9J7LBQ9|A0A9J7LBQ9_BRAFL Neurogenic locus notch homolog protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118417562 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0EWG8_A0A8K0EWG8_BRALA tr|A0A8K0EWG8|A0A8K0EWG8_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EZM1_A0A8K0EZM1_BRALA tr|A0A8K0EZM1|A0A8K0EZM1_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KZ30_A0A9J7KZ30_BRAFL tr|A0A9J7KZ30|A0A9J7KZ30_BRAFL Sushi repeat-containing protein SRPX2-like OS=Branchiostoma floridae OX=7739 GN=LOC118413716 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0A6T7_A0A8K0A6T7_BRALA tr|A0A8K0A6T7|A0A8K0A6T7_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A5Q2_A0A8K0A5Q2_BRALA tr|A0A8K0A5Q2|A0A8K0A5Q2_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LBF5_A0A9J7LBF5_BRAFL tr|A0A9J7LBF5|A0A9J7LBF5_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118417563 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0AFE0_A0A8K0AFE0_BRALA tr|A0A8K0AFE0|A0A8K0AFE0_BRALA NOTCH2 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AFJ8_A0A8K0AFJ8_BRALA tr|A0A8K0AFJ8|A0A8K0AFJ8_BRALA NOTCH2 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M7V0_A0A9J7M7V0_BRAFL tr|A0A9J7M7V0|A0A9J7M7V0_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118429418 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M8L1_A0A9J7M8L1_BRAFL tr|A0A9J7M8L1|A0A9J7M8L1_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118428592 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0AH27_A0A8K0AH27_BRALA tr|A0A8K0AH27|A0A8K0AH27_BRALA SRPX2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SRPX2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L5E5_A0A9J7L5E5_BRAFL tr|A0A9J7L5E5|A0A9J7L5E5_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118415653 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9YW31_A0A8J9YW31_BRALA tr|A0A8J9YW31|A0A8J9YW31_BRALA SCUBE3 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE3 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MD18_A0A9J7MD18_BRAFL tr|A0A9J7MD18|A0A9J7MD18_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118431529 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0AFX8_A0A8K0AFX8_BRALA tr|A0A8K0AFX8|A0A8K0AFX8_BRALA SRPX2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SRPX2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L5J6_A0A9J7L5J6_BRAFL tr|A0A9J7L5J6|A0A9J7L5J6_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118415652 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HRF0_A0A9J7HRF0_BRAFL tr|A0A9J7HRF0|A0A9J7HRF0_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118407937 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0F1C5_A0A8K0F1C5_BRALA tr|A0A8K0F1C5|A0A8K0F1C5_BRALA LRP4 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRP4 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M5S7_A0A9J7M5S7_BRAFL tr|A0A9J7M5S7|A0A9J7M5S7_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118428590 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9YXM7_A0A8J9YXM7_BRALA tr|A0A8J9YXM7|A0A8J9YXM7_BRALA NOTCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YXS8_A0A8J9YXS8_BRALA tr|A0A8J9YXS8|A0A8J9YXS8_BRALA CR1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CR1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7NCN7_A0A9J7NCN7_BRAFL tr|A0A9J7NCN7|A0A9J7NCN7_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118432254 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MF78_A0A9J7MF78_BRAFL tr|A0A9J7MF78|A0A9J7MF78_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118432254 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NDK2_A0A9J7NDK2_BRAFL tr|A0A9J7NDK2|A0A9J7NDK2_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118432254 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9YXD4_A0A8J9YXD4_BRALA tr|A0A8J9YXD4|A0A8J9YXD4_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MD36_A0A9J7MD36_BRAFL tr|A0A9J7MD36|A0A9J7MD36_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118431477 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0F0Z8_A0A8K0F0Z8_BRALA tr|A0A8K0F0Z8|A0A8K0F0Z8_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EV38_A0A8K0EV38_BRALA tr|A0A8K0EV38|A0A8K0EV38_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LAF8_A0A9J7LAF8_BRAFL tr|A0A9J7LAF8|A0A9J7LAF8_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118417662 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LBN1_A0A9J7LBN1_BRAFL tr|A0A9J7LBN1|A0A9J7LBN1_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118417662 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0A631_A0A8K0A631_BRALA tr|A0A8K0A631|A0A8K0A631_BRALA NOTCH2 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MTZ2_A0A9J7MTZ2_BRAFL tr|A0A9J7MTZ2|A0A9J7MTZ2_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118418085 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9YPF1_A0A8J9YPF1_BRALA tr|A0A8J9YPF1|A0A8J9YPF1_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WH19_A0A8J9WH19_BRALA tr|A0A8J9WH19|A0A8J9WH19_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MBB5_A0A9J7MBB5_BRAFL tr|A0A9J7MBB5|A0A9J7MBB5_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118431091 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MDM8_A0A9J7MDM8_BRAFL tr|A0A9J7MDM8|A0A9J7MDM8_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118431091 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MB97_A0A9J7MB97_BRAFL tr|A0A9J7MB97|A0A9J7MB97_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118431091 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9W4W4_A0A8J9W4W4_BRALA tr|A0A8J9W4W4|A0A8J9W4W4_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YSL1_A0A8J9YSL1_BRALA tr|A0A8J9YSL1|A0A8J9YSL1_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YS27_A0A8J9YS27_BRALA tr|A0A8J9YS27|A0A8J9YS27_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MC34_A0A9J7MC34_BRAFL tr|A0A9J7MC34|A0A9J7MC34_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118431091 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9YMY4_A0A8J9YMY4_BRALA tr|A0A8J9YMY4|A0A8J9YMY4_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MB17_A0A9J7MB17_BRAFL tr|A0A9J7MB17|A0A9J7MB17_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118430101 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8S4MMH6_A0A8S4MMH6_BRALA tr|A0A8S4MMH6|A0A8S4MMH6_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M2Y7_A0A9J7M2Y7_BRAFL tr|A0A9J7M2Y7|A0A9J7M2Y7_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118427698 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9YZN1_A0A8J9YZN1_BRALA tr|A0A8J9YZN1|A0A8J9YZN1_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MN12_A0A8S4MN12_BRALA tr|A0A8S4MN12|A0A8S4MN12_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7N7G3_A0A9J7N7G3_BRAFL tr|A0A9J7N7G3|A0A9J7N7G3_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118427085 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8S4MLA8_A0A8S4MLA8_BRALA tr|A0A8S4MLA8|A0A8S4MLA8_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLK3_A0A8S4MLK3_BRALA tr|A0A8S4MLK3|A0A8S4MLK3_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MMP0_A0A8S4MMP0_BRALA tr|A0A8S4MMP0|A0A8S4MMP0_BRALA SVEP1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SVEP1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7N7K5_A0A9J7N7K5_BRAFL tr|A0A9J7N7K5|A0A9J7N7K5_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118427082 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0EC87_A0A8K0EC87_BRALA tr|A0A8K0EC87|A0A8K0EC87_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MK18_A0A9J7MK18_BRAFL tr|A0A9J7MK18|A0A9J7MK18_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118411740 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0EF73_A0A8K0EF73_BRALA tr|A0A8K0EF73|A0A8K0EF73_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7MK82_A0A9J7MK82_BRAFL tr|A0A9J7MK82|A0A9J7MK82_BRAFL Delta-like protein C OS=Branchiostoma floridae OX=7739 GN=LOC118411640 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9ZV43_A0A8J9ZV43_BRALA tr|A0A8J9ZV43|A0A8J9ZV43_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M5G9_A0A9J7M5G9_BRAFL tr|A0A9J7M5G9|A0A9J7M5G9_BRAFL Neurogenic locus notch homolog protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118428398 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8J9ZEV6_A0A8J9ZEV6_BRALA tr|A0A8J9ZEV6|A0A8J9ZEV6_BRALA MFRP protein OS=Branchiostoma lanceolatum OX=7740 GN=MFRP PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LYK8_A0A9J7LYK8_BRAFL tr|A0A9J7LYK8|A0A9J7LYK8_BRAFL Signal peptide_ CUB and EGF-like domain-containing protein 2 OS=Branchiostoma floridae OX=7739 GN=LOC118426253 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0E7U2_A0A8K0E7U2_BRALA tr|A0A8K0E7U2|A0A8K0E7U2_BRALA FBN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E5F0_A0A8K0E5F0_BRALA tr|A0A8K0E5F0|A0A8K0E5F0_BRALA FBN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z842_A0A8J9Z842_BRALA tr|A0A8J9Z842|A0A8J9Z842_BRALA CSMD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CSMD1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HVD1_A0A9J7HVD1_BRAFL tr|A0A9J7HVD1|A0A9J7HVD1_BRAFL P-selectin-like OS=Branchiostoma floridae OX=7739 GN=LOC118409196 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KFT1_A0A9J7KFT1_BRAFL tr|A0A9J7KFT1|A0A9J7KFT1_BRAFL Sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118405494 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HM89_A0A9J7HM89_BRAFL tr|A0A9J7HM89|A0A9J7HM89_BRAFL Uncharacterized protein LOC118405495 OS=Branchiostoma floridae OX=7739 GN=LOC118405495 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0AFS7_A0A8K0AFS7_BRALA tr|A0A8K0AFS7|A0A8K0AFS7_BRALA SNED1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SNED1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L0X0_A0A9J7L0X0_BRAFL tr|A0A9J7L0X0|A0A9J7L0X0_BRAFL Fibropellin-1-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118414025 PE=4 SV=1
OG0000006	Branchiostoma_lanceolatum_tr_A0A8K0E8I8_A0A8K0E8I8_BRALA tr|A0A8K0E8I8|A0A8K0E8I8_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HJ29_A0A9J7HJ29_BRAFL tr|A0A9J7HJ29|A0A9J7HJ29_BRAFL Uncharacterized protein LOC118403518 OS=Branchiostoma floridae OX=7739 GN=LOC118403518 PE=4 SV=1
OG0000007	Branchiostoma_lanceolatum_tr_A0A8J9VJZ9_A0A8J9VJZ9_BRALA tr|A0A8J9VJZ9|A0A8J9VJZ9_BRALA MRC2 protein OS=Branchiostoma lanceolatum OX=7740 GN=MRC2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLL3_A0A8S4MLL3_BRALA tr|A0A8S4MLL3|A0A8S4MLL3_BRALA chitinase OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YLX9_A0A8J9YLX9_BRALA tr|A0A8J9YLX9|A0A8J9YLX9_BRALA HMCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=HMCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YLX4_A0A8J9YLX4_BRALA tr|A0A8J9YLX4|A0A8J9YLX4_BRALA SCUBE3 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E9Q3_A0A8K0E9Q3_BRALA tr|A0A8K0E9Q3|A0A8K0E9Q3_BRALA SCUBE2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SCUBE2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LPF5_A0A9J7LPF5_BRAFL tr|A0A9J7LPF5|A0A9J7LPF5_BRAFL Multiple epidermal growth factor-like domains protein 6 OS=Branchiostoma floridae OX=7739 GN=LOC118422938 PE=4 SV=1
OG0000007	Branchiostoma_lanceolatum_tr_A0A8J9YQ97_A0A8J9YQ97_BRALA tr|A0A8J9YQ97|A0A8J9YQ97_BRALA MATN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=MATN2 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LV78_A0A9J7LV78_BRAFL tr|A0A9J7LV78|A0A9J7LV78_BRAFL Fibrillin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425020 PE=4 SV=1
OG0000007	Branchiostoma_lanceolatum_tr_A0A8K0EBA6_A0A8K0EBA6_BRALA tr|A0A8K0EBA6|A0A8K0EBA6_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7ND14_A0A9J7ND14_BRAFL tr|A0A9J7ND14|A0A9J7ND14_BRAFL Uncharacterized protein LOC118432152 OS=Branchiostoma floridae OX=7739 GN=LOC118432152 PE=3 SV=1
OG0000007	Branchiostoma_lanceolatum_tr_A0A8J9YNM6_A0A8J9YNM6_BRALA tr|A0A8J9YNM6|A0A8J9YNM6_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YMI1_A0A8J9YMI1_BRALA tr|A0A8J9YMI1|A0A8J9YMI1_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9V7T9_A0A8J9V7T9_BRALA tr|A0A8J9V7T9|A0A8J9V7T9_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WC43_A0A8J9WC43_BRALA tr|A0A8J9WC43|A0A8J9WC43_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W2C1_A0A8J9W2C1_BRALA tr|A0A8J9W2C1|A0A8J9W2C1_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VSY1_A0A8J9VSY1_BRALA tr|A0A8J9VSY1|A0A8J9VSY1_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VXS2_A0A8J9VXS2_BRALA tr|A0A8J9VXS2|A0A8J9VXS2_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YPT4_A0A8J9YPT4_BRALA tr|A0A8J9YPT4|A0A8J9YPT4_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YJQ6_A0A8J9YJQ6_BRALA tr|A0A8J9YJQ6|A0A8J9YJQ6_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VK77_A0A8J9VK77_BRALA tr|A0A8J9VK77|A0A8J9VK77_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9V7C2_A0A8J9V7C2_BRALA tr|A0A8J9V7C2|A0A8J9V7C2_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LPL5_A0A9J7LPL5_BRAFL tr|A0A9J7LPL5|A0A9J7LPL5_BRAFL Mucin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118423045 PE=3 SV=1
OG0000007	Branchiostoma_lanceolatum_tr_A0A8J9YMQ8_A0A8J9YMQ8_BRALA tr|A0A8J9YMQ8|A0A8J9YMQ8_BRALA FBN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN3 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LWB7_A0A9J7LWB7_BRAFL tr|A0A9J7LWB7|A0A9J7LWB7_BRAFL Uncharacterized protein LOC118425001 OS=Branchiostoma floridae OX=7739 GN=LOC118425001 PE=3 SV=1
OG0000007	Branchiostoma_lanceolatum_tr_A0A8K0ADD8_A0A8K0ADD8_BRALA tr|A0A8K0ADD8|A0A8K0ADD8_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AEX8_A0A8K0AEX8_BRALA tr|A0A8K0AEX8|A0A8K0AEX8_BRALA MUC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MUC4 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M4K8_A0A9J7M4K8_BRAFL tr|A0A9J7M4K8|A0A9J7M4K8_BRAFL Mucin-like protein OS=Branchiostoma floridae OX=7739 GN=LOC118428511 PE=4 SV=1
OG0000007	Branchiostoma_lanceolatum_tr_A0A8J9ZC92_A0A8J9ZC92_BRALA tr|A0A8J9ZC92|A0A8J9ZC92_BRALA FBN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZD52_A0A8J9ZD52_BRALA tr|A0A8J9ZD52|A0A8J9ZD52_BRALA FBN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN3 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7KRN7_A0A9J7KRN7_BRAFL tr|A0A9J7KRN7|A0A9J7KRN7_BRAFL Uncharacterized protein LOC118411056 OS=Branchiostoma floridae OX=7739 GN=LOC118411056 PE=4 SV=1
